geometry,n_configurations,baseline,scenario,icc,beta,method,planned_repetitions,estimated_repetitions,estimability_rate,positive_support_count_a05,positive_support_rate_a05,positive_support_wilson_low_a05,positive_support_wilson_high_a05,positive_support_count_a001,positive_support_rate_a001,positive_support_wilson_low_a001,positive_support_wilson_high_a001
image_like,192,B3_validation,interaction_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,5,0.02,0.008572324384058198,0.045955643131568594,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B3_validation,interaction_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,4,0.016,0.006239224570471175,0.04040980934111918,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B3_validation,interaction_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,15,0.06,0.036694410839108495,0.09662289271688271,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B3_validation,interaction_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,14,0.056,0.03364764921901088,0.0917907207329439,1,0.004,0.0007064475340650966,0.02230578556541592
image_like,192,B3_validation,nonlinear_proxy_null,0.3,0.0,latent_ceiling,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B3_validation,nonlinear_proxy_null,0.3,0.0,observable_oracle,250,250,1.0,9,0.036,0.019053279530003277,0.06699042240176928,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B3_validation,nonlinear_proxy_null,0.3,0.0,learned_raw_d2,250,250,1.0,12,0.048,0.02766820153069461,0.08201230121318728,1,0.004,0.0007064475340650966,0.02230578556541592
image_like,192,B3_validation,nonlinear_proxy_null,0.3,0.0,learned_rank_d2,250,250,1.0,8,0.032,0.01630236549364963,0.06186240283408649,1,0.004,0.0007064475340650966,0.02230578556541592
image_like,192,B3_validation,nonlinear_proxy_null,0.8,0.0,latent_ceiling,250,250,1.0,10,0.04,0.021869911954542545,0.07205272358126646,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B3_validation,nonlinear_proxy_null,0.8,0.0,observable_oracle,250,250,1.0,9,0.036,0.019053279530003277,0.06699042240176928,0,0.0,8.673617379884035e-19,0.015133299495444574
image_like,192,B3_validation,nonlinear_proxy_null,0.8,0.0,learned_raw_d2,250,250,1.0,11,0.044,0.02474379816749356,0.07705777097235189,2,0.008,0.0021966371203094217,0.02869452958320804
image_like,192,B3_validation,nonlinear_proxy_null,0.8,0.0,learned_rank_d2,250,250,1.0,16,0.064,0.039774745277095874,0.10142149188293179,2,0.008,0.0021966371203094217,0.02869452958320804
image_like,192,B3_validation,shared_signal,0.3,0.25,latent_ceiling,250,250,1.0,249,0.996,0.9776942144345839,0.9992935524659348,218,0.872,0.824887758249811,0.9078530669255781
image_like,192,B3_validation,shared_signal,0.3,0.25,observable_oracle,250,250,1.0,211,0.844,0.793854055172539,0.8837342347745949,85,0.34,0.2840965884370376,0.4007460674015046
image_like,192,B3_validation,shared_signal,0.3,0.25,learned_raw_d2,250,250,1.0,194,0.776,0.7203647189638117,0.8232816997147029,86,0.344,0.2878747771696037,0.40484681227297487
image_like,192,B3_validation,shared_signal,0.3,0.25,learned_rank_d2,250,250,1.0,182,0.728,0.6696994423569462,0.779399773073131,61,0.244,0.19489716930255266,0.3008510800391149
image_like,192,B3_validation,shared_signal,0.3,0.5,latent_ceiling,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,250,1.0,0.9848667005045553,0.9999999999999998
image_like,192,B3_validation,shared_signal,0.3,0.5,observable_oracle,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,247,0.988,0.9653192195729803,0.9959106801194657
image_like,192,B3_validation,shared_signal,0.3,0.5,learned_raw_d2,250,250,1.0,249,0.996,0.9776942144345839,0.9992935524659348,242,0.968,0.9381375971659135,0.9836976345063503
image_like,192,B3_validation,shared_signal,0.3,0.5,learned_rank_d2,250,250,1.0,249,0.996,0.9776942144345839,0.9992935524659348,229,0.916,0.8750051335864347,0.9444039612333553
image_like,192,B3_validation,shared_signal,0.8,0.25,latent_ceiling,250,250,1.0,249,0.996,0.9776942144345839,0.9992935524659348,222,0.888,0.8428908673839414,0.9213656922075936
image_like,192,B3_validation,shared_signal,0.8,0.25,observable_oracle,250,250,1.0,248,0.992,0.9713054704167919,0.9978033628796906,213,0.852,0.8026659811384634,0.8906801760167434
image_like,192,B3_validation,shared_signal,0.8,0.25,learned_raw_d2,250,250,1.0,243,0.972,0.9433422238771394,0.9863719413991607,197,0.788,0.7331727674153838,0.83411045207524
image_like,192,B3_validation,shared_signal,0.8,0.25,learned_rank_d2,250,250,1.0,238,0.952,0.9179876987868126,0.9723317984693053,177,0.708,0.6488299033041979,0.7608746441056972
image_like,192,B3_validation,shared_signal,0.8,0.5,latent_ceiling,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,250,1.0,0.9848667005045553,0.9999999999999998
image_like,192,B3_validation,shared_signal,0.8,0.5,observable_oracle,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,250,1.0,0.9848667005045553,0.9999999999999998
image_like,192,B3_validation,shared_signal,0.8,0.5,learned_raw_d2,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,250,1.0,0.9848667005045553,0.9999999999999998
image_like,192,B3_validation,shared_signal,0.8,0.5,learned_rank_d2,250,250,1.0,250,1.0,0.9848667005045553,0.9999999999999998,250,1.0,0.9848667005045553,0.9999999999999998
text_like,24,B1_design,additive_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,16,0.032,0.019791513626571118,0.051344869045441784,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,additive_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,10,0.02,0.010899183596210813,0.036420183246879345,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,additive_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,72,0.144,0.11593807411034973,0.17749045629827542,3,0.006,0.0020425962719602363,0.01749025210405338
text_like,24,B1_design,additive_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,82,0.164,0.13412892031587176,0.1989946364742914,6,0.012,0.005510995174027703,0.025930361116447292
text_like,24,B1_design,additive_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,9,0.018,0.009498193296197078,0.033851670908739286,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,additive_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,7,0.014,0.00679778979084349,0.02861306913778529,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,additive_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,79,0.158,0.1286526978644355,0.19256235101126623,7,0.014,0.00679778979084349,0.02861306913778529
text_like,24,B1_design,additive_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,86,0.172,0.1414541198436514,0.20754744749912687,6,0.012,0.005510995174027703,0.025930361116447292
text_like,24,B1_design,heteroskedastic_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,heteroskedastic_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,16,0.032,0.019791513626571118,0.051344869045441784,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,heteroskedastic_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,81,0.162,0.13230178838983928,0.19685226576217005,4,0.008,0.00311531518006224,0.020387035834105168
text_like,24,B1_design,heteroskedastic_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,82,0.164,0.13412892031587176,0.1989946364742914,8,0.016,0.008129253033388314,0.03125110853339426
text_like,24,B1_design,heteroskedastic_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,8,0.016,0.008129253033388314,0.03125110853339426,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,heteroskedastic_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,heteroskedastic_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,83,0.166,0.13595774323101012,0.2011353161973068,6,0.012,0.005510995174027703,0.025930361116447292
text_like,24,B1_design,heteroskedastic_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,84,0.168,0.13778823297684417,0.20327432908962656,9,0.018,0.009498193296197078,0.033851670908739286
text_like,24,B1_design,independent_null,0.3,0.0,latent_ceiling,500,500,1.0,11,0.022,0.012328008269927582,0.03896086121131637,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,independent_null,0.3,0.0,observable_oracle,500,500,1.0,14,0.028,0.01675097472075645,0.04644640267494888,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,independent_null,0.3,0.0,learned_raw_d2,500,500,1.0,67,0.134,0.10691500187152081,0.16666601534633546,4,0.008,0.00311531518006224,0.020387035834105168
text_like,24,B1_design,independent_null,0.3,0.0,learned_rank_d2,500,500,1.0,67,0.134,0.10691500187152081,0.16666601534633546,8,0.016,0.008129253033388314,0.03125110853339426
text_like,24,B1_design,independent_null,0.8,0.0,latent_ceiling,500,500,1.0,9,0.018,0.009498193296197078,0.033851670908739286,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,independent_null,0.8,0.0,observable_oracle,500,500,1.0,14,0.028,0.01675097472075645,0.04644640267494888,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,independent_null,0.8,0.0,learned_raw_d2,500,500,1.0,69,0.138,0.1105180088988837,0.17100201359528017,5,0.01,0.004278753896590496,0.023193099755730702
text_like,24,B1_design,independent_null,0.8,0.0,learned_rank_d2,500,500,1.0,66,0.132,0.10511672384831994,0.1644947907313825,3,0.006,0.0020425962719602363,0.01749025210405338
text_like,24,B1_design,interaction_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,interaction_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,6,0.012,0.005510995174027703,0.025930361116447292,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,interaction_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,78,0.156,0.126830791403845,0.19041475483370296,7,0.014,0.00679778979084349,0.02861306913778529
text_like,24,B1_design,interaction_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,83,0.166,0.13595774323101012,0.2011353161973068,6,0.012,0.005510995174027703,0.025930361116447292
text_like,24,B1_design,interaction_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,19,0.038,0.024460118055830385,0.05858477253064388,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,interaction_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,20,0.04,0.026040797389777257,0.060973595834850805,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,interaction_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,85,0.17,0.13962036610396117,0.20541169860066333,6,0.012,0.005510995174027703,0.025930361116447292
text_like,24,B1_design,interaction_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,75,0.15,0.12137595769138819,0.18396108063169836,6,0.012,0.005510995174027703,0.025930361116447292
text_like,24,B1_design,nonlinear_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,nonlinear_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,11,0.022,0.012328008269927582,0.03896086121131637,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,nonlinear_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,69,0.138,0.1105180088988837,0.17100201359528017,8,0.016,0.008129253033388314,0.03125110853339426
text_like,24,B1_design,nonlinear_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,77,0.154,0.1250106802783401,0.18826536332105404,7,0.014,0.00679778979084349,0.02861306913778529
text_like,24,B1_design,nonlinear_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,10,0.02,0.010899183596210813,0.036420183246879345,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,nonlinear_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,8,0.016,0.008129253033388314,0.03125110853339426,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,nonlinear_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,73,0.146,0.11774876682646929,0.1796492662203097,7,0.014,0.00679778979084349,0.02861306913778529
text_like,24,B1_design,nonlinear_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,76,0.152,0.12319239267380164,0.18611414828743875,2,0.004,0.0010976305226827934,0.014465715215177033
text_like,24,B1_design,shared_signal,0.3,0.25,latent_ceiling,500,500,1.0,155,0.31,0.2710389112735686,0.3518583381018213,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,shared_signal,0.3,0.25,observable_oracle,500,500,1.0,80,0.16,0.13047637235016407,0.19470817916369149,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B1_design,shared_signal,0.3,0.25,learned_raw_d2,500,500,1.0,170,0.34,0.29983885845371416,0.3826009304939827,14,0.028,0.01675097472075645,0.04644640267494888
text_like,24,B1_design,shared_signal,0.3,0.25,learned_rank_d2,500,500,1.0,156,0.312,0.27295294872528497,0.3539138032882587,15,0.03,0.018263213197913384,0.04890366683594573
text_like,24,B1_design,shared_signal,0.3,0.5,latent_ceiling,500,500,1.0,372,0.744,0.7039870300464813,0.7802922918082812,26,0.052,0.035730265115705276,0.07510114393784553
text_like,24,B1_design,shared_signal,0.3,0.5,observable_oracle,500,500,1.0,189,0.378,0.3365807935394356,0.42127954553318325,7,0.014,0.00679778979084349,0.02861306913778529
text_like,24,B1_design,shared_signal,0.3,0.5,learned_raw_d2,500,500,1.0,267,0.534,0.4901823223055243,0.5772992225430903,38,0.076,0.055869027037427826,0.10259641367396849
text_like,24,B1_design,shared_signal,0.3,0.5,learned_rank_d2,500,500,1.0,248,0.496,0.45237314911404547,0.539687845609647,40,0.08,0.059298129409852594,0.1071063165778513
text_like,24,B1_design,shared_signal,0.8,0.25,latent_ceiling,500,500,1.0,127,0.254,0.21782025491518664,0.2939309205918972,1,0.002,0.00035313639455927456,0.011240706705146758
text_like,24,B1_design,shared_signal,0.8,0.25,observable_oracle,500,500,1.0,117,0.234,0.1990046985940334,0.2730514505315124,3,0.006,0.0020425962719602363,0.01749025210405338
text_like,24,B1_design,shared_signal,0.8,0.25,learned_raw_d2,500,500,1.0,201,0.402,0.359928740326145,0.44556563040431935,27,0.054,0.03737435018105752,0.07742656151064709
text_like,24,B1_design,shared_signal,0.8,0.25,learned_rank_d2,500,500,1.0,198,0.396,0.35408170350275736,0.4395041593132456,21,0.042,0.027632310108451703,0.06335158575433016
text_like,24,B1_design,shared_signal,0.8,0.5,latent_ceiling,500,500,1.0,361,0.722,0.6811514003636959,0.7594633924713748,25,0.05,0.034093745243849435,0.0727681611715476
text_like,24,B1_design,shared_signal,0.8,0.5,observable_oracle,500,500,1.0,331,0.662,0.6194427380354692,0.7020869756549879,16,0.032,0.019791513626571118,0.051344869045441784
text_like,24,B1_design,shared_signal,0.8,0.5,learned_raw_d2,500,500,1.0,331,0.662,0.6194427380354692,0.7020869756549879,46,0.092,0.06968272368045207,0.12053873813617456
text_like,24,B1_design,shared_signal,0.8,0.5,learned_rank_d2,500,500,1.0,317,0.634,0.5909042816385175,0.6750523951177865,45,0.09,0.0679425478891394,0.11830941128933344
text_like,24,B2_training_state,additive_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,16,0.032,0.019791513626571118,0.051344869045441784,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,additive_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,10,0.02,0.010899183596210813,0.036420183246879345,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,additive_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,62,0.124,0.09794609113930344,0.15578741288778383,3,0.006,0.0020425962719602363,0.01749025210405338
text_like,24,B2_training_state,additive_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,75,0.15,0.12137595769138819,0.18396108063169836,7,0.014,0.00679778979084349,0.02861306913778529
text_like,24,B2_training_state,additive_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,14,0.028,0.01675097472075645,0.04644640267494888,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,additive_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,10,0.02,0.010899183596210813,0.036420183246879345,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,additive_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,68,0.136,0.10871544340723721,0.16883507644877283,3,0.006,0.0020425962719602363,0.01749025210405338
text_like,24,B2_training_state,additive_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,70,0.14,0.11232266018786358,0.17316686494445405,2,0.004,0.0010976305226827934,0.014465715215177033
text_like,24,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,9,0.018,0.009498193296197078,0.033851670908739286,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,1,0.002,0.00035313639455927456,0.011240706705146758
text_like,24,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,85,0.17,0.13962036610396117,0.20541169860066333,3,0.006,0.0020425962719602363,0.01749025210405338
text_like,24,B2_training_state,heteroskedastic_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,72,0.144,0.11593807411034973,0.17749045629827542,5,0.01,0.004278753896590496,0.023193099755730702
text_like,24,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,14,0.028,0.01675097472075645,0.04644640267494888,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,86,0.172,0.1414541198436514,0.20754744749912687,8,0.016,0.008129253033388314,0.03125110853339426
text_like,24,B2_training_state,heteroskedastic_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,86,0.172,0.1414541198436514,0.20754744749912687,4,0.008,0.00311531518006224,0.020387035834105168
text_like,24,B2_training_state,independent_null,0.3,0.0,latent_ceiling,500,500,1.0,11,0.022,0.012328008269927582,0.03896086121131637,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,independent_null,0.3,0.0,observable_oracle,500,500,1.0,11,0.022,0.012328008269927582,0.03896086121131637,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,independent_null,0.3,0.0,learned_raw_d2,500,500,1.0,66,0.132,0.10511672384831994,0.1644947907313825,2,0.004,0.0010976305226827934,0.014465715215177033
text_like,24,B2_training_state,independent_null,0.3,0.0,learned_rank_d2,500,500,1.0,63,0.126,0.09973528894537706,0.15796771771986404,2,0.004,0.0010976305226827934,0.014465715215177033
text_like,24,B2_training_state,independent_null,0.8,0.0,latent_ceiling,500,500,1.0,9,0.018,0.009498193296197078,0.033851670908739286,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,independent_null,0.8,0.0,observable_oracle,500,500,1.0,15,0.03,0.018263213197913384,0.04890366683594573,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,independent_null,0.8,0.0,learned_raw_d2,500,500,1.0,68,0.136,0.10871544340723721,0.16883507644877283,1,0.002,0.00035313639455927456,0.011240706705146758
text_like,24,B2_training_state,independent_null,0.8,0.0,learned_rank_d2,500,500,1.0,62,0.124,0.09794609113930344,0.15578741288778383,2,0.004,0.0010976305226827934,0.014465715215177033
text_like,24,B2_training_state,interaction_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,10,0.02,0.010899183596210813,0.036420183246879345,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,interaction_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,7,0.014,0.00679778979084349,0.02861306913778529,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,interaction_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,70,0.14,0.11232266018786358,0.17316686494445405,4,0.008,0.00311531518006224,0.020387035834105168
text_like,24,B2_training_state,interaction_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,78,0.156,0.126830791403845,0.19041475483370296,3,0.006,0.0020425962719602363,0.01749025210405338
text_like,24,B2_training_state,interaction_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,15,0.03,0.018263213197913384,0.04890366683594573,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,interaction_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,16,0.032,0.019791513626571118,0.051344869045441784,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,interaction_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,67,0.134,0.10691500187152081,0.16666601534633546,3,0.006,0.0020425962719602363,0.01749025210405338
text_like,24,B2_training_state,interaction_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,66,0.132,0.10511672384831994,0.1644947907313825,3,0.006,0.0020425962719602363,0.01749025210405338
text_like,24,B2_training_state,nonlinear_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,13,0.026,0.015256383923327248,0.04397149083422428,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,nonlinear_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,12,0.024,0.013781314655496986,0.041477057463900756,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,nonlinear_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,69,0.138,0.1105180088988837,0.17100201359528017,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,nonlinear_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,71,0.142,0.114129360445696,0.1753296673247754,3,0.006,0.0020425962719602363,0.01749025210405338
text_like,24,B2_training_state,nonlinear_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,11,0.022,0.012328008269927582,0.03896086121131637,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,nonlinear_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,8,0.016,0.008129253033388314,0.03125110853339426,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B2_training_state,nonlinear_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,57,0.114,0.08903690099400285,0.1448490898423155,3,0.006,0.0020425962719602363,0.01749025210405338
text_like,24,B2_training_state,nonlinear_proxy_null,0.8,0.0,learned_rank_d2,500,500,1.0,54,0.108,0.08372280963705037,0.13825467328480662,3,0.006,0.0020425962719602363,0.01749025210405338
text_like,24,B2_training_state,shared_signal,0.3,0.25,latent_ceiling,500,500,1.0,158,0.316,0.27678362811990814,0.3580221291699432,1,0.002,0.00035313639455927456,0.011240706705146758
text_like,24,B2_training_state,shared_signal,0.3,0.25,observable_oracle,500,500,1.0,83,0.166,0.13595774323101012,0.2011353161973068,4,0.008,0.00311531518006224,0.020387035834105168
text_like,24,B2_training_state,shared_signal,0.3,0.25,learned_raw_d2,500,500,1.0,151,0.302,0.26339155087985655,0.3436276879429182,10,0.02,0.010899183596210813,0.036420183246879345
text_like,24,B2_training_state,shared_signal,0.3,0.25,learned_rank_d2,500,500,1.0,141,0.282,0.2443364332272433,0.32298777921399346,13,0.026,0.015256383923327248,0.04397149083422428
text_like,24,B2_training_state,shared_signal,0.3,0.5,latent_ceiling,500,500,1.0,376,0.752,0.7123215407533253,0.7878357916540525,28,0.056,0.03902562068315149,0.0797447936467069
text_like,24,B2_training_state,shared_signal,0.3,0.5,observable_oracle,500,500,1.0,203,0.406,0.3638304421340635,0.4496029338727085,6,0.012,0.005510995174027703,0.025930361116447292
text_like,24,B2_training_state,shared_signal,0.3,0.5,learned_raw_d2,500,500,1.0,232,0.464,0.42072818700752684,0.5078207655057051,18,0.036,0.02289106098029272,0.056184326968027755
text_like,24,B2_training_state,shared_signal,0.3,0.5,learned_rank_d2,500,500,1.0,212,0.424,0.381424117793864,0.46773478195629203,15,0.03,0.018263213197913384,0.04890366683594573
text_like,24,B2_training_state,shared_signal,0.8,0.25,latent_ceiling,500,500,1.0,140,0.28,0.2424360430412755,0.3209186667618076,2,0.004,0.0010976305226827934,0.014465715215177033
text_like,24,B2_training_state,shared_signal,0.8,0.25,observable_oracle,500,500,1.0,131,0.262,0.22537626941723765,0.30225291664246134,4,0.008,0.00311531518006224,0.020387035834105168
text_like,24,B2_training_state,shared_signal,0.8,0.25,learned_raw_d2,500,500,1.0,187,0.374,0.33269999999487937,0.41722133380143184,14,0.028,0.01675097472075645,0.04644640267494888
text_like,24,B2_training_state,shared_signal,0.8,0.25,learned_rank_d2,500,500,1.0,178,0.356,0.3152745600260401,0.398921250026887,16,0.032,0.019791513626571118,0.051344869045441784
text_like,24,B2_training_state,shared_signal,0.8,0.5,latent_ceiling,500,500,1.0,376,0.752,0.7123215407533253,0.7878357916540525,20,0.04,0.026040797389777257,0.060973595834850805
text_like,24,B2_training_state,shared_signal,0.8,0.5,observable_oracle,500,500,1.0,363,0.726,0.685294423777199,0.7632593743341793,16,0.032,0.019791513626571118,0.051344869045441784
text_like,24,B2_training_state,shared_signal,0.8,0.5,learned_raw_d2,500,500,1.0,311,0.622,0.5787204544668169,0.6634192064605645,46,0.092,0.06968272368045207,0.12053873813617456
text_like,24,B2_training_state,shared_signal,0.8,0.5,learned_rank_d2,500,500,1.0,288,0.576,0.532265218043708,0.618575882206136,47,0.094,0.0714264085922213,0.12276455586255913
text_like,24,B3_validation,additive_proxy_null,0.3,0.0,latent_ceiling,500,500,1.0,15,0.03,0.018263213197913384,0.04890366683594573,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B3_validation,additive_proxy_null,0.3,0.0,observable_oracle,500,500,1.0,8,0.016,0.008129253033388314,0.03125110853339426,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B3_validation,additive_proxy_null,0.3,0.0,learned_raw_d2,500,500,1.0,57,0.114,0.08903690099400285,0.1448490898423155,3,0.006,0.0020425962719602363,0.01749025210405338
text_like,24,B3_validation,additive_proxy_null,0.3,0.0,learned_rank_d2,500,500,1.0,58,0.116,0.09081365651103794,0.1470418369634342,2,0.004,0.0010976305226827934,0.014465715215177033
text_like,24,B3_validation,additive_proxy_null,0.8,0.0,latent_ceiling,500,500,1.0,13,0.026,0.015256383923327248,0.04397149083422428,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B3_validation,additive_proxy_null,0.8,0.0,observable_oracle,500,500,1.0,8,0.016,0.008129253033388314,0.03125110853339426,0,0.0,4.336808689942018e-19,0.007624340461552241
text_like,24,B3_validation,additive_proxy_null,0.8,0.0,learned_raw_d2,500,500,1.0,77,0.154,0.1250106802783401,0.18826536332105404,6,0.012,0.005510995174027703,0.025930361116447292
