sample_size,repetition,scenario,expected_increment,nuisance_model,residual_p,delta_mse,refit_delta_mse_ci_low,joint_supported,predictive_supported
100,11,nonlinear_proxy,False,polynomial_ridge_interactions,0.155,-0.0002881431418746208,-0.0007782643332990424,False,False
100,11,heteroskedastic_null,False,polynomial_ridge,0.47,-0.002318167187141222,-0.0037867886160006946,False,False
100,11,heteroskedastic_null,False,polynomial_ridge_interactions,0.825,-0.0005749366058127228,-0.0015823012213595044,False,False
100,11,clustered_null,False,polynomial_ridge,1.0,-0.001790427658206254,-0.03258173155761249,False,False
100,11,clustered_null,False,polynomial_ridge_interactions,0.28,-0.00249433592432197,-0.03997633436336746,False,False
100,11,genuine_increment,True,polynomial_ridge,0.005,0.047184788093234814,0.029955719220542944,True,True
100,11,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04917133237594474,0.03220927779809772,True,True
100,12,null_metric,False,polynomial_ridge,0.55,-0.0034321067225050184,-0.0044635794609385595,False,False
100,12,null_metric,False,polynomial_ridge_interactions,0.63,-0.00012609809450770879,-0.0028260512925203443,False,False
100,12,nonlinear_proxy,False,polynomial_ridge,0.15,0.000278400365038187,-0.0010738917209095291,False,False
100,12,nonlinear_proxy,False,polynomial_ridge_interactions,0.145,-0.00021624781394528891,-0.0007055001614751498,False,False
100,12,heteroskedastic_null,False,polynomial_ridge,0.295,-0.00071120328479902,-0.0013515402859676777,False,False
100,12,heteroskedastic_null,False,polynomial_ridge_interactions,0.35,5.095508721014545e-05,-0.0007923010897898883,False,False
100,12,clustered_null,False,polynomial_ridge,0.01,0.00814038749449815,-0.07775891475594462,False,False
100,12,clustered_null,False,polynomial_ridge_interactions,0.045,0.0031940292021330127,-0.05977879588948236,False,False
100,12,genuine_increment,True,polynomial_ridge,0.005,0.02996323092337694,0.018081709495403817,True,True
100,12,genuine_increment,True,polynomial_ridge_interactions,0.005,0.028406401254950895,0.017923067861951917,True,True
100,13,null_metric,False,polynomial_ridge,0.03,-0.002525955296797333,-0.004411873561493208,False,False
100,13,null_metric,False,polynomial_ridge_interactions,0.03,-0.0009142199425068165,-0.002105171226098791,False,False
100,13,nonlinear_proxy,False,polynomial_ridge,0.975,-0.00035876485291940277,-0.001078218324103527,False,False
100,13,nonlinear_proxy,False,polynomial_ridge_interactions,0.7,-0.00037166981991434804,-0.0007553581323219218,False,False
100,13,heteroskedastic_null,False,polynomial_ridge,0.73,-0.0008591359655730924,-0.0015295625744228285,False,False
100,13,heteroskedastic_null,False,polynomial_ridge_interactions,0.495,-0.00010784539414787457,-0.0005380444628663854,False,False
100,13,clustered_null,False,polynomial_ridge,0.76,-0.014073061925446502,-0.08638256433190543,False,False
100,13,clustered_null,False,polynomial_ridge_interactions,0.775,-0.004337532233723483,-0.11011030041686069,False,False
100,13,genuine_increment,True,polynomial_ridge,0.005,0.04161747152632896,0.028361086285049932,True,True
100,13,genuine_increment,True,polynomial_ridge_interactions,0.005,0.04290372307339942,0.027529570843488328,True,True
100,14,null_metric,False,polynomial_ridge,0.29,-0.002216092822050812,-0.006297424596252468,False,False
100,14,null_metric,False,polynomial_ridge_interactions,0.3,-0.0022190733721529285,-0.001987905108594864,False,False
100,14,nonlinear_proxy,False,polynomial_ridge,0.815,0.0002572823661662017,-0.0005531995943256114,False,False
100,14,nonlinear_proxy,False,polynomial_ridge_interactions,0.92,0.00046478109413547637,-0.00024209733619254856,False,False
100,14,heteroskedastic_null,False,polynomial_ridge,0.115,-0.0008635170103383737,-0.0017253901541040121,False,False
