scope,case,case_name,expected_signal,expected_direction,n,polynomial_degree,nuisance_model,repetition,seed,raw_r,raw_p,partial_r,partial_p,crossfit_residual_r,crossfit_residual_p,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_residual_reject,positive_delta_mse,delta_ci_positive,joint_increment_decision,sign_correct
task1,1,real_design_proxy,False,0,96,6,polynomial_ridge_interactions,79,27051287,0.9040151926207272,1.8410519677403203e-36,0.2503902092910984,0.017300663761960017,0.37250406945198045,0.005,-0.0005940969861409004,-0.0038407262405479076,0.002281198798471996,-0.026378882708051866,True,False,False,False,True
task1,2,injected_increment,True,1,96,6,polynomial_ridge_interactions,79,27051287,0.6309413998914812,5.56826936239386e-12,0.8267433265292576,1.0593932776044457e-23,0.852075420510038,0.005,0.028729387695195438,0.016737669097240226,0.04135093337284714,0.652806508813263,True,True,True,True,True
task1,3,task_specialist,True,1,96,6,polynomial_ridge_interactions,79,27051287,0.8381307650569724,1.759653393458132e-26,0.913923515140634,3.2078114821703025e-36,0.9206999457406403,0.005,0.08889782889549551,0.06814644698976507,0.11131960619352432,0.8166030510126275,True,True,True,True,True
task2,0,real_structure_null,False,0,54,6,polynomial_ridge_interactions,79,28051290,-0.07741566609491136,0.5779295860450976,0.1440964809202414,0.3181012780983764,0.21486563750714693,0.135,-0.0007339403289648369,-0.002398279186836427,0.0008267776398759967,-0.0627638030350943,False,False,False,False,True
task2,1,real_design_proxy,False,0,54,6,polynomial_ridge_interactions,79,28051290,0.9069182389937105,3.644822486031086e-21,0.3523827736457929,0.012080728945268206,0.25702306079664566,0.07,-0.007186066498933882,-0.0203706523338824,0.0023543017358253794,-0.32859558922709287,False,False,False,False,True
task2,2,injected_increment,True,1,54,6,polynomial_ridge_interactions,79,28051290,0.7113779302458547,1.6511126169811696e-09,0.8835170409109774,1.9952629423790508e-17,0.9019630264913283,0.005,0.03655757122315046,0.023889118919635414,0.04815341550510652,0.7394710578175652,True,True,True,True,True
task2,3,task_specialist,True,-1,54,6,polynomial_ridge_interactions,79,28051290,-0.8502763483895558,4.1206111196323215e-16,-0.9370937184243944,1.400711680806603e-23,-0.9181246426529445,0.005,0.06444766223169188,0.04193991304063249,0.08682845356819031,0.8274836397813815,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,6,polynomial_ridge_interactions,79,36051306,-0.08659864528851925,0.3728416759280085,-0.10260098217071689,0.29297145684349163,-0.06788906038682951,0.54,0.061417403297625295,0.04561273601640793,0.0791431458406153,0.7034023543693175,False,True,True,False,True
task1,0,real_structure_null,False,0,96,6,polynomial_ridge_interactions,80,27061294,0.09947097124253934,0.33492581316110637,0.13509499558357382,0.20424944617482813,0.1029028757460662,0.29,-0.0006221763470322435,-0.0021806504290632495,0.0009422535879303504,-0.07457181761486668,False,False,False,False,True
task1,1,real_design_proxy,False,0,96,6,polynomial_ridge_interactions,80,27061294,0.8752577319587628,2.075967603252639e-31,0.13960081060012156,0.1894212481030114,0.09934888768312533,0.28,-0.01024676915505848,-0.014631031919856265,-0.006306400092550477,-0.4847150302462957,False,False,False,False,True
task1,2,injected_increment,True,1,96,6,polynomial_ridge_interactions,80,27061294,0.5097802495930548,1.1274318728509349e-07,0.7144467766036933,2.6403931988310684e-15,0.7524959305480197,0.005,0.021450650915831974,0.010854858375052276,0.03287926960870226,0.4760740346309752,True,True,True,True,True
task1,3,task_specialist,True,1,96,6,polynomial_ridge_interactions,80,27061294,0.8554259359739556,1.3227996995491335e-28,0.900700753235061,1.2900175534018495e-33,0.9224091155724362,0.005,0.08420262327661722,0.06169620064278455,0.11111418470825947,0.8153862475736422,True,True,True,True,True
task2,0,real_structure_null,False,0,54,6,polynomial_ridge_interactions,80,28061297,-0.14091862016390316,0.3094442803462438,0.11760511137673514,0.4159952885738201,0.018486754335810936,0.88,-0.0035422002968074646,-0.007017257730140819,-0.0007546721608592559,-0.42363674520640526,False,False,False,False,True
task2,1,real_design_proxy,False,0,54,6,polynomial_ridge_interactions,80,28061297,0.8639222412807317,4.095163249867056e-17,0.14126739617694523,0.32779505453069874,0.1347436630455498,0.39,-0.004667055052586237,-0.010633947509719367,-0.00012297563605957892,-0.2020851139849561,False,False,False,False,True
task2,2,injected_increment,True,1,54,6,polynomial_ridge_interactions,80,28061297,0.5414522584333904,2.3595025182027464e-05,0.8241980617082988,1.9288997033677615e-13,0.753001715265866,0.005,0.03114939532182383,0.014808945945978837,0.04887362751057344,0.5441186081389237,True,True,True,True,True
task2,3,task_specialist,True,-1,54,6,polynomial_ridge_interactions,80,28061297,-0.839451114922813,2.199020541696023e-15,-0.9166180272634982,9.589975401163401e-21,-0.8848866018677339,0.005,0.06824638524515622,0.0387011410648328,0.09870771249725946,0.6926796256702292,True,True,True,True,True
balanced_pool,4,opposite_sign_task_specialists,heterogeneous,0,108,6,polynomial_ridge_interactions,80,36061313,-0.06882162965503444,0.47911123293227614,-0.06980144821458992,0.47496551852816216,-0.06518295863679238,0.485,0.05985597940764626,0.04347086020307873,0.07677929476778975,0.6955212195401009,False,True,True,False,True
task1,0,real_structure_null,False,0,96,6,polynomial_ridge_interactions,81,27071301,0.0443298969072165,0.6680223675953543,-0.07401932443814638,0.48809297828663933,-0.0650976668475312,0.54,-0.0008672939455261989,-0.0023277999437127947,0.0006655698613511261,-0.08791748838522884,False,False,False,False,True
task1,1,real_design_proxy,False,0,96,6,polynomial_ridge_interactions,81,27071301,0.8939365165491048,1.5832727171890394e-34,0.14205767691144555,0.18167232187130702,0.25790830168204015,0.015,-0.005686866166636835,-0.011868131508033605,-0.0008635884353146854,-0.23215823934881133,True,False,False,False,True
task1,2,injected_increment,True,1,96,6,polynomial_ridge_interactions,81,27071301,0.4916983179598481,3.63111974563878e-07,0.7852262546224785,5.154593186960245e-20,0.8137683125339121,0.005,0.046667973861671125,0.033897294066415805,0.060947557996271585,0.679492794725415,True,True,True,True,True
task1,3,task_specialist,True,1,96,6,polynomial_ridge_interactions,81,27071301,0.8441671188279978,3.416467128849878e-27,0.9254753486252917,7.280540035421499e-39,0.9149348887683126,0.005,0.0686957057027576,0.04638503084348054,0.09043930161871379,0.8338504728847487,True,True,True,True,True
task2,0,real_structure_null,False,0,54,6,polynomial_ridge_interactions,81,28071304,-0.10783304745568896,0.43767016506047185,0.00027416562971481435,0.998492311395537,-0.23865065751858203,0.08,-0.0029456296081462286,-0.005463178555844706,-0.00044506675989612854,-0.4142299177570191,False,False,False,False,True
