repetition,scenario,expected_increment,nuisance_model,refit_draws,simulation_seed,analysis_seed,status,delta_mse,refit_delta_mse_ci_low,refit_delta_mse_ci_high,residual_p,predictive_supported,joint_supported
54,nonlinear_proxy,False,polynomial_ridge_interactions,199,25660893,74271909,estimated,-0.0003628646366705653,-0.00043727578307527714,0.0007220314688802089,0.665,False,False
54,nonlinear_proxy,False,polynomial_ridge_interactions,499,25660893,74271909,estimated,-0.0003628646366705653,-0.000425813892374063,0.0006841301200016945,0.665,False,False
54,nonlinear_proxy,False,polynomial_ridge_interactions,999,25660893,74271909,estimated,-0.0003628646366705653,-0.00042569150654263744,0.0007202003469551035,0.665,False,False
54,null_metric,False,polynomial_ridge,99,25660893,74260893,estimated,-0.003399316445054916,-0.0036289183056363804,0.0025413404750803687,0.345,False,False
54,null_metric,False,polynomial_ridge,199,25660893,74260893,estimated,-0.003399316445054916,-0.003748381175250031,0.0028634660623394377,0.345,False,False
54,null_metric,False,polynomial_ridge,499,25660893,74260893,estimated,-0.003399316445054916,-0.0038381351871671653,0.0028797841092256084,0.345,False,False
54,null_metric,False,polynomial_ridge,999,25660893,74260893,estimated,-0.003399316445054916,-0.004073703308991612,0.002705019693195225,0.345,False,False
54,null_metric,False,polynomial_ridge_interactions,99,25660893,74261902,estimated,-0.0007208561331827831,-0.0016363591407939793,0.002319908059620094,0.45,False,False
54,null_metric,False,polynomial_ridge_interactions,199,25660893,74261902,estimated,-0.0007208561331827831,-0.0014772800085163884,0.002106453752906341,0.45,False,False
54,null_metric,False,polynomial_ridge_interactions,499,25660893,74261902,estimated,-0.0007208561331827831,-0.0016513830330779024,0.0020070503847379783,0.45,False,False
54,null_metric,False,polynomial_ridge_interactions,999,25660893,74261902,estimated,-0.0007208561331827831,-0.0016053270816939452,0.0020271307067328556,0.45,False,False
55,clustered_null,False,polynomial_ridge,99,25760896,75290917,estimated,-0.005512824909418779,-0.01481805646103298,0.012771102877709004,0.13,False,False
55,clustered_null,False,polynomial_ridge,199,25760896,75290917,estimated,-0.005512824909418779,-0.01639675813715612,0.011626494720977133,0.13,False,False
55,clustered_null,False,polynomial_ridge,499,25760896,75290917,estimated,-0.005512824909418779,-0.013852889893225358,0.012065767009608971,0.13,False,False
55,clustered_null,False,polynomial_ridge,999,25760896,75290917,estimated,-0.005512824909418779,-0.015230432448268664,0.010673568552481322,0.13,False,False
55,clustered_null,False,polynomial_ridge_interactions,99,25760896,75291926,estimated,-0.0013288414348529044,-0.022230809664335292,0.006941902371878238,0.045,False,False
55,clustered_null,False,polynomial_ridge_interactions,199,25760896,75291926,estimated,-0.0013288414348529044,-0.02463651593518759,0.005093079809931901,0.045,False,False
55,clustered_null,False,polynomial_ridge_interactions,499,25760896,75291926,estimated,-0.0013288414348529044,-0.021512713200143994,0.007080380297652241,0.045,False,False
55,clustered_null,False,polynomial_ridge_interactions,999,25760896,75291926,estimated,-0.0013288414348529044,-0.01560791805448207,0.006342813765193325,0.045,False,False
55,genuine_increment,True,polynomial_ridge,99,25760896,75300924,estimated,0.0397713052289666,0.029540217550154995,0.05145129602709455,0.005,True,True
55,genuine_increment,True,polynomial_ridge,199,25760896,75300924,estimated,0.0397713052289666,0.028986861082621686,0.052495259484142895,0.005,True,True
55,genuine_increment,True,polynomial_ridge,499,25760896,75300924,estimated,0.0397713052289666,0.02900635190551664,0.052353559397723126,0.005,True,True
55,genuine_increment,True,polynomial_ridge,999,25760896,75300924,estimated,0.0397713052289666,0.02808922407743841,0.05159666990858999,0.005,True,True
55,genuine_increment,True,polynomial_ridge_interactions,99,25760896,75301933,estimated,0.04194403843535754,0.028757349372463478,0.04972134728643477,0.005,True,True
55,genuine_increment,True,polynomial_ridge_interactions,199,25760896,75301933,estimated,0.04194403843535754,0.02697464532964557,0.04873394995544466,0.005,True,True
55,genuine_increment,True,polynomial_ridge_interactions,499,25760896,75301933,estimated,0.04194403843535754,0.028549099496646357,0.05073044970667067,0.005,True,True
55,genuine_increment,True,polynomial_ridge_interactions,999,25760896,75301933,estimated,0.04194403843535754,0.027873018554308508,0.05142538479264297,0.005,True,True
55,heteroskedastic_null,False,polynomial_ridge,99,25760896,75280910,estimated,-0.0005096672024462612,-0.0012016800396326072,0.001931522819266487,0.67,False,False
55,heteroskedastic_null,False,polynomial_ridge,199,25760896,75280910,estimated,-0.0005096672024462612,-0.0011424525076427047,0.0021326855659613035,0.67,False,False
55,heteroskedastic_null,False,polynomial_ridge,499,25760896,75280910,estimated,-0.0005096672024462612,-0.0011539222107144697,0.001912055094396681,0.67,False,False
55,heteroskedastic_null,False,polynomial_ridge,999,25760896,75280910,estimated,-0.0005096672024462612,-0.0011743378551931844,0.0017776238866535805,0.67,False,False
55,heteroskedastic_null,False,polynomial_ridge_interactions,99,25760896,75281919,estimated,-6.532884003490787e-05,-0.0003666532421999772,0.0005688528693426405,0.38,False,False
55,heteroskedastic_null,False,polynomial_ridge_interactions,199,25760896,75281919,estimated,-6.532884003490787e-05,-0.00040960814566804533,0.00056125669670152,0.38,False,False
55,heteroskedastic_null,False,polynomial_ridge_interactions,499,25760896,75281919,estimated,-6.532884003490787e-05,-0.00047878334948657796,0.0005146552188043962,0.38,False,False
55,heteroskedastic_null,False,polynomial_ridge_interactions,999,25760896,75281919,estimated,-6.532884003490787e-05,-0.00048573581614399917,0.0005605754143740949,0.38,False,False
55,nonlinear_proxy,False,polynomial_ridge,99,25760896,75270903,estimated,-7.313812665969439e-05,-0.00045943727658387287,0.0015489586644789688,0.185,False,False
55,nonlinear_proxy,False,polynomial_ridge,199,25760896,75270903,estimated,-7.313812665969439e-05,-0.0004619969175740459,0.0015255338356648042,0.185,False,False
55,nonlinear_proxy,False,polynomial_ridge,499,25760896,75270903,estimated,-7.313812665969439e-05,-0.0005598739679514439,0.0016838199033319852,0.185,False,False
55,nonlinear_proxy,False,polynomial_ridge,999,25760896,75270903,estimated,-7.313812665969439e-05,-0.0005503905647519706,0.0018087734512148305,0.185,False,False
55,nonlinear_proxy,False,polynomial_ridge_interactions,99,25760896,75271912,estimated,-2.004563630568501e-05,-0.00011561822144002748,0.0016162919707584118,0.35,False,False
55,nonlinear_proxy,False,polynomial_ridge_interactions,199,25760896,75271912,estimated,-2.004563630568501e-05,-8.942531773827133e-05,0.0016359232352601985,0.35,False,False
55,nonlinear_proxy,False,polynomial_ridge_interactions,499,25760896,75271912,estimated,-2.004563630568501e-05,-0.00015953261306539686,0.0015296408345226158,0.35,False,False
55,nonlinear_proxy,False,polynomial_ridge_interactions,999,25760896,75271912,estimated,-2.004563630568501e-05,-0.00019279886708496122,0.0014467052365982154,0.35,False,False
55,null_metric,False,polynomial_ridge,99,25760896,75260896,estimated,-0.0012917979925123509,-0.002401838055823966,0.003726969472697854,0.72,False,False
55,null_metric,False,polynomial_ridge,199,25760896,75260896,estimated,-0.0012917979925123509,-0.0022243949837927606,0.0037491088635241633,0.72,False,False
55,null_metric,False,polynomial_ridge,499,25760896,75260896,estimated,-0.0012917979925123509,-0.0024225027622018637,0.0034349599416656825,0.72,False,False
55,null_metric,False,polynomial_ridge,999,25760896,75260896,estimated,-0.0012917979925123509,-0.0025157731428100166,0.003623844639249917,0.72,False,False
55,null_metric,False,polynomial_ridge_interactions,99,25760896,75261905,estimated,-0.0004401927738410978,-0.0013041592208346254,0.0010277252417697528,0.64,False,False
55,null_metric,False,polynomial_ridge_interactions,199,25760896,75261905,estimated,-0.0004401927738410978,-0.0013787506126770846,0.0009254084252811165,0.64,False,False
55,null_metric,False,polynomial_ridge_interactions,499,25760896,75261905,estimated,-0.0004401927738410978,-0.0014728189347221444,0.0009139233166812879,0.64,False,False
55,null_metric,False,polynomial_ridge_interactions,999,25760896,75261905,estimated,-0.0004401927738410978,-0.0014778164496648419,0.0009877730424803408,0.64,False,False
56,clustered_null,False,polynomial_ridge,99,25860899,76290920,estimated,-0.0029631555528539695,-0.008652575503034199,0.0063001016544360095,0.51,False,False
56,clustered_null,False,polynomial_ridge,199,25860899,76290920,estimated,-0.0029631555528539695,-0.00908827924127427,0.009611207235357811,0.51,False,False
56,clustered_null,False,polynomial_ridge,499,25860899,76290920,estimated,-0.0029631555528539695,-0.011017550527813894,0.00963436381408118,0.51,False,False
56,clustered_null,False,polynomial_ridge,999,25860899,76290920,estimated,-0.0029631555528539695,-0.011277512399481632,0.010559321620721297,0.51,False,False
56,clustered_null,False,polynomial_ridge_interactions,99,25860899,76291929,estimated,0.0003085729893788341,-0.006675271622238201,0.004999828413623466,0.05,False,False
56,clustered_null,False,polynomial_ridge_interactions,199,25860899,76291929,estimated,0.0003085729893788341,-0.007591867249021101,0.00492627035600809,0.05,False,False
56,clustered_null,False,polynomial_ridge_interactions,499,25860899,76291929,estimated,0.0003085729893788341,-0.009538649798583463,0.0056819817161165385,0.05,False,False
56,clustered_null,False,polynomial_ridge_interactions,999,25860899,76291929,estimated,0.0003085729893788341,-0.010166567248095492,0.006173820981733148,0.05,False,False
56,genuine_increment,True,polynomial_ridge,99,25860899,76300927,estimated,0.04218867613321594,0.030633600364125657,0.05070057730893602,0.005,True,True
56,genuine_increment,True,polynomial_ridge,199,25860899,76300927,estimated,0.04218867613321594,0.030713254949746662,0.050872530001594446,0.005,True,True
56,genuine_increment,True,polynomial_ridge,499,25860899,76300927,estimated,0.04218867613321594,0.02962294299791413,0.05101639175634201,0.005,True,True
56,genuine_increment,True,polynomial_ridge,999,25860899,76300927,estimated,0.04218867613321594,0.028955781816655365,0.051752236645657076,0.005,True,True
56,genuine_increment,True,polynomial_ridge_interactions,99,25860899,76301936,estimated,0.042898873098652715,0.030884227808908676,0.048967576000898384,0.005,True,True
56,genuine_increment,True,polynomial_ridge_interactions,199,25860899,76301936,estimated,0.042898873098652715,0.027254127949259518,0.049582507692429785,0.005,True,True
56,genuine_increment,True,polynomial_ridge_interactions,499,25860899,76301936,estimated,0.042898873098652715,0.02681997384027651,0.05177861028037704,0.005,True,True
56,genuine_increment,True,polynomial_ridge_interactions,999,25860899,76301936,estimated,0.042898873098652715,0.027491979539712816,0.051874002398784654,0.005,True,True
56,heteroskedastic_null,False,polynomial_ridge,99,25860899,76280913,estimated,-0.00022239888680452603,-0.0009153999381088639,0.0010476419750692454,0.19,False,False
56,heteroskedastic_null,False,polynomial_ridge,199,25860899,76280913,estimated,-0.00022239888680452603,-0.0009133879778949891,0.0017432135368879715,0.19,False,False
56,heteroskedastic_null,False,polynomial_ridge,499,25860899,76280913,estimated,-0.00022239888680452603,-0.0009135582647900733,0.0018174863107427697,0.19,False,False
56,heteroskedastic_null,False,polynomial_ridge,999,25860899,76280913,estimated,-0.00022239888680452603,-0.000877786589562278,0.0015512571607167929,0.19,False,False
56,heteroskedastic_null,False,polynomial_ridge_interactions,99,25860899,76281922,estimated,-0.00015797935502811535,-0.0005300078747180517,0.00029486884829158313,0.15,False,False
56,heteroskedastic_null,False,polynomial_ridge_interactions,199,25860899,76281922,estimated,-0.00015797935502811535,-0.0005046774716837148,0.00038815042904720497,0.15,False,False
56,heteroskedastic_null,False,polynomial_ridge_interactions,499,25860899,76281922,estimated,-0.00015797935502811535,-0.0005216237555849181,0.00039240813235611854,0.15,False,False
56,heteroskedastic_null,False,polynomial_ridge_interactions,999,25860899,76281922,estimated,-0.00015797935502811535,-0.0004998891279169252,0.0003503795236610727,0.15,False,False
56,nonlinear_proxy,False,polynomial_ridge,99,25860899,76270906,estimated,-0.0001924486890197948,-0.0003768874545466097,0.0008750682841337078,0.675,False,False
56,nonlinear_proxy,False,polynomial_ridge,199,25860899,76270906,estimated,-0.0001924486890197948,-0.00039473910713610784,0.0009157536180481054,0.675,False,False
56,nonlinear_proxy,False,polynomial_ridge,499,25860899,76270906,estimated,-0.0001924486890197948,-0.0004201687419475436,0.0010535796641896495,0.675,False,False
56,nonlinear_proxy,False,polynomial_ridge,999,25860899,76270906,estimated,-0.0001924486890197948,-0.0004256046153342635,0.0011236722455183177,0.675,False,False
56,nonlinear_proxy,False,polynomial_ridge_interactions,99,25860899,76271915,estimated,-3.367358422183726e-05,-0.00033486460341103987,0.0006288571510929017,0.31,False,False
56,nonlinear_proxy,False,polynomial_ridge_interactions,199,25860899,76271915,estimated,-3.367358422183726e-05,-0.00033041802938419166,0.0007261442737137762,0.31,False,False
56,nonlinear_proxy,False,polynomial_ridge_interactions,499,25860899,76271915,estimated,-3.367358422183726e-05,-0.0003038373073558938,0.000725605746555719,0.31,False,False
56,nonlinear_proxy,False,polynomial_ridge_interactions,999,25860899,76271915,estimated,-3.367358422183726e-05,-0.00030667400224298065,0.0007315498710442929,0.31,False,False
56,null_metric,False,polynomial_ridge,99,25860899,76260899,estimated,-0.0015835785060130808,-0.002423127875759698,0.0016367722600403318,0.915,False,False
56,null_metric,False,polynomial_ridge,199,25860899,76260899,estimated,-0.0015835785060130808,-0.0025225384766263148,0.0021483233856937917,0.915,False,False
56,null_metric,False,polynomial_ridge,499,25860899,76260899,estimated,-0.0015835785060130808,-0.002888153732592898,0.002085315118725831,0.915,False,False
56,null_metric,False,polynomial_ridge,999,25860899,76260899,estimated,-0.0015835785060130808,-0.002880014583732514,0.0022687613685233666,0.915,False,False
56,null_metric,False,polynomial_ridge_interactions,99,25860899,76261908,estimated,-0.0017816545314869592,-0.0014337844118912288,0.00046549680458226255,0.8,False,False
56,null_metric,False,polynomial_ridge_interactions,199,25860899,76261908,estimated,-0.0017816545314869592,-0.0015019504587567133,0.00047409467421196907,0.8,False,False
56,null_metric,False,polynomial_ridge_interactions,499,25860899,76261908,estimated,-0.0017816545314869592,-0.001665240926604003,0.0005418685453577781,0.8,False,False
56,null_metric,False,polynomial_ridge_interactions,999,25860899,76261908,estimated,-0.0017816545314869592,-0.0017601798805529749,0.0006727790115474365,0.8,False,False
57,clustered_null,False,polynomial_ridge,99,25960902,77290923,estimated,-0.0041754398363558105,-0.019090224433693348,0.005591700104335724,0.665,False,False
57,clustered_null,False,polynomial_ridge,199,25960902,77290923,estimated,-0.0041754398363558105,-0.019368973194531576,0.006123723931675465,0.665,False,False
57,clustered_null,False,polynomial_ridge,499,25960902,77290923,estimated,-0.0041754398363558105,-0.021050241273831198,0.01047766026780575,0.665,False,False
57,clustered_null,False,polynomial_ridge,999,25960902,77290923,estimated,-0.0041754398363558105,-0.02230187908531984,0.00795475611283171,0.665,False,False
57,clustered_null,False,polynomial_ridge_interactions,99,25960902,77291932,estimated,-0.002204697968807616,-0.010820997383817307,0.005115988521512588,0.595,False,False
57,clustered_null,False,polynomial_ridge_interactions,199,25960902,77291932,estimated,-0.002204697968807616,-0.013015475506214727,0.005473678745759414,0.595,False,False
57,clustered_null,False,polynomial_ridge_interactions,499,25960902,77291932,estimated,-0.002204697968807616,-0.014541836427353122,0.007443585801234147,0.595,False,False
57,clustered_null,False,polynomial_ridge_interactions,999,25960902,77291932,estimated,-0.002204697968807616,-0.01454038783082206,0.006035072970515517,0.595,False,False
57,genuine_increment,True,polynomial_ridge,99,25960902,77300930,estimated,0.04016393797518591,0.02911441841102076,0.04760842262725882,0.005,True,True
57,genuine_increment,True,polynomial_ridge,199,25960902,77300930,estimated,0.04016393797518591,0.0297519709585499,0.047029345696915546,0.005,True,True
57,genuine_increment,True,polynomial_ridge,499,25960902,77300930,estimated,0.04016393797518591,0.028787211791006108,0.04723847192983061,0.005,True,True
57,genuine_increment,True,polynomial_ridge,999,25960902,77300930,estimated,0.04016393797518591,0.028674359746409226,0.048090763835275135,0.005,True,True
57,genuine_increment,True,polynomial_ridge_interactions,99,25960902,77301939,estimated,0.04070633023844833,0.02908313838814299,0.046012098794314144,0.005,True,True
57,genuine_increment,True,polynomial_ridge_interactions,199,25960902,77301939,estimated,0.04070633023844833,0.028994595439318285,0.046071057542592664,0.005,True,True
57,genuine_increment,True,polynomial_ridge_interactions,499,25960902,77301939,estimated,0.04070633023844833,0.028663358280614875,0.04620885989375641,0.005,True,True
57,genuine_increment,True,polynomial_ridge_interactions,999,25960902,77301939,estimated,0.04070633023844833,0.028820868523732834,0.046706391331800184,0.005,True,True
57,heteroskedastic_null,False,polynomial_ridge,99,25960902,77280916,estimated,-0.00019100577634512984,-0.0008098911096837731,0.0010977147403714942,0.265,False,False
57,heteroskedastic_null,False,polynomial_ridge,199,25960902,77280916,estimated,-0.00019100577634512984,-0.0007965509410995027,0.0013850921596281385,0.265,False,False
57,heteroskedastic_null,False,polynomial_ridge,499,25960902,77280916,estimated,-0.00019100577634512984,-0.0009256099478390634,0.0013114555048920047,0.265,False,False
57,heteroskedastic_null,False,polynomial_ridge,999,25960902,77280916,estimated,-0.00019100577634512984,-0.000985445583512619,0.00131288527975729,0.265,False,False
57,heteroskedastic_null,False,polynomial_ridge_interactions,99,25960902,77281925,estimated,0.0002942911485714784,-0.0003653991103549632,0.0009574323538025114,0.195,False,False
57,heteroskedastic_null,False,polynomial_ridge_interactions,199,25960902,77281925,estimated,0.0002942911485714784,-0.0004131761884971693,0.0009364013083814062,0.195,False,False
57,heteroskedastic_null,False,polynomial_ridge_interactions,499,25960902,77281925,estimated,0.0002942911485714784,-0.000417439983405751,0.0009922387830976057,0.195,False,False
57,heteroskedastic_null,False,polynomial_ridge_interactions,999,25960902,77281925,estimated,0.0002942911485714784,-0.0004294097983048445,0.0009482607427397757,0.195,False,False
57,nonlinear_proxy,False,polynomial_ridge,99,25960902,77270909,estimated,0.00037735948214221316,-9.58637090551426e-05,0.0014518596589536247,0.55,False,False
57,nonlinear_proxy,False,polynomial_ridge,199,25960902,77270909,estimated,0.00037735948214221316,-9.016824916388199e-05,0.001614831894057468,0.55,False,False
57,nonlinear_proxy,False,polynomial_ridge,499,25960902,77270909,estimated,0.00037735948214221316,-0.00020588369859263255,0.0016756810229869284,0.55,False,False
57,nonlinear_proxy,False,polynomial_ridge,999,25960902,77270909,estimated,0.00037735948214221316,-0.00019207201582687814,0.0016639434654586878,0.55,False,False
57,nonlinear_proxy,False,polynomial_ridge_interactions,99,25960902,77271918,estimated,0.0004050565825884393,-5.8807223564145625e-05,0.0015322638963838305,0.84,False,False
57,nonlinear_proxy,False,polynomial_ridge_interactions,199,25960902,77271918,estimated,0.0004050565825884393,-4.900380542099611e-05,0.00163266314783169,0.84,False,False
57,nonlinear_proxy,False,polynomial_ridge_interactions,499,25960902,77271918,estimated,0.0004050565825884393,-5.495005222663404e-05,0.0016398912213854392,0.84,False,False
57,nonlinear_proxy,False,polynomial_ridge_interactions,999,25960902,77271918,estimated,0.0004050565825884393,-2.6819243958618886e-05,0.0016194054713860667,0.84,False,False
57,null_metric,False,polynomial_ridge,99,25960902,77260902,estimated,-0.0009374185725331934,-0.002679695286222621,0.0009477765691191519,0.785,False,False
57,null_metric,False,polynomial_ridge,199,25960902,77260902,estimated,-0.0009374185725331934,-0.002349307354696123,0.0009800854174300197,0.785,False,False
57,null_metric,False,polynomial_ridge,499,25960902,77260902,estimated,-0.0009374185725331934,-0.002203801190669792,0.0010788009229303717,0.785,False,False
57,null_metric,False,polynomial_ridge,999,25960902,77260902,estimated,-0.0009374185725331934,-0.0024442720737835612,0.0010572014045060049,0.785,False,False
57,null_metric,False,polynomial_ridge_interactions,99,25960902,77261911,estimated,-0.00025823402797724507,-0.0009180673465666516,0.0008806683070397808,0.76,False,False
57,null_metric,False,polynomial_ridge_interactions,199,25960902,77261911,estimated,-0.00025823402797724507,-0.0009175978395217939,0.000783377112522797,0.76,False,False
57,null_metric,False,polynomial_ridge_interactions,499,25960902,77261911,estimated,-0.00025823402797724507,-0.0008514878809315488,0.0007330759098611681,0.76,False,False
57,null_metric,False,polynomial_ridge_interactions,999,25960902,77261911,estimated,-0.00025823402797724507,-0.0008920744966448085,0.0006993556564032115,0.76,False,False
58,clustered_null,False,polynomial_ridge,99,26060905,78290926,estimated,-0.00046055885978079844,-0.005765860529594436,0.009257881301687122,0.005,False,False
58,clustered_null,False,polynomial_ridge,199,26060905,78290926,estimated,-0.00046055885978079844,-0.008303106077176808,0.00808280121009301,0.005,False,False
58,clustered_null,False,polynomial_ridge,499,26060905,78290926,estimated,-0.00046055885978079844,-0.006226372878583328,0.00966968546114643,0.005,False,False
58,clustered_null,False,polynomial_ridge,999,26060905,78290926,estimated,-0.00046055885978079844,-0.0084785643162509,0.00985144677195554,0.005,False,False
58,clustered_null,False,polynomial_ridge_interactions,99,26060905,78291935,estimated,0.0007981443527502706,-0.009310196541880058,0.013682508052458674,0.01,False,False
58,clustered_null,False,polynomial_ridge_interactions,199,26060905,78291935,estimated,0.0007981443527502706,-0.007155610684680879,0.012478704592101587,0.01,False,False
58,clustered_null,False,polynomial_ridge_interactions,499,26060905,78291935,estimated,0.0007981443527502706,-0.00604401201234824,0.01263951034495013,0.01,False,False
58,clustered_null,False,polynomial_ridge_interactions,999,26060905,78291935,estimated,0.0007981443527502706,-0.004750924529494908,0.011138165816157772,0.01,False,False
58,genuine_increment,True,polynomial_ridge,99,26060905,78300933,estimated,0.050156324997911846,0.03902602215129008,0.059165407142653406,0.005,True,True
58,genuine_increment,True,polynomial_ridge,199,26060905,78300933,estimated,0.050156324997911846,0.03911978280526585,0.060228325032924294,0.005,True,True
58,genuine_increment,True,polynomial_ridge,499,26060905,78300933,estimated,0.050156324997911846,0.03903228181964713,0.05924171833317409,0.005,True,True
58,genuine_increment,True,polynomial_ridge,999,26060905,78300933,estimated,0.050156324997911846,0.03893174416748355,0.05908293833429497,0.005,True,True
58,genuine_increment,True,polynomial_ridge_interactions,99,26060905,78301942,estimated,0.05005376349180489,0.038351976988252205,0.05760675196026718,0.005,True,True
58,genuine_increment,True,polynomial_ridge_interactions,199,26060905,78301942,estimated,0.05005376349180489,0.036603010544437424,0.05696924796658273,0.005,True,True
58,genuine_increment,True,polynomial_ridge_interactions,499,26060905,78301942,estimated,0.05005376349180489,0.037846065388889176,0.05758290140931025,0.005,True,True
58,genuine_increment,True,polynomial_ridge_interactions,999,26060905,78301942,estimated,0.05005376349180489,0.03838096448173415,0.05800744342549817,0.005,True,True
58,heteroskedastic_null,False,polynomial_ridge,99,26060905,78280919,estimated,-0.000823188071955137,-0.0011595105812395947,0.0008625097380429753,0.365,False,False
58,heteroskedastic_null,False,polynomial_ridge,199,26060905,78280919,estimated,-0.000823188071955137,-0.001207921648714596,0.0010788816672758696,0.365,False,False
58,heteroskedastic_null,False,polynomial_ridge,499,26060905,78280919,estimated,-0.000823188071955137,-0.0012434404660027919,0.0009466623447085485,0.365,False,False
58,heteroskedastic_null,False,polynomial_ridge,999,26060905,78280919,estimated,-0.000823188071955137,-0.001276990270676339,0.0008755893341697735,0.365,False,False
58,heteroskedastic_null,False,polynomial_ridge_interactions,99,26060905,78281928,estimated,-5.793605845905159e-05,-0.0006426395029848548,0.00044259220298887794,0.71,False,False
58,heteroskedastic_null,False,polynomial_ridge_interactions,199,26060905,78281928,estimated,-5.793605845905159e-05,-0.0006835092037880673,0.0004122846239336107,0.71,False,False
58,heteroskedastic_null,False,polynomial_ridge_interactions,499,26060905,78281928,estimated,-5.793605845905159e-05,-0.0006358516017165099,0.00045316402720348294,0.71,False,False
58,heteroskedastic_null,False,polynomial_ridge_interactions,999,26060905,78281928,estimated,-5.793605845905159e-05,-0.0006161385360309459,0.0004780359908830217,0.71,False,False
58,nonlinear_proxy,False,polynomial_ridge,99,26060905,78270912,estimated,-0.00022491401225159524,-0.0004720403850643557,0.0012427144025287547,0.145,False,False
58,nonlinear_proxy,False,polynomial_ridge,199,26060905,78270912,estimated,-0.00022491401225159524,-0.0005620408965481074,0.0012137179917120372,0.145,False,False
58,nonlinear_proxy,False,polynomial_ridge,499,26060905,78270912,estimated,-0.00022491401225159524,-0.000551610358790139,0.001032005066772275,0.145,False,False
58,nonlinear_proxy,False,polynomial_ridge,999,26060905,78270912,estimated,-0.00022491401225159524,-0.0005624812947665584,0.001020392894645741,0.145,False,False
58,nonlinear_proxy,False,polynomial_ridge_interactions,99,26060905,78271921,estimated,0.00015052754228648928,-0.00023262999068883637,0.0013268046783688865,0.145,False,False
58,nonlinear_proxy,False,polynomial_ridge_interactions,199,26060905,78271921,estimated,0.00015052754228648928,-0.00022091821390832604,0.0013487329721488081,0.145,False,False
58,nonlinear_proxy,False,polynomial_ridge_interactions,499,26060905,78271921,estimated,0.00015052754228648928,-0.0002175440048897634,0.0010872883027304705,0.145,False,False
58,nonlinear_proxy,False,polynomial_ridge_interactions,999,26060905,78271921,estimated,0.00015052754228648928,-0.00017640458658441444,0.0011269720987388812,0.145,False,False
58,null_metric,False,polynomial_ridge,99,26060905,78260905,estimated,-0.002312053659744493,-0.0037546639589878627,0.003781329462373869,0.225,False,False
58,null_metric,False,polynomial_ridge,199,26060905,78260905,estimated,-0.002312053659744493,-0.0034472429761804777,0.0031891242468133044,0.225,False,False
58,null_metric,False,polynomial_ridge,499,26060905,78260905,estimated,-0.002312053659744493,-0.003503476339022488,0.0031381891298699256,0.225,False,False
58,null_metric,False,polynomial_ridge,999,26060905,78260905,estimated,-0.002312053659744493,-0.003232747165528925,0.0028578138149997602,0.225,False,False
58,null_metric,False,polynomial_ridge_interactions,99,26060905,78261914,estimated,-4.094764056111755e-05,-0.0008444245050000623,0.0011612304679264832,0.23,False,False
58,null_metric,False,polynomial_ridge_interactions,199,26060905,78261914,estimated,-4.094764056111755e-05,-0.0008119246796781902,0.0012022578474689182,0.23,False,False
58,null_metric,False,polynomial_ridge_interactions,499,26060905,78261914,estimated,-4.094764056111755e-05,-0.0008843769609635758,0.0012379904468541268,0.23,False,False
58,null_metric,False,polynomial_ridge_interactions,999,26060905,78261914,estimated,-4.094764056111755e-05,-0.0008799307604795507,0.0012764070065367178,0.23,False,False
59,clustered_null,False,polynomial_ridge,99,26160908,79290929,estimated,-0.007443122858463703,-0.016156796515287633,0.009945477313112835,0.5,False,False
59,clustered_null,False,polynomial_ridge,199,26160908,79290929,estimated,-0.007443122858463703,-0.017115975887911056,0.005937769705003073,0.5,False,False
59,clustered_null,False,polynomial_ridge,499,26160908,79290929,estimated,-0.007443122858463703,-0.020126615261667875,0.00663911107853798,0.5,False,False
59,clustered_null,False,polynomial_ridge,999,26160908,79290929,estimated,-0.007443122858463703,-0.01900532729848274,0.00673627700961748,0.5,False,False
59,clustered_null,False,polynomial_ridge_interactions,99,26160908,79291938,estimated,-0.0019051252742158173,-0.011564373342315614,0.00521938423399328,0.785,False,False
59,clustered_null,False,polynomial_ridge_interactions,199,26160908,79291938,estimated,-0.0019051252742158173,-0.012310381517062586,0.005113813442891701,0.785,False,False
59,clustered_null,False,polynomial_ridge_interactions,499,26160908,79291938,estimated,-0.0019051252742158173,-0.01329787748240495,0.004094361453271976,0.785,False,False
59,clustered_null,False,polynomial_ridge_interactions,999,26160908,79291938,estimated,-0.0019051252742158173,-0.015016788432011763,0.0053855455155072595,0.785,False,False
59,genuine_increment,True,polynomial_ridge,99,26160908,79300936,estimated,0.035216385510989295,0.026869683657923284,0.04390182116973168,0.005,True,True
59,genuine_increment,True,polynomial_ridge,199,26160908,79300936,estimated,0.035216385510989295,0.026597316480942546,0.04294047499513433,0.005,True,True
59,genuine_increment,True,polynomial_ridge,499,26160908,79300936,estimated,0.035216385510989295,0.02578703446691664,0.043739571640583876,0.005,True,True
59,genuine_increment,True,polynomial_ridge,999,26160908,79300936,estimated,0.035216385510989295,0.026361303533790983,0.044132006206511434,0.005,True,True
59,genuine_increment,True,polynomial_ridge_interactions,99,26160908,79301945,estimated,0.03462669577992228,0.024994103650698745,0.044391930379527766,0.005,True,True
59,genuine_increment,True,polynomial_ridge_interactions,199,26160908,79301945,estimated,0.03462669577992228,0.02573049561391085,0.042796933804947805,0.005,True,True
59,genuine_increment,True,polynomial_ridge_interactions,499,26160908,79301945,estimated,0.03462669577992228,0.02587888434852005,0.04330016167400871,0.005,True,True
