protocol_id,scope,baseline,scenario,icc,beta,repetition,wild_draws,simulation_seed,status,split_0_p,split_0_score,split_1_p,split_1_score,split_2_p,split_2_score,single_005_supported,single_005_positive_supported,unanimous_050_supported,unanimous_050_positive_supported,unanimous_025_supported,unanimous_025_positive_supported,unanimous_010_supported,unanimous_010_positive_supported,two_of_three_010_supported,two_of_three_010_positive_supported
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.2,10,499,15389923588603223023,estimated,0.312,0.013196971834849575,0.554,0.0071594101043089275,0.458,0.009454862211734506,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.2,11,499,7828932035938826060,estimated,0.01,0.023283537396054887,0.01,0.024930578686229037,0.014,0.025008805557082594,False,False,True,True,True,True,False,False,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.2,12,499,2681330546559381556,estimated,0.004,0.04605632080627748,0.018,0.03506034032142527,0.016,0.03997154885125068,True,True,True,True,True,True,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.2,13,499,17286023685019759704,estimated,0.784,0.005576589842074747,0.818,0.005026326973643781,0.984,-0.00021159671903221827,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.2,14,499,1959211928047026609,estimated,0.426,0.007282005651626257,0.192,0.01258246768885659,0.088,0.016099210208589527,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.2,15,499,17320271326021907776,estimated,0.016,0.024318216129355905,0.046,0.017441863804272026,0.02,0.02089981250471822,False,False,True,True,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.2,16,499,11158350259269962873,estimated,0.086,0.02477373144618969,0.054,0.028313645299574308,0.158,0.018015724974888868,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.2,17,499,14180206293221091544,estimated,0.004,0.03393541861242463,0.014,0.03326660914423073,0.006,0.03862199186818085,True,True,True,True,True,True,False,False,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.2,18,499,17738950806513411956,estimated,0.074,0.025429498113944585,0.044,0.03404960590973304,0.022,0.0330187922937942,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.2,19,499,6202980208012478633,estimated,0.008,0.04839338656180168,0.002,0.0485751008596011,0.008,0.04381739901146942,False,False,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,0,499,2162927244369256930,estimated,0.002,0.07621195724131184,0.004,0.06558215487944623,0.002,0.06572282507942184,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,1,499,18341168059241890681,estimated,0.04,0.029846005367177936,0.066,0.02828465902599339,0.016,0.03966004332785086,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,2,499,8957019756153104724,estimated,0.002,0.05449675451687789,0.002,0.051239339144916206,0.004,0.05542120468020417,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,3,499,12335433138287244811,estimated,0.06,0.0317688281770789,0.056,0.02428815470442051,0.092,0.023761108055613756,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,4,499,46019534010355247,estimated,0.004,0.03539473039388418,0.018,0.029770726028109252,0.006,0.035019686729923054,True,True,True,True,True,True,False,False,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,5,499,1927570501361469483,estimated,0.012,0.04338539487506324,0.008,0.044074771997290235,0.006,0.05164658476889094,False,False,True,True,True,True,False,False,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,6,499,3832293383236487700,estimated,0.01,0.036280672389100654,0.006,0.029636274964457865,0.004,0.030877167629737304,False,False,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,7,499,305409705244675127,estimated,0.156,0.021291911778965954,0.238,0.020916883139301207,0.25,0.018916001115216085,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,8,499,10525769930211501584,estimated,0.012,0.05708796453892762,0.004,0.05242074217900147,0.002,0.048281299808331485,False,False,True,True,True,True,False,False,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,9,499,9598312410672600831,estimated,0.022,0.04161519175052129,0.024,0.037106172067816585,0.026,0.040154695281661046,False,False,True,True,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,10,499,6639336186788371372,estimated,0.26,0.01901900535782075,0.09,0.02624670016189597,0.096,0.028231735423998715,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,11,499,5994226013120651522,estimated,0.002,0.040125498464339056,0.002,0.042726436681600366,0.004,0.0438879193177092,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,12,499,7916113253289277975,estimated,0.276,0.016864017759416008,0.238,0.01985478491099593,0.064,0.03265172778782425,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,13,499,17540326045919354837,estimated,0.024,0.03604357580025636,0.094,0.02541289961392081,0.05,0.0285388997920985,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,14,499,1714410558566808245,estimated,0.03,0.0346082043061626,0.006,0.05402401368768575,0.006,0.040085606789169344,False,False,True,True,False,False,False,False,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,15,499,1980126342590529417,estimated,0.002,0.03219777865600043,0.004,0.033354325635684946,0.004,0.028924792705265902,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,16,499,14660739091966990195,estimated,0.012,0.03979075747936175,0.002,0.04268829414671571,0.008,0.03680226789917923,False,False,True,True,True,True,False,False,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,17,499,11287203178023650263,estimated,0.01,0.030558012501089433,0.022,0.02828873860778049,0.012,0.03293824326003735,False,False,True,True,True,True,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,18,499,10351521337986403431,estimated,0.292,0.01078140978222908,0.13,0.027153467300745675,0.298,0.012379430482844676,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.35,19,499,11586613142579819634,estimated,0.048,0.026683182341150344,0.108,0.020369422887001092,0.068,0.0221681580187835,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,0,499,6956122649138089369,estimated,0.158,0.015213150610334894,0.04,0.021816450133159665,0.128,0.018178999423311495,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,1,499,16865098463697007535,estimated,0.002,0.0507833607273781,0.01,0.038816591171085914,0.004,0.05064134616615418,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,2,499,15588884519548875361,estimated,0.004,0.05144070402252191,0.004,0.04714837392213148,0.006,0.04184386057928785,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,3,499,15026890102553665013,estimated,0.002,0.03645901724505787,0.002,0.0515169277745904,0.002,0.04555466012293319,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,4,499,1612456037515296562,estimated,0.018,0.040778223294541345,0.014,0.03863719212394886,0.016,0.036660726368445785,False,False,True,True,True,True,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,5,499,13298508997752053142,estimated,0.014,0.04539349877336438,0.018,0.04287313828197251,0.05,0.03799717400747429,False,False,True,True,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,6,499,7789287698620977065,estimated,0.03,0.03186059878132409,0.032,0.03234679016227889,0.038,0.04019081447108987,False,False,True,True,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,7,499,14430095268566833213,estimated,0.002,0.045268598061758515,0.002,0.0436442793648489,0.006,0.0503375106020407,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,8,499,16324287460298238743,estimated,0.004,0.05311675314413348,0.004,0.0654125404539448,0.002,0.06917297394199101,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,9,499,973228030320311206,estimated,0.014,0.059219533536587286,0.02,0.0521918732174023,0.028,0.04135598639747767,False,False,True,True,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,10,499,10539872784165789196,estimated,0.016,0.037437731959580604,0.024,0.029025620632277788,0.03,0.039672277350614286,False,False,True,True,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,11,499,17568113272768423173,estimated,0.014,0.04636821357153165,0.01,0.04955732755055175,0.004,0.048970424326833455,False,False,True,True,True,True,False,False,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,12,499,17259721972484989843,estimated,0.002,0.05746956715490168,0.004,0.05354505105521177,0.002,0.04408431350999182,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,13,499,15529778805942214944,estimated,0.002,0.039201042884947156,0.004,0.035718525248112025,0.002,0.03956528691586616,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,14,499,2595517763504432389,estimated,0.116,0.03446761083584303,0.094,0.03976763734436184,0.178,0.02703604559417405,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,15,499,15780400896573731147,estimated,0.006,0.04038797761162539,0.014,0.037997488240537246,0.004,0.04196125580212189,False,False,True,True,True,True,False,False,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,16,499,8772037757292452143,estimated,0.008,0.0376131636070548,0.002,0.0431904789363472,0.014,0.03571450192806948,False,False,True,True,True,True,False,False,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,17,499,6004776763374283369,estimated,0.02,0.04060133094521109,0.018,0.04592380666021423,0.022,0.043928325997978045,False,False,True,True,True,True,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,18,499,17851981985462798835,estimated,0.002,0.03924413142740885,0.01,0.03884736830889757,0.006,0.044807209098766974,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_increment,0.8,0.5,19,499,3846807853835114350,estimated,0.002,0.061364215558274794,0.002,0.05490406634382661,0.002,0.06003016686044688,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,0,499,1983884505399241874,estimated,0.296,0.016179689882713278,0.446,0.011477477083319443,0.138,0.02549674945140035,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,1,499,16584688371682229663,estimated,0.314,0.015638182412659293,0.426,0.009502256512214166,0.368,0.01045908907466165,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,2,499,10210387554677730623,estimated,0.058,0.0286607565927094,0.32,0.01402290144867212,0.118,0.025958211018725755,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,3,499,10726521929082704404,estimated,0.04,0.029951324357668608,0.092,0.01918715086877768,0.154,0.017911152367567542,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,4,499,9211172687076681550,estimated,0.266,0.015447515282766134,0.184,0.018296685049681752,0.244,0.01551395101798146,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,5,499,3013564271834364505,estimated,0.004,0.04572995254242985,0.002,0.03624505229409585,0.006,0.0420957108303417,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,6,499,16351877298730787230,estimated,0.054,0.024671591842139105,0.024,0.02811191086511823,0.056,0.026571886677645262,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,7,499,16687174085060784499,estimated,0.788,0.00257517056762608,0.556,0.005193933102222426,0.872,0.0012358042090609377,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,8,499,14838562293259723074,estimated,0.11,0.01355399268728027,0.338,0.009656311444689767,0.394,0.00810441497551934,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,9,499,1678896104944678813,estimated,0.018,0.02796885965432633,0.016,0.03452298970939637,0.042,0.03388454178394539,False,False,True,True,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,10,499,3344570133638076424,estimated,0.086,0.021093913042517957,0.152,0.01770182240260957,0.536,0.009517866164403142,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,11,499,1004603054179151680,estimated,0.058,0.028632157038103807,0.03,0.03073197418335209,0.028,0.030598439573566904,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,12,499,9260167208196957733,estimated,0.696,0.0057815610011149945,0.204,0.022039278175610227,0.334,0.015358454878331226,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,13,499,16203271103613332731,estimated,0.82,0.002792725478445187,0.892,0.0016766985920387764,0.394,0.012367503888284117,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,14,499,15521562368848243089,estimated,0.114,0.01426516265047237,0.124,0.015006880829684682,0.008,0.024803794770518,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,15,499,3997222577799063836,estimated,0.7,0.003930251080369492,0.68,0.004379475403203824,0.474,0.007008259224173277,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,16,499,8583369497117894258,estimated,0.136,0.01928465788878266,0.012,0.035289631899631364,0.022,0.029120409092029242,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,17,499,9399044155038435210,estimated,0.312,0.0164309843439462,0.308,0.017769550312373535,0.372,0.015071147302910988,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,18,499,1991128453804076809,estimated,0.072,0.023199268941889273,0.052,0.021010681784581358,0.084,0.019824821442889388,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.3,0.0,19,499,183633602296169024,estimated,0.762,-0.004878177460193101,0.486,-0.013558592687071694,1.0,-1.2667764838690995e-05,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,0,499,1249750953927562109,estimated,0.026,0.033937261440773275,0.088,0.025501732302668677,0.088,0.023857954515287588,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,1,499,3413670157753380643,estimated,0.196,0.02362055719155576,0.302,0.02090046599053223,0.418,0.013116274041062031,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,2,499,4673938092140146431,estimated,0.636,0.008625895999383792,0.486,0.010382822935429057,0.236,0.020501066708241606,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,3,499,16324082926313128688,estimated,0.002,0.03978536198446047,0.002,0.03717271341391529,0.002,0.03295112528790294,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,4,499,9827146088382689363,estimated,0.87,0.003019115543747485,0.79,-0.00459539619184891,0.952,0.0009660239147158087,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,5,499,18412655446615638453,estimated,0.206,0.010028960385030577,0.064,0.015900045712866812,0.086,0.018608171527931646,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,6,499,17948326843644544114,estimated,0.258,0.014994974867385408,0.156,0.021014216418605472,0.232,0.01611241375316244,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,7,499,10606035752404076418,estimated,0.038,0.019398113293564435,0.106,0.015060343420859358,0.17,0.013357287403974738,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,8,499,4803810356098830932,estimated,0.57,0.0085326536073277,0.724,0.004595485086633275,0.418,0.01050546398050227,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,9,499,5725472907663106605,estimated,0.002,0.03353783585281775,0.002,0.04269170739589295,0.002,0.049917955942995314,True,True,True,True,True,True,True,True,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,10,499,6253807201677327963,estimated,0.276,0.014450935425940642,0.172,0.02150882877258521,0.438,0.010701809678982181,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,11,499,7195411283992590293,estimated,0.012,-0.03174943122273125,0.126,-0.02413572595085906,0.036,-0.024679190302099946,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,12,499,168390870899589876,estimated,0.406,0.011665130907103605,0.456,0.011666703013382296,0.248,0.01559361939359201,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,13,499,18310827020175646375,estimated,0.392,0.012911506118912605,0.502,0.009357693746140794,0.386,0.012464207430146257,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,14,499,9295089163865618079,estimated,0.906,-0.0020985353138957955,0.968,-0.0006359797882568389,0.784,0.003938106428634659,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,15,499,832290211829497664,estimated,0.04,0.02596718358518678,0.058,0.021316093380019403,0.092,0.022265247924606744,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,16,499,14344916773391724644,estimated,0.372,0.012047122963989713,0.85,0.001605548045264744,0.882,0.0014723954475034408,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,17,499,15175698953927330676,estimated,0.66,0.008835152309128375,0.85,0.0030674271544747626,0.874,0.0031354380808399675,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,18,499,15326533662904483177,estimated,0.638,0.0074520812976597095,0.376,0.013263790926102683,0.588,0.00806338457007064,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,interaction_proxy_null,0.8,0.0,19,499,12587726712861131287,estimated,0.812,-0.0029815625216228735,0.868,-0.002207496959382165,0.744,-0.003973470835082378,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,0,499,5592921093362186885,estimated,0.074,0.019671222488371432,0.076,0.018506623858895788,0.102,0.015598051977638866,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,1,499,15992140679673047824,estimated,0.206,0.012162197716222165,0.204,0.012231357351958112,0.084,0.01748413106129243,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,2,499,16704750777405294734,estimated,0.962,-0.0003301458739219283,0.948,-0.0008375430897755084,0.936,0.0008074397421228228,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,3,499,11463995929217827023,estimated,0.226,0.010851931994698555,0.53,0.0050488338270055985,0.626,0.0036602971669308752,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,4,499,17566714866131121987,estimated,0.66,0.006613553439936058,0.982,-0.00022208757755886344,0.46,0.009060861209423654,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,5,499,15473229451744247648,estimated,0.358,0.011803455729523306,0.268,0.013616997113715437,0.442,0.010351596550121763,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,6,499,1425041339942042745,estimated,0.43,0.00524433208822436,0.906,0.0011780890471826423,0.518,0.004966257267877886,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,7,499,377700931588209106,estimated,0.606,0.007227925971980457,0.912,0.0016577091365696836,0.622,0.006699545553703906,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,8,499,12475753170915313949,estimated,0.008,0.028451004450020814,0.012,0.028502370884576005,0.02,0.02586938023303036,False,False,True,True,True,True,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,9,499,341929264573025346,estimated,0.532,0.008011900289364974,0.66,0.005234153075354187,0.584,0.006648660152907414,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,10,499,13640448142136045735,estimated,0.054,0.022414329762117696,0.146,0.016790487947733423,0.024,0.02411870837485533,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,11,499,1713973791570477235,estimated,0.426,-0.011704926025767672,0.208,-0.01903225068967059,0.136,-0.024237422041482673,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,12,499,4304895589047898961,estimated,0.102,0.02167306806338278,0.246,0.018326937731528995,0.072,0.024654242464219173,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,13,499,18092481580907989770,estimated,0.192,0.01345318876565918,0.28,0.011929313092345288,0.364,0.00911742285384689,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,14,499,17816777484073319917,estimated,0.912,-0.0016515331403143749,0.632,-0.005939718704437398,0.656,-0.005136529424051306,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,15,499,14357090611934725360,estimated,0.98,0.00028650302910290457,0.984,-0.00020804689862147867,0.594,0.004004357400339908,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,16,499,6560039591186351618,estimated,0.88,0.0015754583564917962,0.774,-0.0023514162488450074,0.65,-0.0036783602567874393,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,17,499,107743518643582361,estimated,0.006,0.031978635601139824,0.01,0.02590728337126291,0.026,0.02639320374602262,False,False,True,True,False,False,False,False,True,True
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,18,499,8980233175925585039,estimated,0.892,0.0013185359494293826,0.626,0.005010684051509061,0.688,0.003703879996283386,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.3,0.0,19,499,8950266988987276903,estimated,0.9,0.0010134762463044386,0.918,-0.0011469614997855926,0.462,-0.006624467473436653,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.8,0.0,0,499,4952244763447959364,estimated,0.406,0.014771922783001658,0.606,0.009604831360883198,0.266,0.01966032899894521,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.8,0.0,1,499,11499210050892706635,estimated,0.9,0.002520464340106887,0.866,-0.002805662654997751,0.838,0.0030548951679442806,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.8,0.0,2,499,18069426873001387841,estimated,0.298,-0.012012380048388257,0.36,-0.00893762198513281,0.314,-0.011843864171381826,False,False,False,False,False,False,False,False,False,False
mbe3-orthogonal-split-stability-development-v1,text,B1_design,nonlinear_proxy_null,0.8,0.0,3,499,15427225774824403223,estimated,0.388,-0.009674291411349623,0.788,-0.0026480080689332097,0.198,-0.01582720355336878,False,False,False,False,False,False,False,False,False,False
