reliability_tier,quantile,source_metric,icc,baseline,beta,repetition,csv,refit_bootstrap,permutations,degree,simulation_seed,analysis_seed,nuisance_model,status,delta_mse,residual_p,refit_delta_mse_ci_low,refit_delta_mse_ci_high,predictive_supported,joint_supported
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,59,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396172006,3779272006,polynomial_ridge,estimated,0.002183329051396433,0.01,-0.0011232715169490566,0.005037211052161272,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,59,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396172006,3779272006,polynomial_ridge_interactions,estimated,0.004087784362825197,0.01,-0.021319487455998744,0.01608018672361771,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,60,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396272009,3780272009,polynomial_ridge,estimated,0.0018961074584040167,0.01,0.0001230981351522492,0.006029542547652598,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,60,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396272009,3780272009,polynomial_ridge_interactions,estimated,0.005120318388966582,0.01,-0.024394483572875467,0.014840698615521378,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,61,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396372012,3781272012,polynomial_ridge,estimated,0.00242314638057943,0.01,0.0003614602392876218,0.007702825973841323,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,61,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396372012,3781272012,polynomial_ridge_interactions,estimated,0.00449776470832703,0.01,-0.014022334862972262,0.0176007322645601,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,62,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396472015,3782272015,polynomial_ridge,estimated,0.004251453914558931,0.01,-0.0003393926615758459,0.007205068883487405,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,62,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396472015,3782272015,polynomial_ridge_interactions,estimated,0.005267318686220605,0.01,-0.01557451260129819,0.0254078444892027,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,63,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396572018,3783272018,polynomial_ridge,estimated,0.0027476117861797763,0.01,-0.0003828313064417108,0.0053696794551172785,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,63,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396572018,3783272018,polynomial_ridge_interactions,estimated,0.0024684215035307017,0.01,-0.018970050638388376,0.017617403937221512,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,64,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396672021,3784272021,polynomial_ridge,estimated,0.0017095964270516578,0.01,-0.0014872403068509168,0.005201897641770531,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,64,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396672021,3784272021,polynomial_ridge_interactions,estimated,0.0025801981441391044,0.01,-0.011987808809187712,0.00877720390333772,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,65,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396772024,3785272024,polynomial_ridge,estimated,0.004376040244147988,0.01,-0.00017852856729510044,0.009985964171665916,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,65,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396772024,3785272024,polynomial_ridge_interactions,estimated,0.006469164558821491,0.01,-0.02236459874355998,0.02350545120677217,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,66,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396872027,3786272027,polynomial_ridge,estimated,0.004665507015526373,0.01,0.00045110132061999987,0.010360336339863831,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,66,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396872027,3786272027,polynomial_ridge_interactions,estimated,0.0038847448140882507,0.01,-0.01370620025183393,0.019123714886092488,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,67,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396972030,3787272030,polynomial_ridge,estimated,0.0032099002695670045,0.01,-0.00012426585932305618,0.007044805644143669,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,67,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,396972030,3787272030,polynomial_ridge_interactions,estimated,0.00396984404115293,0.01,-0.035711623000179625,0.014541074715149234,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,68,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397072033,3788272033,polynomial_ridge,estimated,0.003080821205572485,0.01,-0.00043153074286814765,0.005167172712658551,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,68,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397072033,3788272033,polynomial_ridge_interactions,estimated,0.0034106244328287825,0.01,-0.015422282734003898,0.011177135674350093,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,69,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397172036,3789272036,polynomial_ridge,estimated,0.0029874837141490628,0.01,-0.00016264766969130938,0.006469403265556336,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,69,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397172036,3789272036,polynomial_ridge_interactions,estimated,0.004205067555840682,0.01,-0.010577665267774743,0.023351766227966912,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,70,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397272039,3790272039,polynomial_ridge,estimated,0.007744061268600418,0.01,0.0010209277105691526,0.009115739937171592,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,70,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397272039,3790272039,polynomial_ridge_interactions,estimated,0.009637071395840115,0.01,-0.01687411811029352,0.026654686526244538,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,71,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397372042,3791272042,polynomial_ridge,estimated,0.003531290425415429,0.01,0.00017691076013186298,0.006133870482001704,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,71,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397372042,3791272042,polynomial_ridge_interactions,estimated,0.00661646350984648,0.01,-0.019941488614971574,0.017401657495242542,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,72,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397472045,3792272045,polynomial_ridge,estimated,0.0035364124688745417,0.01,0.0005615080635573703,0.006423723507805512,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,72,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397472045,3792272045,polynomial_ridge_interactions,estimated,0.0018924322866453551,0.01,-0.01672807667080511,0.009097463339502343,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,73,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397572048,3793272048,polynomial_ridge,estimated,0.0019491447043703575,0.01,0.00013659927624899847,0.005962018942974868,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,73,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397572048,3793272048,polynomial_ridge_interactions,estimated,0.005002617864224969,0.01,-0.0134256399945455,0.01782343846655873,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,74,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397672051,3794272051,polynomial_ridge,estimated,0.004263383165653582,0.01,0.00025712165778731325,0.007935472506236923,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,74,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397672051,3794272051,polynomial_ridge_interactions,estimated,0.007682290360325542,0.01,-0.008426569385156329,0.022299037685448633,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,75,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397772054,3795272054,polynomial_ridge,estimated,0.0030089520191693047,0.01,-0.00025602634637660174,0.005727212956951477,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,75,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397772054,3795272054,polynomial_ridge_interactions,estimated,0.00460295577937642,0.01,-0.04746558361717275,0.011752446325872046,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,76,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397872057,3796272057,polynomial_ridge,estimated,0.002593150982966373,0.01,0.00017715122868728903,0.006932796389114584,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,76,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397872057,3796272057,polynomial_ridge_interactions,estimated,0.0047998754970828,0.01,-0.018554585992641787,0.022216496829863323,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,77,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397972060,3797272060,polynomial_ridge,estimated,0.0012237879599850657,0.01,-0.0007023266842939342,0.0024923279401528674,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,77,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,397972060,3797272060,polynomial_ridge_interactions,estimated,0.0017265658090016404,0.01,-0.013820229520329208,0.009110674316804806,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,78,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398072063,3798272063,polynomial_ridge,estimated,0.0034804481019098223,0.01,-4.29100488965537e-07,0.00776948904239068,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,78,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398072063,3798272063,polynomial_ridge_interactions,estimated,0.003287498185496791,0.01,-0.012482089356982352,0.016685999643713704,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,79,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398172066,3799272066,polynomial_ridge,estimated,0.0036189640810330467,0.01,-0.00019432681189534654,0.007395733196824113,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,79,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398172066,3799272066,polynomial_ridge_interactions,estimated,0.005816150567259609,0.01,-0.014702563569952995,0.0171733558141362,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,80,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398272069,3800272069,polynomial_ridge,estimated,0.004278627190159612,0.01,0.001114357627696091,0.007881167316180996,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,80,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398272069,3800272069,polynomial_ridge_interactions,estimated,0.006717411033410907,0.01,-0.010278043646495273,0.018350590601460305,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,81,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398372072,3801272072,polynomial_ridge,estimated,0.0038333367830640525,0.01,0.0006354315603209339,0.00948158037809378,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,81,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398372072,3801272072,polynomial_ridge_interactions,estimated,0.00713952815360972,0.01,-0.019135211385161503,0.03158775327938217,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,82,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398472075,3802272075,polynomial_ridge,estimated,0.0015550683037006661,0.01,-0.00017445142363840843,0.004064007474385448,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,82,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398472075,3802272075,polynomial_ridge_interactions,estimated,0.0015917715310219314,0.01,-0.02116067709679763,0.009699500960053526,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,83,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398572078,3803272078,polynomial_ridge,estimated,0.003423219748994771,0.01,-0.00034265241307011244,0.006767938474314647,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,83,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398572078,3803272078,polynomial_ridge_interactions,estimated,0.004737163045582473,0.01,-0.013195216750813877,0.02277925138747375,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,84,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398672081,3804272081,polynomial_ridge,estimated,0.005047621532263075,0.01,-0.00024708441651263786,0.005805282950411492,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,84,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398672081,3804272081,polynomial_ridge_interactions,estimated,0.002754008309719234,0.01,-0.01857987512746905,0.01143332692906976,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,85,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398772084,3805272084,polynomial_ridge,estimated,0.0028987940468341122,0.01,0.00032150170567054253,0.005807309911354538,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,85,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398772084,3805272084,polynomial_ridge_interactions,estimated,0.0053214924957769565,0.01,-0.017982412365038947,0.008592464942517414,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,86,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398872087,3806272087,polynomial_ridge,estimated,0.0033371640802316365,0.01,0.0002833804106880961,0.008127103309439759,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,86,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398872087,3806272087,polynomial_ridge_interactions,estimated,0.003354918397800156,0.01,-0.01087181544023629,0.010079273060409892,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,87,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398972090,3807272090,polynomial_ridge,estimated,0.0037193684266309326,0.01,-0.00035554785386009906,0.008835872020665268,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,87,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,398972090,3807272090,polynomial_ridge_interactions,estimated,0.005090302995203762,0.01,-0.02211831063783166,0.03359054941932487,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,88,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399072093,3808272093,polynomial_ridge,estimated,0.003133957421923692,0.01,0.00046384801097603805,0.0062922623236559274,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,88,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399072093,3808272093,polynomial_ridge_interactions,estimated,0.005214106519260339,0.01,-0.01698189605008626,0.014917628586897592,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,89,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399172096,3809272096,polynomial_ridge,estimated,0.004009048607456328,0.01,0.00013415694889688446,0.007733763589176163,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,89,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399172096,3809272096,polynomial_ridge_interactions,estimated,0.004478348700891007,0.01,-0.023889485408331693,0.01916206144702056,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,90,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399272099,3810272099,polynomial_ridge,estimated,0.002586499711279584,0.01,-0.0005773970463591024,0.0052340029072564,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,90,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399272099,3810272099,polynomial_ridge_interactions,estimated,0.002189937072709029,0.01,-0.04698732476314882,0.011209265534650558,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,91,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399372102,3811272102,polynomial_ridge,estimated,0.005949783661037729,0.01,0.0006583123612896617,0.0090342049632341,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,91,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399372102,3811272102,polynomial_ridge_interactions,estimated,0.008219860228090237,0.01,-0.014334576342061893,0.025000846193166004,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,92,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399472105,3812272105,polynomial_ridge,estimated,0.004445646083520671,0.01,-7.277878446876436e-05,0.007039173808285803,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,92,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399472105,3812272105,polynomial_ridge_interactions,estimated,0.005218749303830981,0.01,-0.01985440763474245,0.018872902146764032,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,93,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399572108,3813272108,polynomial_ridge,estimated,0.006916546293651307,0.01,0.0009611557038313404,0.011837797512911318,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,93,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399572108,3813272108,polynomial_ridge_interactions,estimated,0.014032712622468323,0.01,-0.026355363822811142,0.023718179622098896,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,94,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399672111,3814272111,polynomial_ridge,estimated,0.003661654345700446,0.01,0.0007143636298444211,0.008325880825327118,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,94,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399672111,3814272111,polynomial_ridge_interactions,estimated,0.007007259564923941,0.01,-0.010371218437348468,0.021292802959470673,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,95,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399772114,3815272114,polynomial_ridge,estimated,0.002181784974069284,0.01,-0.0005016910422962623,0.004401481819785379,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,95,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399772114,3815272114,polynomial_ridge_interactions,estimated,0.0022537245530961174,0.01,-0.010850357768200114,0.008043274470608958,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,96,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399872117,3816272117,polynomial_ridge,estimated,0.003020455289438337,0.01,-0.00027228454511467705,0.006406470163640812,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,96,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399872117,3816272117,polynomial_ridge_interactions,estimated,0.006409873833478567,0.01,-0.015194656969032876,0.01942296141292409,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,97,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399972120,3817272120,polynomial_ridge,estimated,0.002532207905097169,0.01,-0.000462713782426024,0.004189676028577221,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,97,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,399972120,3817272120,polynomial_ridge_interactions,estimated,0.0052182456807563955,0.01,-0.016155691933188124,0.009689240389811334,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,98,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,400072123,3818272123,polynomial_ridge,estimated,0.004050458341138863,0.01,0.000537492144380295,0.008000958824375154,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,98,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,400072123,3818272123,polynomial_ridge_interactions,estimated,0.0075361443601874795,0.01,-0.016427404216468964,0.01749940121541042,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,99,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,400172126,3819272126,polynomial_ridge,estimated,0.0032418342229542955,0.01,-0.00019212340687805668,0.0071210738797843065,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.2,99,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,400172126,3819272126,polynomial_ridge_interactions,estimated,0.004100776583015831,0.01,-0.021949163861684582,0.019390012147266128,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.3,0,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,400272129,3820272129,polynomial_ridge,estimated,0.012091036801572308,0.01,0.0017677086556685856,0.013455366248423199,True,True
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.3,0,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,400272129,3820272129,polynomial_ridge_interactions,estimated,0.015993484262035274,0.01,-0.038796572131762734,0.02561798670729846,False,False
high,0.9,distance_from_initialization_l2,0.99,B2_training_state,0.3,1,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,4,400372132,3821272132,polynomial_ridge,estimated,0.005722210575989501,0.01,0.0008448873255856055,0.010881649234949851,True,True
