shard,sample_size,repetition,scenario,expected_increment,nuisance_model,residual_p,delta_mse,refit_delta_mse_ci_low,joint_supported,predictive_supported
inference_shard_03,100,18,clustered_null,False,polynomial_ridge_interactions,0.615,-0.0037134997085381,-0.0378988262157749,False,False
inference_shard_03,100,18,genuine_increment,True,polynomial_ridge,0.01,0.0325270018483742,0.0208823635904838,True,True
inference_shard_03,100,18,genuine_increment,True,polynomial_ridge_interactions,0.005,0.032641471493365,0.021106636512541,True,True
inference_shard_03,100,19,null_metric,False,polynomial_ridge,0.76,-0.0012156441373547,-0.0026891197919522,False,False
inference_shard_03,100,19,null_metric,False,polynomial_ridge_interactions,0.705,0.0003688436367526,-0.0008707188532171,False,False
inference_shard_03,100,19,nonlinear_proxy,False,polynomial_ridge,0.005,-0.0004704996559746,-0.0026806187865992,False,False
inference_shard_03,100,19,nonlinear_proxy,False,polynomial_ridge_interactions,0.025,-0.000614529022702,-0.0013621497910553,False,False
inference_shard_03,100,19,heteroskedastic_null,False,polynomial_ridge,0.255,-0.0012351475352582,-0.0028722869453464,False,False
inference_shard_03,100,19,heteroskedastic_null,False,polynomial_ridge_interactions,0.09,-0.0001697437921205,-0.0014313384267235,False,False
inference_shard_03,100,19,clustered_null,False,polynomial_ridge,0.49,-0.0079458467781942,-0.0890069727442632,False,False
inference_shard_03,100,19,clustered_null,False,polynomial_ridge_interactions,0.15,-0.0123240793937541,-0.1204758580922828,False,False
inference_shard_03,100,19,genuine_increment,True,polynomial_ridge,0.005,0.0259072209743274,0.0153191817803558,True,True
inference_shard_03,100,19,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0283300126726629,0.0168149128403107,True,True
inference_shard_03,100,20,null_metric,False,polynomial_ridge,0.775,-0.0021196113835444,-0.0040521552406362,False,False
inference_shard_03,100,20,null_metric,False,polynomial_ridge_interactions,0.125,-0.0004860157047897,-0.0045533596279985,False,False
inference_shard_03,100,20,nonlinear_proxy,False,polynomial_ridge,0.67,-0.0004800360063947,-0.0012484392501686,False,False
inference_shard_03,100,20,nonlinear_proxy,False,polynomial_ridge_interactions,0.57,2.4610388373623625e-05,-0.0003471229096358,False,False
inference_shard_03,100,20,heteroskedastic_null,False,polynomial_ridge,0.14,-0.0009716016337286,-0.0020061290518923,False,False
inference_shard_03,100,20,heteroskedastic_null,False,polynomial_ridge_interactions,0.025,-0.000229692827621,-0.0007880020780686,False,False
inference_shard_03,100,20,clustered_null,False,polynomial_ridge,0.05,-0.0704552247033753,-0.0935292926463349,False,False
inference_shard_03,100,20,clustered_null,False,polynomial_ridge_interactions,0.505,-0.0034893846966988,-0.0526058382042925,False,False
inference_shard_03,100,20,genuine_increment,True,polynomial_ridge,0.005,0.0419444956096118,0.0320527197723392,True,True
inference_shard_03,100,20,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0431498473070871,0.0290651745816746,True,True
inference_shard_03,100,21,null_metric,False,polynomial_ridge,0.11,-0.0027500857454197,-0.0064910023173589,False,False
inference_shard_03,100,21,null_metric,False,polynomial_ridge_interactions,0.445,-0.0004122031943591,-0.0022079708766619,False,False
inference_shard_03,100,21,nonlinear_proxy,False,polynomial_ridge,0.215,-0.0007207843843044,-0.0014485181420952,False,False
inference_shard_03,100,21,nonlinear_proxy,False,polynomial_ridge_interactions,0.555,-0.0001356634390023,-0.0008226837199615,False,False
inference_shard_03,100,21,heteroskedastic_null,False,polynomial_ridge,0.775,-0.0007334871789637,-0.001564280973804,False,False
inference_shard_03,100,21,heteroskedastic_null,False,polynomial_ridge_interactions,0.815,-0.0006027245252907,-0.001286458561383,False,False
inference_shard_03,100,21,clustered_null,False,polynomial_ridge,0.175,0.0014328968563456,-0.0799485261395397,False,False
inference_shard_03,100,21,clustered_null,False,polynomial_ridge_interactions,0.78,-0.0030524710379256,-0.1172132515242393,False,False
inference_shard_03,100,21,genuine_increment,True,polynomial_ridge,0.005,0.043449222486686,0.0301585625103648,True,True
inference_shard_03,100,21,genuine_increment,True,polynomial_ridge_interactions,0.005,0.043238447500177,0.0270287649193294,True,True
inference_shard_03,100,22,null_metric,False,polynomial_ridge,0.11,-0.0038405047006727,-0.0044303226489252,False,False
inference_shard_03,100,22,null_metric,False,polynomial_ridge_interactions,0.545,-5.780975731914384e-05,-0.0013936345514055,False,False
inference_shard_03,100,22,nonlinear_proxy,False,polynomial_ridge,0.06,-0.0003362423623099,-0.0006549412705008,False,False
inference_shard_03,100,22,nonlinear_proxy,False,polynomial_ridge_interactions,0.095,-0.000118893296263,-0.0003209100153562,False,False
inference_shard_03,100,22,heteroskedastic_null,False,polynomial_ridge,0.36,-0.0005015447086307,-0.003082574198576,False,False
inference_shard_03,100,22,heteroskedastic_null,False,polynomial_ridge_interactions,0.96,-0.0004780347097729,-0.0014025855730232,False,False
inference_shard_03,100,22,clustered_null,False,polynomial_ridge,0.395,-0.006569502777723,-0.0991125638899465,False,False
inference_shard_03,100,22,clustered_null,False,polynomial_ridge_interactions,0.67,-0.0574893748050953,-0.1989076053358749,False,False
inference_shard_03,100,22,genuine_increment,True,polynomial_ridge,0.005,0.0418245722387115,0.029481020847597,True,True
inference_shard_03,100,22,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0465463481732372,0.0281639667081464,True,True
inference_shard_03,100,23,null_metric,False,polynomial_ridge,0.35,-0.0051583570826206,-0.0064915674572372,False,False
inference_shard_03,100,23,null_metric,False,polynomial_ridge_interactions,0.455,-0.0016679639541703,-0.0026266365632059,False,False
inference_shard_03,100,23,nonlinear_proxy,False,polynomial_ridge,0.485,-0.0014599083199717,-0.0017356496160754,False,False
inference_shard_03,100,23,nonlinear_proxy,False,polynomial_ridge_interactions,0.39,-0.0002925378185068,-0.0007105431054899,False,False
inference_shard_03,100,23,heteroskedastic_null,False,polynomial_ridge,0.96,-0.0015284144445971,-0.0020097160883803,False,False
inference_shard_03,100,23,heteroskedastic_null,False,polynomial_ridge_interactions,0.89,-8.523495922931924e-05,-0.0005713652972753,False,False
inference_shard_03,100,23,clustered_null,False,polynomial_ridge,0.59,0.001745085668795,-0.0449364999791748,False,False
inference_shard_03,100,23,clustered_null,False,polynomial_ridge_interactions,1.0,-0.0004692071356859,-0.0423173175547574,False,False
inference_shard_03,100,23,genuine_increment,True,polynomial_ridge,0.005,0.0472243467476514,0.0348358522682421,True,True
inference_shard_03,100,23,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0516813266903073,0.0346909552670168,True,True
inference_shard_03,100,24,null_metric,False,polynomial_ridge,0.145,-0.0022999710727272,-0.0053038004440209,False,False
inference_shard_03,100,24,null_metric,False,polynomial_ridge_interactions,0.015,-0.0011191223112614,-0.0014571813847154,False,False
inference_shard_03,100,24,nonlinear_proxy,False,polynomial_ridge,0.015,-0.0002753608586771,-0.000859833029398,False,False
inference_shard_03,100,24,nonlinear_proxy,False,polynomial_ridge_interactions,0.17,0.0003289108807734,-0.0002750622788817,False,False
inference_shard_03,100,24,heteroskedastic_null,False,polynomial_ridge,0.645,-0.0005003187622714,-0.0019715031206959,False,False
inference_shard_03,100,24,heteroskedastic_null,False,polynomial_ridge_interactions,0.97,-0.0001044024120942,-0.000718843071515,False,False
inference_shard_03,100,24,clustered_null,False,polynomial_ridge,0.38,-0.0081799016294342,-0.0271384526183932,False,False
inference_shard_03,100,24,clustered_null,False,polynomial_ridge_interactions,0.03,0.0076576136231432,-0.0296426802120775,False,False
inference_shard_03,100,24,genuine_increment,True,polynomial_ridge,0.005,0.0375263747359543,0.0270249409253757,True,True
inference_shard_03,100,24,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0394201001481438,0.026535464386486,True,True
inference_shard_03,150,0,null_metric,False,polynomial_ridge,0.785,-0.0015445641378664,-0.0018321411560934,False,False
inference_shard_03,150,0,null_metric,False,polynomial_ridge_interactions,0.82,-9.954019295661462e-05,-0.0013826018651185,False,False
inference_shard_03,150,0,nonlinear_proxy,False,polynomial_ridge,0.67,-0.0007011860072998,-0.0006004103739252,False,False
inference_shard_03,150,0,nonlinear_proxy,False,polynomial_ridge_interactions,0.535,-0.0002495779011923,-0.0005049618982184,False,False
inference_shard_03,150,0,heteroskedastic_null,False,polynomial_ridge,0.635,-0.0002558457328336,-0.0011657177973557,False,False
inference_shard_03,150,0,heteroskedastic_null,False,polynomial_ridge_interactions,0.74,-0.0002181736432975,-0.0004145662379475,False,False
inference_shard_03,150,0,clustered_null,False,polynomial_ridge,0.045,-0.0029091256302239,-0.0092686704401166,False,False
inference_shard_03,150,0,clustered_null,False,polynomial_ridge_interactions,0.02,-0.0044007034131088,-0.0115004854113621,False,False
inference_shard_03,150,0,genuine_increment,True,polynomial_ridge,0.005,0.0405752912620066,0.0314047600487144,True,True
inference_shard_03,150,0,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0412223836709091,0.029744731148437,True,True
inference_shard_03,150,1,null_metric,False,polynomial_ridge,0.175,0.0007519539504654,-0.0014751982456544,False,False
inference_shard_03,150,1,null_metric,False,polynomial_ridge_interactions,0.1,9.646538598234028e-05,-0.0004130165883279,False,False
inference_shard_03,150,1,nonlinear_proxy,False,polynomial_ridge,0.53,0.0003430789006591,-0.0003990101465021,False,False
inference_shard_03,150,1,nonlinear_proxy,False,polynomial_ridge_interactions,0.785,9.601353621658572e-05,-0.0004441146493408,False,False
inference_shard_03,150,1,heteroskedastic_null,False,polynomial_ridge,0.885,-0.0002907417177074,-0.0010210191529596,False,False
inference_shard_03,150,1,heteroskedastic_null,False,polynomial_ridge_interactions,0.645,1.9477020001091444e-05,-0.0005421650766391,False,False
inference_shard_03,150,1,clustered_null,False,polynomial_ridge,0.01,-0.0077546551384563,-0.0254357148708935,False,False
inference_shard_03,150,1,clustered_null,False,polynomial_ridge_interactions,0.045,0.0002106225145589,-0.0075402246297792,False,False
inference_shard_03,150,1,genuine_increment,True,polynomial_ridge,0.005,0.0468634559164641,0.0362062847044888,True,True
inference_shard_03,150,1,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0448900577310528,0.0349450188666822,True,True
inference_shard_03,150,2,null_metric,False,polynomial_ridge,0.755,-0.0006734761942837,-0.0017385623942449,False,False
inference_shard_03,150,2,null_metric,False,polynomial_ridge_interactions,0.78,-0.0002938643075536,-0.000875748785001,False,False
inference_shard_03,150,2,nonlinear_proxy,False,polynomial_ridge,0.375,-5.899768677066885e-05,-0.0004537440254792,False,False
inference_shard_03,150,2,nonlinear_proxy,False,polynomial_ridge_interactions,0.82,-2.0290441233720632e-05,-0.0002846303775951,False,False
inference_shard_03,150,2,heteroskedastic_null,False,polynomial_ridge,0.005,-0.0006317013653587,-0.0013830316194218,False,False
inference_shard_03,150,2,heteroskedastic_null,False,polynomial_ridge_interactions,0.005,-3.1480758214019744e-05,-0.0003575143411174,False,False
inference_shard_03,150,2,clustered_null,False,polynomial_ridge,0.165,-0.000966461858135,-0.0101756066088314,False,False
inference_shard_03,150,2,clustered_null,False,polynomial_ridge_interactions,0.55,-0.0004156975131066,-0.0155494431110792,False,False
inference_shard_03,150,2,genuine_increment,True,polynomial_ridge,0.005,0.0369534173960497,0.0291258127369854,True,True
inference_shard_03,150,2,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0380322214228085,0.0275209208727838,True,True
inference_shard_03,150,3,null_metric,False,polynomial_ridge,0.97,-0.000718635670689,-0.001854791630719,False,False
inference_shard_03,150,3,null_metric,False,polynomial_ridge_interactions,0.745,-0.0002910749822148,-0.0005915528143218,False,False
inference_shard_03,150,3,nonlinear_proxy,False,polynomial_ridge,0.555,-0.0004092384074798,-0.0006479210168013,False,False
inference_shard_03,150,3,nonlinear_proxy,False,polynomial_ridge_interactions,0.53,-1.0760396719645263e-06,-0.0003161532134975,False,False
inference_shard_03,150,3,heteroskedastic_null,False,polynomial_ridge,0.755,-0.0010195943931481,-0.001022371959387,False,False
inference_shard_03,150,3,heteroskedastic_null,False,polynomial_ridge_interactions,0.45,-0.000167350363528,-0.0003132806563935,False,False
inference_shard_03,150,3,clustered_null,False,polynomial_ridge,0.845,-0.0089370589146865,-0.0328953826453355,False,False
inference_shard_03,150,3,clustered_null,False,polynomial_ridge_interactions,0.79,-0.0025967996389989,-0.0256713039360718,False,False
inference_shard_03,150,3,genuine_increment,True,polynomial_ridge,0.005,0.0444638479129933,0.0334453227950072,True,True
inference_shard_03,150,3,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0430553490735722,0.031516193090319,True,True
inference_shard_03,150,4,null_metric,False,polynomial_ridge,0.705,-0.0005322423657782,-0.0031040630803564,False,False
inference_shard_03,150,4,null_metric,False,polynomial_ridge_interactions,0.965,-0.0012817698418369,-0.0015899916650091,False,False
inference_shard_03,150,4,nonlinear_proxy,False,polynomial_ridge,0.015,0.0002276498976163,-0.0005795021319041,False,False
inference_shard_03,150,4,nonlinear_proxy,False,polynomial_ridge_interactions,0.025,-3.3547643062772393e-05,-0.0004294831634208,False,False
inference_shard_03,150,4,heteroskedastic_null,False,polynomial_ridge,0.135,-0.0011004546979434,-0.001805471646332,False,False
inference_shard_03,150,4,heteroskedastic_null,False,polynomial_ridge_interactions,0.145,-0.000214224197277,-0.0009388650995419,False,False
inference_shard_03,150,4,clustered_null,False,polynomial_ridge,0.43,-0.0045206906468416,-0.0272700939327014,False,False
inference_shard_03,150,4,clustered_null,False,polynomial_ridge_interactions,0.925,-0.0032223147945557,-0.0165362802536817,False,False
inference_shard_03,150,4,genuine_increment,True,polynomial_ridge,0.005,0.0365978939723392,0.0257204515658993,True,True
inference_shard_03,150,4,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0378520949994669,0.02498481071255,True,True
inference_shard_03,150,5,null_metric,False,polynomial_ridge,0.58,-0.0014906558188242,-0.0017238702102643,False,False
inference_shard_03,150,5,null_metric,False,polynomial_ridge_interactions,0.77,-0.000867701010507,-0.0011747769910732,False,False
inference_shard_03,150,5,nonlinear_proxy,False,polynomial_ridge,0.495,0.0002020382596986,-0.0003423138691602,False,False
inference_shard_03,150,5,nonlinear_proxy,False,polynomial_ridge_interactions,0.485,-0.0001449300739303,-0.0005070040659377,False,False
inference_shard_03,150,5,heteroskedastic_null,False,polynomial_ridge,0.475,-0.0005009676279132,-0.0011601611756223,False,False
inference_shard_03,150,5,heteroskedastic_null,False,polynomial_ridge_interactions,0.54,-0.0003762787769,-0.0006399917529623,False,False
inference_shard_03,150,5,clustered_null,False,polynomial_ridge,0.01,0.0035729058690839,-0.0162685218426006,False,False
inference_shard_03,150,5,clustered_null,False,polynomial_ridge_interactions,0.025,0.002152780007211,-0.0115644393485769,False,False
inference_shard_03,150,5,genuine_increment,True,polynomial_ridge,0.005,0.0374456297943702,0.0274934771604894,True,True
inference_shard_03,150,5,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0378111734661269,0.0264196508333653,True,True
inference_shard_03,150,6,null_metric,False,polynomial_ridge,0.245,-0.001520019384431,-0.0031486632207692,False,False
inference_shard_03,150,6,null_metric,False,polynomial_ridge_interactions,0.4,-4.988719799643715e-05,-0.0013419952323405,False,False
inference_shard_03,150,6,nonlinear_proxy,False,polynomial_ridge,0.96,-5.9806895548137305e-05,-0.0008460905591928,False,False
inference_shard_03,150,6,nonlinear_proxy,False,polynomial_ridge_interactions,0.565,-0.0001484089087148,-0.0005644336954825,False,False
inference_shard_03,150,6,heteroskedastic_null,False,polynomial_ridge,0.085,-0.0002828930032592,-0.0009449958389665,False,False
inference_shard_03,150,6,heteroskedastic_null,False,polynomial_ridge_interactions,0.07,-0.0002398924251787,-0.0006816288840236,False,False
inference_shard_03,150,6,clustered_null,False,polynomial_ridge,0.44,-0.0027755633342038,-0.0111169022426225,False,False
inference_shard_03,150,6,clustered_null,False,polynomial_ridge_interactions,0.655,0.0038512045746478,-0.008666410017184,False,False
inference_shard_03,150,6,genuine_increment,True,polynomial_ridge,0.005,0.0418745370792268,0.0339421386121529,True,True
inference_shard_03,150,6,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0405816512488389,0.0310648932763077,True,True
inference_shard_03,150,7,null_metric,False,polynomial_ridge,0.835,0.0013575767921406,-0.0009617897011955,False,False
inference_shard_03,150,7,null_metric,False,polynomial_ridge_interactions,0.73,-0.0001410832034132,-0.0010239388279222,False,False
inference_shard_03,150,7,nonlinear_proxy,False,polynomial_ridge,1.0,-0.0004098983865981,-0.0005999438399306,False,False
inference_shard_03,150,7,nonlinear_proxy,False,polynomial_ridge_interactions,0.65,-2.21614887542243e-05,-0.00044121884635,False,False
inference_shard_03,150,7,heteroskedastic_null,False,polynomial_ridge,0.75,-0.0005152150670562,-0.0012416218665706,False,False
inference_shard_03,150,7,heteroskedastic_null,False,polynomial_ridge_interactions,0.57,-0.0002521454053379,-0.0005588337941396,False,False
inference_shard_03,150,7,clustered_null,False,polynomial_ridge,0.525,-0.0091316285223119,-0.026224031359693,False,False
inference_shard_03,150,7,clustered_null,False,polynomial_ridge_interactions,0.395,-0.0050240466750506,-0.0246747557678304,False,False
inference_shard_03,150,7,genuine_increment,True,polynomial_ridge,0.005,0.033182458107459,0.0237300750313633,True,True
inference_shard_03,150,7,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0350415814011688,0.0242997302721356,True,True
inference_shard_03,150,8,null_metric,False,polynomial_ridge,0.035,-0.0022751157992941,-0.0027410678231736,False,False
inference_shard_03,150,8,null_metric,False,polynomial_ridge_interactions,0.025,-0.0001293246349867,-0.0010508080620999,False,False
inference_shard_03,150,8,nonlinear_proxy,False,polynomial_ridge,0.105,-0.0004333919768409,-0.0003815652863099,False,False
inference_shard_03,150,8,nonlinear_proxy,False,polynomial_ridge_interactions,0.58,6.071557006921344e-06,-0.0001706148741621,False,False
inference_shard_03,150,8,heteroskedastic_null,False,polynomial_ridge,0.005,-0.0006241275784386,-0.0012970156599212,False,False
inference_shard_03,150,8,heteroskedastic_null,False,polynomial_ridge_interactions,0.01,7.198782871097563e-05,-0.0005986501424501,False,False
inference_shard_03,150,8,clustered_null,False,polynomial_ridge,0.11,-0.0021316783229894,-0.0084358985535091,False,False
inference_shard_03,150,8,clustered_null,False,polynomial_ridge_interactions,0.19,-0.0010737213092457,-0.0082256913216155,False,False
inference_shard_03,150,8,genuine_increment,True,polynomial_ridge,0.005,0.0463516169930496,0.0363954973747071,True,True
inference_shard_03,150,8,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0485113643422256,0.0356906643442668,True,True
inference_shard_03,150,9,null_metric,False,polynomial_ridge,0.79,-0.0026318178245474,-0.0036130139831375,False,False
inference_shard_03,150,9,null_metric,False,polynomial_ridge_interactions,0.35,-0.0013921576290336,-0.0018585559874928,False,False
inference_shard_03,150,9,nonlinear_proxy,False,polynomial_ridge,0.265,-9.741279843478168e-05,-0.0008378178768194,False,False
inference_shard_03,150,9,nonlinear_proxy,False,polynomial_ridge_interactions,0.585,-0.0001503494040571,-0.0004505178531494,False,False
inference_shard_03,150,9,heteroskedastic_null,False,polynomial_ridge,0.615,-0.0010463541689842,-0.0009966108051887,False,False
inference_shard_03,150,9,heteroskedastic_null,False,polynomial_ridge_interactions,0.51,-8.121322014954455e-05,-0.0005662157927385,False,False
inference_shard_03,150,9,clustered_null,False,polynomial_ridge,0.3,-0.0025433512018863,-0.0266948258043457,False,False
inference_shard_03,150,9,clustered_null,False,polynomial_ridge_interactions,0.395,-0.0026274180462887,-0.0262251864888253,False,False
inference_shard_03,150,9,genuine_increment,True,polynomial_ridge,0.005,0.0387765461316532,0.0269919503016054,True,True
inference_shard_03,150,9,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0376899066062864,0.0278646324781896,True,True
inference_shard_03,150,10,null_metric,False,polynomial_ridge,0.62,-0.0025599466743528,-0.003009676129911,False,False
inference_shard_03,150,10,null_metric,False,polynomial_ridge_interactions,0.75,-0.0006460775024343,-0.001058944777069,False,False
inference_shard_03,150,10,nonlinear_proxy,False,polynomial_ridge,0.005,-0.0007510174779473,-0.0004362861423889,False,False
inference_shard_03,150,10,nonlinear_proxy,False,polynomial_ridge_interactions,0.01,-0.000319244911938,-0.0003762661241839,False,False
inference_shard_03,150,10,heteroskedastic_null,False,polynomial_ridge,0.645,-0.0004681269705381,-0.0011035314110086,False,False
inference_shard_03,150,10,heteroskedastic_null,False,polynomial_ridge_interactions,0.265,-7.658389358719021e-05,-0.0004613716701349,False,False
inference_shard_03,150,10,clustered_null,False,polynomial_ridge,0.835,-0.001711598048595,-0.0074089431015926,False,False
inference_shard_03,150,10,clustered_null,False,polynomial_ridge_interactions,0.585,0.0006549969324814,-0.0024849777179077,False,False
inference_shard_03,150,10,genuine_increment,True,polynomial_ridge,0.005,0.0503145749325083,0.0336473375000625,True,True
inference_shard_03,150,10,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0469197111791918,0.0346558509651609,True,True
inference_shard_03,150,11,null_metric,False,polynomial_ridge,0.61,-0.0010084442116846,-0.0037055096136521,False,False
inference_shard_03,150,11,null_metric,False,polynomial_ridge_interactions,0.655,-0.0001661368199613,-0.0013416050605151,False,False
inference_shard_03,150,11,nonlinear_proxy,False,polynomial_ridge,0.805,-0.0003318014229714,-0.0007664955048739,False,False
inference_shard_03,150,11,nonlinear_proxy,False,polynomial_ridge_interactions,0.77,-0.0001023074239658,-0.0003593176892234,False,False
inference_shard_03,150,11,heteroskedastic_null,False,polynomial_ridge,0.69,-0.0007141292664596,-0.0011216973839905,False,False
inference_shard_03,150,11,heteroskedastic_null,False,polynomial_ridge_interactions,0.38,-9.436631234835836e-05,-0.0003097223097005,False,False
inference_shard_03,150,11,clustered_null,False,polynomial_ridge,0.01,-0.0281160094370263,-0.0316991756202148,False,False
inference_shard_03,150,11,clustered_null,False,polynomial_ridge_interactions,0.035,-0.0057065047289182,-0.02568000420451,False,False
inference_shard_03,150,11,genuine_increment,True,polynomial_ridge,0.005,0.0449407049518248,0.0339906316949198,True,True
inference_shard_03,150,11,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0432714570766786,0.0333334198268752,True,True
inference_shard_03,150,12,null_metric,False,polynomial_ridge,0.28,-0.0015415685682512,-0.0020061196820671,False,False
inference_shard_03,150,12,null_metric,False,polynomial_ridge_interactions,0.395,0.0005468443277166,-0.001216830544257,False,False
inference_shard_03,150,12,nonlinear_proxy,False,polynomial_ridge,0.04,4.823986409163879e-05,-0.0005088370796753,False,False
inference_shard_03,150,12,nonlinear_proxy,False,polynomial_ridge_interactions,0.01,1.716005503659291e-05,-0.0001749474197559,False,False
inference_shard_03,150,12,heteroskedastic_null,False,polynomial_ridge,0.92,0.0001100329121598,-0.0007876430853251,False,False
inference_shard_03,150,12,heteroskedastic_null,False,polynomial_ridge_interactions,0.88,-8.885296538361717e-06,-0.0003813948717454,False,False
inference_shard_03,150,12,clustered_null,False,polynomial_ridge,0.495,-0.0012548623942746,-0.0082065006039327,False,False
inference_shard_03,150,12,clustered_null,False,polynomial_ridge_interactions,0.64,-0.0006123997209687,-0.0060484667269898,False,False
inference_shard_03,150,12,genuine_increment,True,polynomial_ridge,0.005,0.0378467425521048,0.0295313141825798,True,True
inference_shard_03,150,12,genuine_increment,True,polynomial_ridge_interactions,0.005,0.039219703139011,0.0296165428471647,True,True
inference_shard_03,150,13,null_metric,False,polynomial_ridge,0.09,0.00034950996457,-0.0026243867097303,False,False
inference_shard_03,150,13,null_metric,False,polynomial_ridge_interactions,0.235,-0.0011677783708709,-0.0015433350358055,False,False
inference_shard_03,150,13,nonlinear_proxy,False,polynomial_ridge,0.03,0.0006586272963254,0.0001587558417143,True,True
inference_shard_03,150,13,nonlinear_proxy,False,polynomial_ridge_interactions,0.01,0.0006240282100594,0.0001595173193899,True,True
inference_shard_03,150,13,heteroskedastic_null,False,polynomial_ridge,0.075,-0.0003151806549072,-0.0008959893485505,False,False
inference_shard_03,150,13,heteroskedastic_null,False,polynomial_ridge_interactions,0.17,-0.0001346135883511,-0.0004557691668986,False,False
inference_shard_03,150,13,clustered_null,False,polynomial_ridge,0.5,-0.0030118773204365,-0.0137916698443978,False,False
inference_shard_03,150,13,clustered_null,False,polynomial_ridge_interactions,0.23,-0.0024956652512954,-0.0111785275447176,False,False
inference_shard_03,150,13,genuine_increment,True,polynomial_ridge,0.005,0.0453014752041823,0.0329104533960121,True,True
inference_shard_03,150,13,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0453945988669599,0.034410912607179,True,True
inference_shard_03,150,14,null_metric,False,polynomial_ridge,0.825,-0.000830624868122,-0.0017893687074954,False,False
inference_shard_03,150,14,null_metric,False,polynomial_ridge_interactions,0.935,-0.0001734466017908,-0.0005871030880778,False,False
inference_shard_03,150,14,nonlinear_proxy,False,polynomial_ridge,0.195,-0.0015478673366041,-0.0011971728679976,False,False
inference_shard_03,150,14,nonlinear_proxy,False,polynomial_ridge_interactions,0.08,-0.0003208549050644,-0.0007780596491309,False,False
inference_shard_03,150,14,heteroskedastic_null,False,polynomial_ridge,0.025,-0.0003262761970722,-0.000939923247816,False,False
inference_shard_03,150,14,heteroskedastic_null,False,polynomial_ridge_interactions,0.015,-0.0002518997099781,-0.000443754970799,False,False
inference_shard_03,150,14,clustered_null,False,polynomial_ridge,0.005,0.0092532420085667,-0.0130582293651072,False,False
inference_shard_03,150,14,clustered_null,False,polynomial_ridge_interactions,0.005,0.0034115041448641,-0.0160535811763572,False,False
inference_shard_03,150,14,genuine_increment,True,polynomial_ridge,0.005,0.0576827068649872,0.0425555094067962,True,True
inference_shard_03,150,14,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0563857085428693,0.0408607366675712,True,True
inference_shard_03,150,15,null_metric,False,polynomial_ridge,0.96,-0.0001166616692204,-0.0019286875790825,False,False
inference_shard_03,150,15,null_metric,False,polynomial_ridge_interactions,0.61,-2.4572560862475e-05,-0.0005312955899733,False,False
inference_shard_03,150,15,nonlinear_proxy,False,polynomial_ridge,0.02,0.0002440015246408,-0.0005353101888477,False,False
inference_shard_03,150,15,nonlinear_proxy,False,polynomial_ridge_interactions,0.015,-3.2271017428967506e-05,-0.0003555897065247,False,False
inference_shard_03,150,15,heteroskedastic_null,False,polynomial_ridge,0.595,-0.0007877714757602,-0.0015149865692328,False,False
inference_shard_03,150,15,heteroskedastic_null,False,polynomial_ridge_interactions,0.685,-0.0005710219529411,-0.0008115856532531,False,False
inference_shard_03,150,15,clustered_null,False,polynomial_ridge,0.22,-0.0013305227359769,-0.0110295892499379,False,False
inference_shard_03,150,15,clustered_null,False,polynomial_ridge_interactions,0.325,0.0001105856496475,-0.0065636953884918,False,False
inference_shard_03,150,15,genuine_increment,True,polynomial_ridge,0.005,0.0342744234966856,0.0264160463567313,True,True
inference_shard_03,150,15,genuine_increment,True,polynomial_ridge_interactions,0.005,0.0359873412673718,0.0278047427654413,True,True
inference_shard_03,150,16,null_metric,False,polynomial_ridge,0.13,-0.0016040593129764,-0.0042580483359576,False,False
inference_shard_03,150,16,null_metric,False,polynomial_ridge_interactions,0.07,-0.0005436984295404,-0.0015043945198218,False,False
inference_shard_03,150,16,nonlinear_proxy,False,polynomial_ridge,0.875,0.0001232380618318,-0.0003585684465884,False,False
inference_shard_03,150,16,nonlinear_proxy,False,polynomial_ridge_interactions,0.17,-0.0001957559629914,-0.0003303825051795,False,False
inference_shard_03,150,16,heteroskedastic_null,False,polynomial_ridge,0.855,-0.0006888282322601,-0.0010114045292119,False,False
inference_shard_03,150,16,heteroskedastic_null,False,polynomial_ridge_interactions,0.605,-0.0001805515291226,-0.0004570402830885,False,False
inference_shard_03,150,16,clustered_null,False,polynomial_ridge,0.14,-0.0076547366103171,-0.0282546835635398,False,False
inference_shard_03,150,16,clustered_null,False,polynomial_ridge_interactions,0.095,-0.0010796181886829,-0.0109594547851302,False,False
