shard,repetition,seed,scenario,expected_stable_increment,contains_conditional_increment,configurations,raw_spearman,raw_kendall,partial_spearman,granulated_kendall,granulated_min_axis,jiang_cmi,jiang_cmi_min_conditioning,mbe_additive_residual_r,mbe_additive_p,mbe_additive_delta,mbe_additive_delta_ci_low,mbe_additive_class,mbe_interaction_residual_r,mbe_interaction_p,mbe_interaction_delta,mbe_interaction_delta_ci_low,mbe_interaction_class
factorial_shard_00,48,20744092,genuine_increment,True,True,27,0.6355311355311355,0.4358974358974359,0.8285150501113061,0.5802469135802469,0.2592592592592593,0.1242520355061364,hp_b,0.8669108669108669,0.001,0.0328513953983407,0.013851280429804,increment-supported,0.9212454212454212,0.001,0.0490576594471305,0.0234462796086644,increment-supported
factorial_shard_00,48,20745101,axis_specialist_proxy,False,False,27,0.8785103785103784,0.6923076923076924,0.0672957878409671,0.4074074074074074,0.037037037037037,0.0427482682377943,hp_a,0.5274725274725275,0.006,0.0005369426637834,-0.0008555275395235,residual-dependence-only,0.5665445665445665,0.002,8.740347704337334e-05,-0.0002880280369279,residual-dependence-only
factorial_shard_00,48,20746110,sign_flip_increment,False,True,27,0.0293040293040293,0.0085470085470085,-0.147635513651537,-0.0617283950617284,-0.1111111111111111,5.26960554657095e-05,none,-0.1514041514041514,0.431,-0.042670067147103,-0.0821592726151683,no-supported-increment,-0.2063492063492063,0.286,0.0570152222639016,0.0276416023117938,predictive-improvement-only
factorial_shard_00,49,20751072,independent_null,False,False,27,0.1111111111111111,0.0655270655270655,-0.0441377383251099,0.1358024691358025,-0.1111111111111111,0.0030995396850511,none,0.057997557997558,0.749,-0.0013763958074212,-0.0021818354244533,no-supported-increment,-0.2539682539682539,0.215,-0.0011697830683871,-0.0018248784131011,no-supported-increment
factorial_shard_00,49,20752081,design_proxy,False,False,27,0.9694749694749696,0.8689458689458691,0.6363982921257959,0.7777777777777778,0.6296296296296297,0.3021588856863343,"hp_a,hp_c",0.7289377289377289,0.001,0.0020416468462623,-0.0001539400890909,residual-dependence-only,0.5091575091575091,0.006,-0.0012615761059745,-0.0031214717402272,residual-dependence-only
factorial_shard_00,49,20753090,interaction_proxy,False,False,27,0.6984126984126984,0.5555555555555557,0.3046615918867305,0.5802469135802469,0.3333333333333333,0.2357954934913797,none,0.738095238095238,0.001,0.0048899728745819,0.001331814848426,increment-supported,0.2271062271062271,0.251,-0.000793744113684,-0.0018042927351965,no-supported-increment
factorial_shard_00,49,20754099,genuine_increment,True,True,27,0.5219780219780219,0.3618233618233619,0.7915902654882178,0.5802469135802469,0.2592592592592593,0.0966127180938738,none,0.8785103785103784,0.001,0.0171794232530869,0.0082875239859548,increment-supported,0.8968253968253967,0.001,0.0281784074099097,0.0115222975924893,increment-supported
factorial_shard_00,49,20755108,axis_specialist_proxy,False,False,27,0.865079365079365,0.680911680911681,0.0139079930032769,0.4320987654320987,0.037037037037037,0.0102823350800699,hp_a,-0.0763125763125763,0.723,-0.0003958878216799,-0.0010583306055306,no-supported-increment,0.2765567765567765,0.17,-0.0003325899120586,-0.0007049883984145,no-supported-increment
factorial_shard_00,49,20756117,sign_flip_increment,False,True,27,0.0976800976800976,0.0541310541310541,0.1665562435962935,0.111111111111111,-0.037037037037037,0.0021147050490212,none,-0.1013431013431013,0.615,-0.0052888715826331,-0.0188067279625887,no-supported-increment,-0.4413919413919414,0.028,0.0342868406856504,-0.0037943493434139,residual-dependence-only
factorial_shard_01,0,30260748,independent_null,False,False,27,-0.1147741147741147,-0.0883190883190883,-0.0816307265857945,0.0864197530864197,-0.1111111111111111,0.0056340370652568,none,0.0848595848595848,0.665,-0.0011285041170302,-0.0023692349127183,no-supported-increment,0.3809523809523809,0.05,-6.367594444301426e-05,-0.0003668368153753,residual-dependence-only
factorial_shard_01,0,30261757,design_proxy,False,False,27,0.9816849816849816,0.9088319088319088,0.5941071347490628,0.7530864197530865,0.6296296296296297,0.4455089226188372,"hp_a,hp_c",0.8772893772893773,0.001,0.0072261796571905,0.0026230363838459,increment-supported,0.3498168498168498,0.069,0.0015554981420402,0.0003176079758598,predictive-improvement-only
factorial_shard_01,0,30262766,interaction_proxy,False,False,27,0.7857142857142856,0.623931623931624,0.411241793985215,0.6296296296296297,0.5555555555555556,0.2838170974174174,"hp_a,hp_c",0.8925518925518925,0.001,0.0056084892950314,0.0023222395264384,increment-supported,0.6605616605616605,0.002,-0.0009707613348873,-0.0019392136491005,residual-dependence-only
factorial_shard_01,0,30263775,genuine_increment,True,True,27,0.6416361416361417,0.4245014245014246,0.8228728040083559,0.6296296296296297,0.2592592592592593,0.1072031210175978,hp_c,0.8015873015873015,0.001,0.0291039627776791,0.0085001554058256,increment-supported,0.8522588522588521,0.001,0.043742990502102,0.0219243662120699,increment-supported
factorial_shard_01,0,30264784,axis_specialist_proxy,False,False,27,0.8376068376068376,0.6296296296296297,0.0031534392910066,0.3333333333333333,-0.037037037037037,0.0045029687677932,hp_a,0.1684981684981685,0.407,-0.0003455463343078,-0.0015148308968812,no-supported-increment,-0.0946275946275946,0.645,-0.0010940379862044,-0.0020567573492373,no-supported-increment
factorial_shard_01,0,30265793,sign_flip_increment,False,True,27,-0.0512820512820512,-0.0028490028490028,-0.3247979257939062,0.0123456790123456,-0.037037037037037,5.85505390620652e-06,none,-0.3693528693528694,0.054,0.0048984044919671,-0.0082128040175532,no-supported-increment,-0.3852258852258852,0.05,0.0289205732380722,0.0007909876017419,increment-supported
factorial_shard_01,1,30270755,independent_null,False,False,27,0.2496947496947497,0.1851851851851852,0.0492080334373687,0.2839506172839506,0.1111111111111111,0.0248719657947231,hp_b,0.4084249084249084,0.039,-0.0015431270791345,-0.0029098646609707,residual-dependence-only,-0.3644688644688644,0.066,-0.0003742109372301,-0.0010111431480721,no-supported-increment
factorial_shard_01,1,30271764,design_proxy,False,False,27,0.9792429792429792,0.8974358974358976,0.6775167173747711,0.7530864197530865,0.6296296296296297,0.3862085523074254,"hp_a,hp_c",0.7631257631257632,0.001,0.0050638681126945,0.0018459813865156,increment-supported,0.6501831501831502,0.001,0.0002000758153325,-0.0009799532851232,residual-dependence-only
factorial_shard_01,1,30272773,interaction_proxy,False,False,27,0.6404151404151404,0.4415954415954416,0.3284058225913103,0.2592592592592592,-0.3333333333333333,0.1456384182166667,none,0.7893772893772893,0.001,0.0043806031411064,-6.0658273087125485e-05,residual-dependence-only,0.2222222222222222,0.257,-0.0005521052736619,-0.0012774241024658,no-supported-increment
factorial_shard_01,1,30273782,genuine_increment,True,True,27,0.7368742368742369,0.5840455840455842,0.8291797678719516,0.6790123456790124,0.2592592592592593,0.2624015860070527,none,0.833943833943834,0.001,0.0264416319455901,0.0047248497303586,increment-supported,0.8308913308913308,0.001,0.0217366356433507,9.535996880880756e-05,increment-supported
factorial_shard_01,1,30274791,axis_specialist_proxy,False,False,27,0.8064713064713065,0.6011396011396013,-0.0121072362159394,0.3580246913580247,-0.037037037037037,0.0186178035216429,hp_a,0.0372405372405372,0.857,-0.0010512843939297,-0.0021254764725429,no-supported-increment,0.2179487179487179,0.281,-0.0004652659032125,-0.0009741953519345,no-supported-increment
factorial_shard_01,1,30275800,sign_flip_increment,False,True,27,-0.4181929181929181,-0.3048433048433049,-0.4829276631151494,-0.1851851851851852,-0.5555555555555556,0.0681133000853888,none,-0.489010989010989,0.015,0.0015396816154131,-0.0221319612814919,residual-dependence-only,-0.4914529914529914,0.006,0.0474103382461145,0.0175169796450526,increment-supported
factorial_shard_01,2,30280762,independent_null,False,False,27,0.1837606837606837,0.0712250712250712,-0.159325784162211,0.0123456790123456,-0.1851851851851852,0.0036625040688337,none,-0.0561660561660561,0.791,-0.0007779956754129,-0.0017058737001241,no-supported-increment,0.0671550671550671,0.755,-0.0008231616209671,-0.0013905825381899,no-supported-increment
factorial_shard_01,2,30281771,design_proxy,False,False,27,0.9822954822954822,0.9088319088319088,0.6794779863265665,0.8271604938271605,0.7037037037037037,0.4896949464578384,"hp_a,hp_c",0.8431013431013431,0.001,0.0046179029978648,0.0005665744906594,increment-supported,0.6733821733821733,0.001,0.0016107702234673,-0.0001597604728135,residual-dependence-only
factorial_shard_01,2,30282780,interaction_proxy,False,False,27,0.7796092796092796,0.5897435897435899,0.4063474534483225,0.3580246913580247,-0.1111111111111111,0.2112904432689009,"hp_a,hp_c",0.7478632478632479,0.001,0.0051070045839754,0.0024679798760906,increment-supported,0.4358974358974358,0.031,-3.717283320350123e-05,-0.0009585537087062,residual-dependence-only
factorial_shard_01,2,30283789,genuine_increment,True,True,27,0.5128205128205128,0.3675213675213675,0.8334643083696217,0.4320987654320987,-0.2592592592592593,0.0997551275897589,none,0.92002442002442,0.001,0.0602661923432437,0.031193202792174,increment-supported,0.9633699633699632,0.001,0.0755043962522553,0.0449717414705935,increment-supported
factorial_shard_01,2,30284798,axis_specialist_proxy,False,False,27,0.8394383394383393,0.6695156695156697,0.0283368922957597,0.4320987654320988,-0.037037037037037,0.0385900649275113,hp_a,0.3528693528693529,0.07,-0.0007585516609896,-0.0021159038449322,no-supported-increment,0.608058608058608,0.001,-0.000349400614993,-0.0010381790857095,residual-dependence-only
factorial_shard_01,2,30285807,sign_flip_increment,False,True,27,-0.2594627594627594,-0.207977207977208,-0.0201349784112919,-0.0864197530864197,-0.1851851851851851,0.0237983756094559,hp_a,0.0091575091575091,0.968,-0.0318365795925991,-0.0774161819989104,no-supported-increment,-0.0128205128205128,0.955,0.0198363699575108,0.0005656440010004,predictive-improvement-only
factorial_shard_01,3,30290769,independent_null,False,False,27,-0.2002442002442002,-0.1623931623931624,-0.0671146334070917,-0.1358024691358025,-0.2592592592592592,0.0146811586811574,hp_a,-0.003052503052503,0.989,-0.0008297807928936,-0.0024610866383519,no-supported-increment,0.0152625152625152,0.936,-8.330066837678417e-05,-0.0015861760427096,no-supported-increment
factorial_shard_01,3,30291778,design_proxy,False,False,27,0.9774114774114774,0.891737891737892,0.6532440236460185,0.7283950617283951,0.4814814814814815,0.3958090430119608,"hp_a,hp_c",0.9053724053724052,0.001,0.0026480899613403,0.0002771858394109,increment-supported,0.6941391941391941,0.001,-0.0009190226574426,-0.0025246799076027,residual-dependence-only
factorial_shard_01,3,30292787,interaction_proxy,False,False,27,0.6782661782661782,0.5213675213675214,0.4499442264827593,0.4814814814814815,0.1851851851851851,0.2060986408749058,none,0.7985347985347986,0.001,0.0052219850877059,0.000569019235828,increment-supported,0.13003663003663,0.512,-0.0001106160239563,-0.0014883102578514,no-supported-increment
factorial_shard_01,3,30293796,genuine_increment,True,True,27,0.3956043956043956,0.2934472934472935,0.7481889231653859,0.6296296296296297,0.2592592592592593,0.0630398711570068,none,0.8864468864468864,0.001,0.0220560889495867,0.0077198796383337,increment-supported,0.9511599511599512,0.001,0.0266851302804352,0.0116980387747636,increment-supported
factorial_shard_01,3,30294805,axis_specialist_proxy,False,False,27,0.8577533577533577,0.6524216524216525,0.0041027115806371,0.2839506172839506,-0.1111111111111111,0.0239347930332707,hp_a,0.3083028083028082,0.119,-0.0020522094856726,-0.0034769663746494,no-supported-increment,-0.003052503052503,0.992,-0.0013840605110159,-0.002460098191799,no-supported-increment
factorial_shard_01,3,30295814,sign_flip_increment,False,True,27,-0.3748473748473748,-0.2592592592592593,-0.1697311401393176,-0.1604938271604938,-0.2592592592592593,0.0490439515450275,none,-0.2466422466422466,0.209,-0.0641204524314455,-0.1082349651725624,no-supported-increment,-0.3131868131868132,0.105,0.0386891582880845,0.0208708884528289,predictive-improvement-only
factorial_shard_01,4,30300776,independent_null,False,False,27,0.1013431013431013,0.0655270655270655,0.1147744305842959,0.1111111111111111,-0.037037037037037,0.0030995396850511,none,-0.119047619047619,0.559,-0.0001970918960032,-0.0009962587661023,no-supported-increment,-0.017094017094017,0.94,-0.0004132586728277,-0.0010332717340892,no-supported-increment
factorial_shard_01,4,30301785,design_proxy,False,False,27,0.9847374847374848,0.9145299145299146,0.6660809018434055,0.7777777777777778,0.6296296296296297,0.4257924331560879,"hp_a,hp_c",0.8711843711843712,0.001,0.0042234858781602,0.0007252072698174,increment-supported,0.5622710622710623,0.006,0.00110230381749,-3.334848423060353e-05,residual-dependence-only
factorial_shard_01,4,30302794,interaction_proxy,False,False,27,0.702075702075702,0.5669515669515671,0.440279527682934,0.5555555555555556,0.2592592592592593,0.2240067008883587,"hp_a,hp_c",0.7771672771672772,0.001,0.0038552455210597,0.00089627732347,increment-supported,0.5219780219780219,0.003,-0.0004499034461638,-0.0020407049199787,residual-dependence-only
factorial_shard_01,4,30303803,genuine_increment,True,True,27,0.5518925518925519,0.4074074074074075,0.6708355561171858,0.5555555555555557,0.1851851851851852,0.123283711000536,none,0.7087912087912087,0.001,0.0093958180778161,0.0009385564048855,increment-supported,0.884004884004884,0.001,0.0225150446998899,0.0080995414091601,increment-supported
factorial_shard_01,4,30304812,axis_specialist_proxy,False,False,27,0.8785103785103784,0.6866096866096868,0.0876129783973433,0.3580246913580246,-0.1111111111111111,0.0566698974462504,hp_a,0.1581196581196581,0.445,-0.0004204787113239,-0.0013751502079511,no-supported-increment,0.1349206349206349,0.471,-2.9432472964137715e-05,-0.0007103676986194,no-supported-increment
factorial_shard_01,4,30305821,sign_flip_increment,False,True,27,0.1507936507936507,0.094017094017094,0.1483247386783598,-0.037037037037037,-0.2592592592592592,0.0063855717999251,none,0.0421245421245421,0.837,-0.01033781330937,-0.033599010635656,no-supported-increment,0.1037851037851037,0.595,0.0332034915405391,0.0114836444243105,predictive-improvement-only
factorial_shard_01,5,30310783,independent_null,False,False,27,-0.0372405372405372,-0.0028490028490028,0.0890699214327423,-0.037037037037037,-0.1851851851851851,5.85505390620652e-06,none,-0.1678876678876678,0.408,0.0002679223709429,-0.0011446819140377,no-supported-increment,0.0054945054945054,0.973,-0.0009179502097651,-0.0017656600528355,no-supported-increment
factorial_shard_01,5,30311792,design_proxy,False,False,27,0.9884004884004884,0.9316239316239318,0.711810849602186,0.8765432098765432,0.7037037037037037,0.5509151621318297,"hp_a,hp_c",0.8797313797313797,0.001,0.0079129634456459,0.0034063539200754,increment-supported,0.6788766788766789,0.001,6.297722628280031e-05,-0.0037664775381327,residual-dependence-only
factorial_shard_01,5,30312801,interaction_proxy,False,False,27,0.7301587301587301,0.5669515669515671,0.3752710847655723,0.382716049382716,-0.037037037037037,0.136664561210256,"hp_a,hp_c",0.8553113553113553,0.001,0.0074300882518375,0.0032521992795719,increment-supported,0.3266178266178266,0.114,-0.0017277627763765,-0.0032814658914262,no-supported-increment
factorial_shard_01,5,30313810,genuine_increment,True,True,27,0.5152625152625152,0.3732193732193732,0.7396040245505384,0.5802469135802469,0.1111111111111111,0.0986277146681497,hp_c,0.8431013431013431,0.001,0.0325358599468783,0.0024946610312409,increment-supported,0.8357753357753357,0.001,0.0435381046794966,-0.0019885436598824,residual-dependence-only
factorial_shard_01,5,30314819,axis_specialist_proxy,False,False,27,0.8156288156288156,0.6068376068376069,-0.0447539724108801,0.2839506172839506,-0.1851851851851852,0.0141871241722443,hp_a,0.0921855921855921,0.652,-0.0008674788700087,-0.001693983994956,no-supported-increment,0.0421245421245421,0.833,-0.0002906362362541,-0.0007168731699683,no-supported-increment
factorial_shard_01,5,30315828,sign_flip_increment,False,True,27,-0.0525030525030525,-0.0313390313390313,-0.3619634956884474,-0.0123456790123456,-0.2592592592592593,0.0007085765771186,none,-0.3644688644688644,0.053,0.0098880756939766,-0.0181778879102824,no-supported-increment,-0.36996336996337,0.046,0.0121898967682201,-0.0026781378319971,residual-dependence-only
factorial_shard_01,6,30320790,independent_null,False,False,27,0.271062271062271,0.1623931623931624,-0.1256275485211899,-0.0617283950617283,-0.1111111111111111,0.0191075502171791,none,-0.3241758241758242,0.09,-0.0008511387933446,-0.0025494699037981,no-supported-increment,-0.0891330891330891,0.663,-0.001013671735985,-0.0021771414594941,no-supported-increment
factorial_shard_01,6,30321799,design_proxy,False,False,27,0.9847374847374848,0.9202279202279204,0.5954594994552964,0.8271604938271605,0.7037037037037037,0.5019519780514512,"hp_a,hp_c",0.913919413919414,0.001,0.0014351572424463,-0.0024432810273894,residual-dependence-only,0.5854700854700854,0.004,-0.0020936513642681,-0.0036472624125784,residual-dependence-only
factorial_shard_01,6,30322808,interaction_proxy,False,False,27,0.6849816849816849,0.4928774928774929,0.3856439542017306,0.3086419753086419,-0.3333333333333332,0.1831260610596027,none,0.8308913308913308,0.001,0.0042728929380646,0.001092547376835,increment-supported,0.4725274725274725,0.014,-0.0002082379983828,-0.0014525557215436,residual-dependence-only
factorial_shard_01,6,30323817,genuine_increment,True,True,27,0.4126984126984126,0.264957264957265,0.7905687584528067,0.4567901234567901,0.2592592592592593,0.0512500967305484,none,0.8534798534798536,0.001,0.0286497435047988,0.0142028711107247,increment-supported,0.945054945054945,0.001,0.0434962310084753,0.0165821018444296,increment-supported
factorial_shard_01,6,30324826,axis_specialist_proxy,False,False,27,0.7985347985347986,0.5954415954415955,-0.0618883826446874,0.3333333333333333,-0.1111111111111111,0.0204136663865085,hp_a,0.0586080586080586,0.747,-0.0012295321019924,-0.0020031208945822,no-supported-increment,0.141025641025641,0.471,-0.00029827776255,-0.0008380242098381,no-supported-increment
factorial_shard_01,6,30325835,sign_flip_increment,False,True,27,-0.0946275946275946,-0.1054131054131054,0.1885519353461793,-0.1111111111111111,-0.2592592592592593,0.0080304690409896,none,0.1196581196581196,0.541,-0.0084017713676603,-0.0222934285592184,no-supported-increment,0.1239316239316239,0.552,0.0161837834152724,-0.001309254476644,no-supported-increment
factorial_shard_01,7,30330797,independent_null,False,False,27,0.0439560439560439,0.0085470085470085,-0.004956366395443,0.1851851851851852,0.037037037037037,5.26960554657095e-05,none,-0.278998778998779,0.15,-0.00057306790706,-0.001525683111172,no-supported-increment,-0.3064713064713065,0.12,-0.0006994209984169,-0.0016172646946494,no-supported-increment
factorial_shard_01,7,30331806,design_proxy,False,False,27,0.976190476190476,0.8974358974358976,0.4964183368053079,0.8518518518518517,0.7037037037037037,0.4117779772139686,"hp_a,hp_c",0.6648351648351648,0.001,0.0015505558946493,-0.0014387284481646,residual-dependence-only,0.3492063492063492,0.066,-0.0002056740494903,-0.001895883240319,no-supported-increment
factorial_shard_01,7,30332815,interaction_proxy,False,False,27,0.7295482295482296,0.54985754985755,0.4142660623448777,0.4814814814814815,0.1851851851851852,0.2161749992348202,"hp_a,hp_c",0.8858363858363858,0.001,0.0069282314177075,0.0030375460612307,increment-supported,0.4908424908424907,0.008,-0.0015708608729319,-0.0036824482566559,residual-dependence-only
factorial_shard_01,7,30333824,genuine_increment,True,True,27,0.6709401709401709,0.4757834757834758,0.7252088049910975,0.5061728395061729,0.4074074074074074,0.1692366044068892,hp_b,0.788156288156288,0.001,0.0141263865986423,0.0047982183877671,increment-supported,0.9169719169719168,0.001,0.0250804618573092,0.0115349554177798,increment-supported
factorial_shard_01,7,30334833,axis_specialist_proxy,False,False,27,0.8211233211233211,0.6125356125356126,-0.0639998743186681,0.2839506172839506,-0.3333333333333333,0.0535366999056826,hp_a,-0.017094017094017,0.927,-0.0012474468984223,-0.0024343759964213,no-supported-increment,-0.4352869352869352,0.022,-0.0001096881579047,-0.0005208304786926,residual-dependence-only
factorial_shard_01,7,30335842,sign_flip_increment,False,True,27,-0.13003663003663,-0.1111111111111111,-0.0982097213090013,-0.1851851851851852,-0.3333333333333333,0.0051469760197786,hp_a,-0.1434676434676434,0.456,-0.0166116665631095,-0.0558581985843697,no-supported-increment,-0.28998778998779,0.149,0.059619264125253,0.0190761354289374,predictive-improvement-only
factorial_shard_01,8,30340804,independent_null,False,False,27,-0.0158730158730158,-0.0199430199430199,-0.1616245819110463,-0.0864197530864197,-0.2592592592592593,0.0002869162739656,none,-0.1178266178266178,0.567,-0.0001816327232437,-0.0019272848375509,no-supported-increment,-0.0439560439560439,0.837,0.0001516309251082,-0.0007979522862928,no-supported-increment
factorial_shard_01,8,30341813,design_proxy,False,False,27,0.9731379731379732,0.8860398860398863,0.6441113814620766,0.7777777777777778,0.6296296296296297,0.3358352657603237,"hp_a,hp_c",0.8400488400488401,0.001,0.0038158787113703,0.0007176439478641,increment-supported,0.68009768009768,0.001,0.0010311815781796,-0.0004758321782196,residual-dependence-only
factorial_shard_01,8,30342822,interaction_proxy,False,False,27,0.7167277167277167,0.54985754985755,0.4174079455773993,0.4320987654320987,0.1111111111111111,0.1814606694187123,"hp_a,hp_c",0.6330891330891331,0.002,0.0047916275982959,0.0002208874821829,increment-supported,0.1263736263736263,0.506,0.0001919173780116,-0.0007332458626864,no-supported-increment
factorial_shard_01,8,30343831,genuine_increment,True,True,27,0.6581196581196581,0.4985754985754986,0.7699323794639552,0.5555555555555556,0.1851851851851852,0.1875949353192504,none,0.9291819291819292,0.001,0.0395955427819691,0.0163649568700696,increment-supported,0.9255189255189256,0.001,0.0392715555196921,0.012381374274446,increment-supported
factorial_shard_01,8,30344840,axis_specialist_proxy,False,False,27,0.8583638583638583,0.6581196581196582,0.0379909512168993,0.3580246913580247,-0.037037037037037,0.0025510407414453,hp_a,0.0054945054945054,0.986,-0.0004455363364892,-0.0013075294310751,no-supported-increment,0.2277167277167277,0.262,-5.799218016594269e-05,-0.0008813338905521,no-supported-increment
factorial_shard_01,8,30345849,sign_flip_increment,False,True,27,0.1593406593406593,0.094017094017094,-0.0291214619835463,0.0123456790123456,-0.1111111111111111,0.0063855717999251,none,-0.1275946275946275,0.517,-0.0147423538152358,-0.0535186047626928,no-supported-increment,0.0024420024420024,0.996,0.0270513053370382,0.0122342865342546,predictive-improvement-only
factorial_shard_01,9,30350811,independent_null,False,False,27,-0.177045177045177,-0.1111111111111111,-0.0861691326863778,-0.0864197530864197,-0.1851851851851852,0.0079995921575157,hp_a,0.0482295482295482,0.823,-0.0006771349442528,-0.0014697926930166,no-supported-increment,0.2069597069597069,0.314,-0.0007702446707684,-0.0013590815569095,no-supported-increment
factorial_shard_01,9,30351820,design_proxy,False,False,27,0.9847374847374848,0.9145299145299146,0.6389422466595848,0.7530864197530865,0.5555555555555556,0.479271482434999,"hp_a,hp_c",0.8351648351648352,0.001,0.0024757792693923,-0.0004349251970962,residual-dependence-only,0.6862026862026862,0.001,-0.0008140614689831,-0.0028461261450787,residual-dependence-only
factorial_shard_01,9,30352829,interaction_proxy,False,False,27,0.735042735042735,0.5327635327635328,0.3408625458816637,0.2839506172839506,-0.4814814814814814,0.215734431850467,none,0.8675213675213675,0.001,0.0053249681623297,0.0011170254574928,increment-supported,0.4096459096459096,0.045,0.0002264153347356,-0.0008045532087334,residual-dependence-only
factorial_shard_01,9,30353838,genuine_increment,True,True,27,0.5305250305250305,0.3675213675213675,0.7990241040378828,0.6296296296296297,0.2592592592592593,0.0997551275897589,none,0.9242979242979243,0.001,0.0494673374476062,0.0277794153480344,increment-supported,0.9291819291819292,0.001,0.0522214156399517,0.0277856216508812,increment-supported
factorial_shard_01,9,30354847,axis_specialist_proxy,False,False,27,0.8046398046398046,0.5954415954415955,0.0416327844033589,0.3333333333333333,-0.2592592592592593,0.012845103969263,hp_a,-0.2747252747252747,0.18,-0.0012542246831633,-0.0027401476219016,no-supported-increment,-0.2191697191697191,0.258,-0.0016378918726388,-0.0033280505893577,no-supported-increment
factorial_shard_01,9,30355856,sign_flip_increment,False,True,27,-0.1758241758241758,-0.1396011396011396,-0.2534995379706374,-0.1358024691358025,-0.2592592592592593,0.0141039865131938,none,-0.1135531135531135,0.603,-0.0291970126906002,-0.1016556655404817,no-supported-increment,-0.304029304029304,0.137,0.0714157647150005,0.0269051690692871,predictive-improvement-only
factorial_shard_01,10,30360818,independent_null,False,False,27,-0.1599511599511599,-0.1111111111111111,0.1158554582196182,-0.0123456790123456,-0.3333333333333333,0.0089239401617778,none,0.3559218559218559,0.081,-0.0004383942421113,-0.0016837540202812,no-supported-increment,0.1965811965811965,0.322,-0.0009923168564393,-0.0025472735056583,no-supported-increment
factorial_shard_01,10,30361827,design_proxy,False,False,27,0.9816849816849816,0.9088319088319088,0.5842421814464036,0.7530864197530865,0.6296296296296297,0.4490207866580827,"hp_a,hp_c",0.81013431013431,0.001,0.0036177674804642,0.0005787235381502,increment-supported,0.4499389499389499,0.028,-0.0016998531762026,-0.0041319009395693,residual-dependence-only
factorial_shard_01,10,30362836,interaction_proxy,False,False,27,0.7771672771672772,0.623931623931624,0.489753469856461,0.4567901234567901,0.1111111111111111,0.2026182813651472,"hp_a,hp_c",0.7118437118437118,0.001,0.0086611178700151,0.0027783562280584,increment-supported,0.1727716727716727,0.386,0.0009521556669085,-0.0007057600922564,no-supported-increment
factorial_shard_01,10,30363845,genuine_increment,True,True,27,0.6001221001221001,0.4131054131054132,0.760834829613884,0.4320987654320987,-0.037037037037037,0.0931070926607576,hp_c,0.8614163614163614,0.001,0.0231964038517487,0.007425940254141,increment-supported,0.8974358974358974,0.001,0.042861334898578,0.019820251030715,increment-supported
factorial_shard_01,10,30364854,axis_specialist_proxy,False,False,27,0.8144078144078144,0.5954415954415955,-0.118938451318176,0.2098765432098766,-0.1851851851851851,0.044091818531237,hp_a,-0.376068376068376,0.051,-0.0018060966197738,-0.0034026037517669,no-supported-increment,-0.1105006105006105,0.591,5.748529680478336e-05,-0.0004271647286858,no-supported-increment
factorial_shard_01,10,30365863,sign_flip_increment,False,True,27,0.0402930402930402,0.0199430199430199,-0.1906202556153421,0.037037037037037,-0.1111111111111111,0.0002869162739656,none,-0.0689865689865689,0.769,-0.0009189313302155,-0.0109813335355281,no-supported-increment,-0.2698412698412698,0.174,0.0159262805372757,0.0019679807946313,predictive-improvement-only
factorial_shard_01,11,30370825,independent_null,False,False,27,0.163003663003663,0.1168091168091168,-0.14982845443497,-0.0123456790123456,-0.1851851851851852,0.0098648374278826,none,-0.3302808302808303,0.097,-0.0005256533142089,-0.0011651987638519,no-supported-increment,-0.3235653235653235,0.087,-0.0010277438792817,-0.0015980011373106,no-supported-increment
factorial_shard_01,11,30371834,design_proxy,False,False,27,0.9835164835164836,0.9145299145299146,0.6545152533029852,0.8271604938271605,0.7037037037037037,0.4977429275746404,"hp_a,hp_c",0.6166056166056165,0.001,0.0030512886734541,-0.0002755532965951,residual-dependence-only,0.2435897435897435,0.216,0.0006408501934274,-0.0006454502423745,no-supported-increment
factorial_shard_01,11,30372843,interaction_proxy,False,False,27,0.818070818070818,0.6410256410256411,0.355243766470732,0.3580246913580246,-0.4074074074074074,0.189861006201442,"hp_a,hp_c",0.6941391941391941,0.001,0.0050413694059461,0.0012283509631626,increment-supported,-0.0634920634920634,0.768,-0.0018131468223362,-0.0034684626066971,no-supported-increment
factorial_shard_01,11,30373852,genuine_increment,True,True,27,0.3919413919413919,0.264957264957265,0.7599217888776183,0.6049382716049383,0.1851851851851852,0.0370391467777408,hp_b,0.8669108669108669,0.001,0.0353698864809372,0.0165316598783836,increment-supported,0.8656898656898656,0.001,0.0346924474288925,0.0083435805109306,increment-supported
factorial_shard_01,11,30374861,axis_specialist_proxy,False,False,27,0.833943833943834,0.6410256410256411,0.0497727527209066,0.2592592592592592,-0.2592592592592593,0.0130118115465938,hp_a,0.2838827838827839,0.153,-0.0003320582946827,-0.0012444999293066,no-supported-increment,0.0195360195360195,0.918,-0.0007642135138697,-0.0014485510745626,no-supported-increment
factorial_shard_01,11,30375870,sign_flip_increment,False,True,27,0.3156288156288157,0.1908831908831909,0.1874200189187352,0.1111111111111111,0.037037037037037,0.0264452856058933,none,0.184981684981685,0.37,-0.0196599943908667,-0.0323450662531972,no-supported-increment,-0.4157509157509158,0.03,0.0185293568975956,0.0045416681562008,increment-supported
