shard,structure,repetition,independence_units,residual_r,residual_p,rejected_05
inference_shard_00,unequal_blocks,187,200,0.1096332408310207,0.152,False
inference_shard_00,unequal_blocks,188,200,-0.0007170179254481,0.996,False
inference_shard_00,unequal_blocks,189,200,0.0048706217655441,0.942,False
inference_shard_00,unequal_blocks,190,200,0.0148758774753919,0.829,False
inference_shard_00,unequal_blocks,191,200,0.0241131118702154,0.737,False
inference_shard_00,unequal_blocks,192,200,0.0640201245106639,0.39,False
inference_shard_00,unequal_blocks,193,200,-0.0383544588614715,0.622,False
inference_shard_00,unequal_blocks,194,200,-0.0363714365644915,0.653,False
inference_shard_00,unequal_blocks,195,200,0.0252381309532738,0.728,False
inference_shard_00,unequal_blocks,196,200,-0.008209705242631,0.91,False
inference_shard_00,unequal_blocks,197,200,-0.0011865301082015,0.988,False
inference_shard_00,unequal_blocks,198,200,-0.0008490212255306,0.995,False
inference_shard_00,unequal_blocks,199,200,-0.076812477921328,0.3,False
inference_shard_00,unequal_blocks,200,200,-0.0504447611190279,0.481,False
inference_shard_00,unequal_blocks,201,200,0.0393654841371034,0.566,False
inference_shard_00,unequal_blocks,202,200,0.0342143681895952,0.662,False
inference_shard_00,unequal_blocks,203,200,0.0891960467982301,0.239,False
inference_shard_00,unequal_blocks,204,200,-0.0138783573677061,0.835,False
inference_shard_00,unequal_blocks,205,200,-0.053563339083477,0.457,False
inference_shard_00,unequal_blocks,206,200,0.1454414951185402,0.054,False
inference_shard_00,unequal_blocks,207,200,-0.0907680532393573,0.209,False
inference_shard_00,unequal_blocks,208,200,0.022035559152315,0.759,False
inference_shard_00,unequal_blocks,209,200,-0.0671087028833404,0.341,False
inference_shard_00,unequal_blocks,210,200,-0.1341708542713568,0.068,False
inference_shard_00,unequal_blocks,211,200,-0.0573764774442941,0.423,False
inference_shard_00,unequal_blocks,212,200,-0.0560609225459135,0.446,False
inference_shard_00,unequal_blocks,213,200,0.2052202074627788,0.005,True
inference_shard_00,unequal_blocks,214,200,-0.0268371709292732,0.702,False
inference_shard_00,unequal_blocks,215,200,0.0472579668926474,0.516,False
inference_shard_00,unequal_blocks,216,200,0.0755418885472136,0.303,False
inference_shard_00,unequal_blocks,217,200,0.063576089402235,0.4,False
inference_shard_00,unequal_blocks,218,200,-0.0362619337448041,0.642,False
inference_shard_00,unequal_blocks,219,200,0.0557893947348683,0.455,False
inference_shard_00,unequal_blocks,220,200,0.0878046951173779,0.227,False
inference_shard_00,unequal_blocks,221,200,0.0552493812345308,0.414,False
inference_shard_00,unequal_blocks,222,200,-0.0128658216455411,0.856,False
inference_shard_00,unequal_blocks,223,200,0.0547176589797187,0.461,False
inference_shard_00,unequal_blocks,224,200,-0.0124068101702542,0.856,False
inference_shard_00,unequal_blocks,225,200,0.0332865946473415,0.667,False
inference_shard_00,unequal_blocks,226,200,-0.1177995775139708,0.091,False
inference_shard_00,unequal_blocks,227,200,0.1044919014820074,0.151,False
inference_shard_00,unequal_blocks,228,200,0.0924983471455653,0.219,False
inference_shard_00,unequal_blocks,229,200,0.0140313507837695,0.841,False
inference_shard_00,unequal_blocks,230,200,-0.0141311085768811,0.854,False
inference_shard_00,unequal_blocks,231,200,-0.0139278481962049,0.857,False
inference_shard_00,unequal_blocks,232,200,0.0619230480762019,0.391,False
inference_shard_00,unequal_blocks,233,200,-0.0502047551188779,0.469,False
inference_shard_00,unequal_blocks,234,200,0.0718937973449336,0.298,False
inference_shard_00,unequal_blocks,235,200,-0.1330023749352733,0.055,False
inference_shard_00,unequal_blocks,236,200,0.036225919232703,0.596,False
inference_shard_00,unequal_blocks,237,200,0.0463166579164479,0.54,False
inference_shard_00,unequal_blocks,238,200,0.0475706892672316,0.507,False
inference_shard_00,unequal_blocks,239,200,0.0580979524488112,0.433,False
inference_shard_00,unequal_blocks,240,200,-0.172099302482562,0.022,True
inference_shard_00,unequal_blocks,241,200,0.02254709749809,0.751,False
inference_shard_00,unequal_blocks,242,200,-0.0354751501819383,0.659,False
inference_shard_00,unequal_blocks,243,200,-0.0008925229824667,0.993,False
inference_shard_00,unequal_blocks,244,200,-0.0053056366201429,0.932,False
inference_shard_00,unequal_blocks,245,200,-0.0463316582914572,0.534,False
inference_shard_00,unequal_blocks,246,200,0.1102520476457167,0.139,False
inference_shard_00,unequal_blocks,247,200,0.1393159828995725,0.063,False
inference_shard_00,unequal_blocks,248,200,0.0346388659716493,0.628,False
inference_shard_00,unequal_blocks,249,200,0.1413905347633691,0.063,False
inference_shard_00,clustered,0,100,-0.0087488748874887,0.941,False
inference_shard_00,clustered,1,100,-0.0842964296429642,0.412,False
inference_shard_00,clustered,2,100,-0.1508070807080708,0.142,False
inference_shard_00,clustered,3,100,0.0935613561356135,0.389,False
inference_shard_00,clustered,4,100,0.0852805280528052,0.398,False
inference_shard_00,clustered,5,100,-0.2256945694569457,0.033,True
inference_shard_00,clustered,6,100,-0.0524692469246924,0.624,False
inference_shard_00,clustered,7,100,-0.1570117011701169,0.124,False
inference_shard_00,clustered,8,100,-0.1683648364836483,0.102,False
inference_shard_00,clustered,9,100,0.0199819981998199,0.843,False
inference_shard_00,clustered,10,100,-0.0934053405340533,0.37,False
inference_shard_00,clustered,11,100,-0.0637983798379838,0.553,False
inference_shard_00,clustered,12,100,0.1199519951995199,0.283,False
inference_shard_00,clustered,13,100,-0.2321872187218721,0.024,True
inference_shard_00,clustered,14,100,0.0594419441944194,0.586,False
inference_shard_00,clustered,15,100,-0.2149294929492949,0.037,True
inference_shard_00,clustered,16,100,-0.0135373537353735,0.882,False
inference_shard_00,clustered,17,100,0.0169936993699369,0.864,False
inference_shard_00,clustered,18,100,0.1141194119411941,0.277,False
inference_shard_00,clustered,19,100,-0.0135493549354935,0.878,False
inference_shard_00,clustered,20,100,0.1193039303930393,0.259,False
inference_shard_00,clustered,21,100,0.0677347734773477,0.486,False
inference_shard_00,clustered,22,100,-0.0784158415841584,0.449,False
inference_shard_00,clustered,23,100,0.0149174917491749,0.892,False
inference_shard_00,clustered,24,100,0.0116771677167716,0.9,False
inference_shard_00,clustered,25,100,-0.0432163216321632,0.671,False
inference_shard_00,clustered,26,100,-0.0618541854185418,0.556,False
inference_shard_00,clustered,27,100,-0.0052085208520852,0.968,False
inference_shard_00,clustered,28,100,0.0742634263426342,0.475,False
inference_shard_00,clustered,29,100,0.0979057905790578,0.355,False
inference_shard_00,clustered,30,100,-0.0572577257725772,0.57,False
inference_shard_00,clustered,31,100,-0.0905250525052505,0.378,False
inference_shard_00,clustered,32,100,-0.0555655565556555,0.569,False
inference_shard_00,clustered,33,100,-0.1469546954695469,0.143,False
inference_shard_00,clustered,34,100,-0.1468106810681068,0.156,False
inference_shard_00,clustered,35,100,-0.0038163816381638,0.968,False
inference_shard_00,clustered,36,100,0.0141494149414941,0.901,False
inference_shard_00,clustered,37,100,0.0357515751575157,0.722,False
inference_shard_00,clustered,38,100,0.0396519651965196,0.693,False
inference_shard_00,clustered,39,100,-0.0728472847284728,0.501,False
inference_shard_00,clustered,40,100,0.0369636963696369,0.734,False
inference_shard_00,clustered,41,100,-0.1213081308130813,0.262,False
inference_shard_00,clustered,42,100,0.0234263426342634,0.831,False
inference_shard_00,clustered,43,100,0.1091509150915091,0.298,False
inference_shard_00,clustered,44,100,-0.052085208520852,0.604,False
inference_shard_00,clustered,45,100,0.0369756975697569,0.716,False
inference_shard_00,clustered,46,100,-0.0045724572457245,0.968,False
inference_shard_00,clustered,47,100,-0.2792559255925592,0.006,True
inference_shard_00,clustered,48,100,-0.1928712871287128,0.057,False
inference_shard_00,clustered,49,100,-0.2984338433843383,0.004,True
inference_shard_00,clustered,50,100,0.1263726372637263,0.223,False
inference_shard_00,clustered,51,100,0.1687128712871287,0.095,False
inference_shard_00,clustered,52,100,-0.1433183318331833,0.165,False
inference_shard_00,clustered,53,100,0.2068886888688868,0.042,True
inference_shard_00,clustered,54,100,-0.0578577857785778,0.59,False
inference_shard_00,clustered,55,100,0.1032703270327032,0.347,False
inference_shard_00,clustered,56,100,0.0493729372937293,0.629,False
inference_shard_00,clustered,57,100,0.1114551455145514,0.275,False
inference_shard_00,clustered,58,100,0.0773837383738373,0.456,False
inference_shard_00,clustered,59,100,-0.1668286828682868,0.107,False
inference_shard_00,clustered,60,100,-0.0212901290129012,0.828,False
inference_shard_00,clustered,61,100,0.0029282928292829,0.983,False
inference_shard_00,clustered,62,100,0.0249384938493849,0.81,False
inference_shard_00,clustered,63,100,-0.106078607860786,0.298,False
inference_shard_00,clustered,64,100,-0.0936573657365736,0.368,False
inference_shard_00,clustered,65,100,0.0441404140414041,0.676,False
inference_shard_00,clustered,66,100,-0.0302670267026702,0.797,False
inference_shard_00,clustered,67,100,-0.0162736273627362,0.867,False
inference_shard_00,clustered,68,100,0.1773537353735373,0.087,False
inference_shard_00,clustered,69,100,0.0516411641164116,0.625,False
inference_shard_00,clustered,70,100,0.0705070507050705,0.489,False
inference_shard_00,clustered,71,100,0.0388958895889588,0.716,False
inference_shard_00,clustered,72,100,-0.0266906690669066,0.8,False
inference_shard_00,clustered,73,100,0.0657545754575457,0.522,False
inference_shard_00,clustered,74,100,0.1412901290129012,0.165,False
inference_shard_00,clustered,75,100,-0.0054845484548454,0.96,False
inference_shard_00,clustered,76,100,-0.0933693369336933,0.361,False
inference_shard_00,clustered,77,100,0.183990399039904,0.076,False
inference_shard_00,clustered,78,100,-0.0747314731473147,0.475,False
inference_shard_00,clustered,79,100,-0.1488028802880288,0.136,False
inference_shard_00,clustered,80,100,0.0223102310231023,0.836,False
inference_shard_00,clustered,81,100,0.0151575157515751,0.884,False
inference_shard_00,clustered,82,100,0.0169096909690969,0.868,False
inference_shard_00,clustered,83,100,-0.1313171317131713,0.213,False
inference_shard_00,clustered,84,100,-0.1533993399339933,0.133,False
inference_shard_00,clustered,85,100,-0.2774437443744374,0.009,True
inference_shard_00,clustered,86,100,0.0059165916591659,0.965,False
inference_shard_00,clustered,87,100,0.0229942994299429,0.824,False
inference_shard_00,clustered,88,100,0.0818481848184818,0.402,False
inference_shard_00,clustered,89,100,-0.0686708670867086,0.503,False
inference_shard_00,clustered,90,100,0.1488508850885088,0.157,False
inference_shard_00,clustered,91,100,-0.1629402940294029,0.107,False
inference_shard_00,clustered,92,100,-0.0356915691569156,0.711,False
inference_shard_00,clustered,93,100,-0.0092289228922892,0.928,False
inference_shard_00,clustered,94,100,-0.1777377737773777,0.071,False
inference_shard_00,clustered,95,100,0.1819501950195019,0.075,False
inference_shard_00,clustered,96,100,-0.0998379837983798,0.323,False
inference_shard_00,clustered,97,100,-0.2380078007800779,0.024,True
inference_shard_00,clustered,98,100,-0.0778157815781578,0.408,False
inference_shard_00,clustered,99,100,0.1035223522352235,0.33,False
inference_shard_00,clustered,100,100,0.1322652265226522,0.177,False
inference_shard_00,clustered,101,100,-0.0325592559255925,0.738,False
inference_shard_00,clustered,102,100,0.0289948994899489,0.755,False
inference_shard_00,clustered,103,100,-0.0111131113111311,0.918,False
inference_shard_00,clustered,104,100,0.0299429942994299,0.756,False
inference_shard_00,clustered,105,100,0.0778637863786378,0.444,False
inference_shard_00,clustered,106,100,0.0492049204920492,0.644,False
inference_shard_00,clustered,107,100,0.0689108910891089,0.501,False
inference_shard_00,clustered,108,100,-0.1122472247224722,0.318,False
inference_shard_00,clustered,109,100,-0.078103810381038,0.461,False
inference_shard_00,clustered,110,100,0.0812481248124812,0.442,False
inference_shard_00,clustered,111,100,-0.0498889888988898,0.628,False
inference_shard_00,clustered,112,100,-0.0451965196519651,0.657,False
inference_shard_00,clustered,113,100,-0.0262466246624662,0.811,False
inference_shard_00,clustered,114,100,-0.0707950795079507,0.482,False
inference_shard_00,clustered,115,100,0.1265286528652865,0.21,False
inference_shard_00,clustered,116,100,0.0078967896789678,0.937,False
inference_shard_00,clustered,117,100,0.032007200720072,0.751,False
inference_shard_00,clustered,118,100,0.0429162916291629,0.661,False
inference_shard_00,clustered,119,100,-0.0505010501050104,0.636,False
inference_shard_00,clustered,120,100,0.0167296729672967,0.882,False
inference_shard_00,clustered,121,100,-0.167056705670567,0.093,False
inference_shard_00,clustered,122,100,0.0275667566756675,0.79,False
inference_shard_00,clustered,123,100,-0.0269546954695469,0.804,False
inference_shard_00,clustered,124,100,-0.0589498949894989,0.561,False
inference_shard_00,clustered,125,100,0.2235103510351034,0.031,True
inference_shard_00,clustered,126,100,0.1063306330633063,0.296,False
inference_shard_00,clustered,127,100,0.2128292829282928,0.041,True
inference_shard_00,clustered,128,100,0.04613275167363,0.619,False
inference_shard_00,clustered,129,100,-0.0784758475847584,0.457,False
inference_shard_00,clustered,130,100,-0.133021302130213,0.18,False
inference_shard_00,clustered,131,100,-0.0341314131413141,0.731,False
inference_shard_00,clustered,132,100,0.0247584758475847,0.799,False
inference_shard_00,clustered,133,100,0.1791779177917791,0.072,False
inference_shard_00,clustered,134,100,0.0392319231923192,0.722,False
inference_shard_00,clustered,135,100,0.0184218421842184,0.855,False
inference_shard_00,clustered,136,100,0.0585418541854185,0.572,False
inference_shard_00,clustered,137,100,0.0341674167416741,0.766,False
inference_shard_00,clustered,138,100,0.0686948694869486,0.487,False
inference_shard_00,clustered,139,100,0.1222322232223222,0.246,False
inference_shard_00,clustered,140,100,-0.0692229222922292,0.505,False
inference_shard_00,clustered,141,100,-0.1311611161116111,0.198,False
inference_shard_00,clustered,142,100,-0.1733573357335733,0.088,False
inference_shard_00,clustered,143,100,0.1195199519951995,0.236,False
inference_shard_00,clustered,144,100,0.2094449444944494,0.037,True
inference_shard_00,clustered,145,100,0.0074287428742874,0.932,False
inference_shard_00,clustered,146,100,0.0834803480348034,0.405,False
inference_shard_00,clustered,147,100,0.1581878187818781,0.135,False
inference_shard_00,clustered,148,100,0.0299069906990699,0.791,False
inference_shard_00,clustered,149,100,0.1141554155415541,0.251,False
inference_shard_00,clustered,150,100,0.0368436843684368,0.723,False
inference_shard_00,clustered,151,100,0.06005400540054,0.56,False
inference_shard_00,clustered,152,100,0.0356435643564356,0.772,False
inference_shard_00,clustered,153,100,-0.0122892289228922,0.905,False
inference_shard_00,clustered,154,100,-0.248076807680768,0.013,True
inference_shard_00,clustered,155,100,-0.0916411641164116,0.379,False
inference_shard_00,clustered,156,100,0.0625982598259825,0.561,False
inference_shard_00,clustered,157,100,0.0426762676267626,0.686,False
inference_shard_00,clustered,158,100,0.0517131713171317,0.636,False
inference_shard_00,clustered,159,100,-0.1008460846084608,0.345,False
inference_shard_00,clustered,160,100,0.192043204320432,0.076,False
inference_shard_00,clustered,161,100,0.1184878487848784,0.256,False
inference_shard_00,clustered,162,100,0.0149414941494149,0.887,False
inference_shard_00,clustered,163,100,-0.0214221422142214,0.838,False
inference_shard_00,clustered,164,100,0.0151455145514551,0.874,False
inference_shard_00,clustered,165,100,0.092109210921092,0.373,False
inference_shard_00,clustered,166,100,0.1603840384038403,0.12,False
inference_shard_00,clustered,167,100,-0.1638163816381638,0.102,False
inference_shard_00,clustered,168,100,-0.1134713471347134,0.269,False
inference_shard_00,clustered,169,100,0.0936933693369336,0.339,False
inference_shard_00,clustered,170,100,-0.0114491449144914,0.924,False
inference_shard_00,clustered,171,100,-0.0875967596759676,0.371,False
inference_shard_00,clustered,172,100,-0.1455265526552655,0.161,False
inference_shard_00,clustered,173,100,-0.0283708370837083,0.787,False
inference_shard_00,clustered,174,100,-0.3202040204020401,0.003,True
inference_shard_00,clustered,175,100,-0.0328952895289528,0.763,False
inference_shard_00,clustered,176,100,-0.0385958595859585,0.711,False
inference_shard_00,clustered,177,100,-0.0364956495649564,0.736,False
inference_shard_00,clustered,178,100,0.0721512151215121,0.452,False
inference_shard_00,clustered,179,100,-0.0717071707170717,0.483,False
inference_shard_00,clustered,180,100,0.0535253525352535,0.602,False
inference_shard_00,clustered,181,100,-0.1131833183318331,0.291,False
inference_shard_00,clustered,182,100,0.2031563156315631,0.042,True
inference_shard_00,clustered,183,100,-0.1343294329432943,0.201,False
inference_shard_00,clustered,184,100,-0.2826882688268827,0.007,True
inference_shard_00,clustered,185,100,0.0595739573957395,0.563,False
inference_shard_00,clustered,186,100,-0.0418481848184818,0.677,False
inference_shard_00,clustered,187,100,-0.0262106210621062,0.782,False
inference_shard_00,clustered,188,100,0.0527572757275727,0.622,False
inference_shard_00,clustered,189,100,0.1147914791479147,0.262,False
inference_shard_00,clustered,190,100,0.0069486948694869,0.938,False
inference_shard_00,clustered,191,100,0.0358115811581158,0.71,False
inference_shard_00,clustered,192,100,-0.061086108610861,0.542,False
inference_shard_00,clustered,193,100,-0.0409360936093609,0.704,False
inference_shard_00,clustered,194,100,0.0048724872487248,0.965,False
inference_shard_00,clustered,195,100,0.0071527152715271,0.944,False
inference_shard_00,clustered,196,100,0.2417281728172816,0.022,True
inference_shard_00,clustered,197,100,0.2448004800480048,0.012,True
inference_shard_00,clustered,198,100,0.0111611161116111,0.909,False
inference_shard_00,clustered,199,100,-0.048004800480048,0.66,False
inference_shard_00,clustered,200,100,0.1784098409840983,0.097,False
inference_shard_00,clustered,201,100,-0.1323852385238523,0.197,False
inference_shard_00,clustered,202,100,0.0121212121212121,0.895,False
inference_shard_00,clustered,203,100,0.0067446744674467,0.94,False
inference_shard_00,clustered,204,100,-0.2558535853585358,0.011,True
inference_shard_00,clustered,205,100,0.0826762676267626,0.412,False
inference_shard_00,clustered,206,100,-0.1588238823882388,0.111,False
inference_shard_00,clustered,207,100,0.1428622862286228,0.17,False
inference_shard_00,clustered,208,100,-0.1473267326732673,0.15,False
inference_shard_00,clustered,209,100,-0.136057605760576,0.194,False
inference_shard_00,clustered,210,100,0.0607860786078607,0.539,False
inference_shard_00,clustered,211,100,0.0273627362736273,0.784,False
inference_shard_00,clustered,212,100,-0.0736633663366336,0.497,False
inference_shard_00,clustered,213,100,0.0997659765976597,0.315,False
inference_shard_00,clustered,214,100,-0.0282508250825082,0.792,False
inference_shard_00,clustered,215,100,0.0099129912991299,0.91,False
inference_shard_00,clustered,216,100,-0.1267086708670866,0.206,False
inference_shard_00,clustered,217,100,0.1046384638463846,0.324,False
inference_shard_00,clustered,218,100,-0.0988418841884188,0.333,False
inference_shard_00,clustered,219,100,0.055085508550855,0.58,False
inference_shard_00,clustered,220,100,0.1324332433243324,0.212,False
inference_shard_00,clustered,221,100,-0.1513471347134713,0.152,False
inference_shard_00,clustered,222,100,0.1285568556855685,0.231,False
inference_shard_00,clustered,223,100,0.0232463246324632,0.83,False
inference_shard_00,clustered,224,100,-0.0904290429042904,0.378,False
inference_shard_00,clustered,225,100,0.0502850285028502,0.636,False
inference_shard_00,clustered,226,100,-0.1602640264026402,0.104,False
inference_shard_00,clustered,227,100,-0.1402460246024602,0.181,False
inference_shard_00,clustered,228,100,0.1369936993699369,0.171,False
inference_shard_00,clustered,229,100,-0.1772457245724572,0.081,False
inference_shard_00,clustered,230,100,-0.0829042904290428,0.429,False
inference_shard_00,clustered,231,100,-0.1236243624362436,0.226,False
inference_shard_00,clustered,232,100,0.0249864986498649,0.814,False
inference_shard_00,clustered,233,100,-0.0214101410141014,0.844,False
inference_shard_00,clustered,234,100,-0.0297869786978697,0.794,False
inference_shard_00,clustered,235,100,-0.0873567356735673,0.392,False
inference_shard_00,clustered,236,100,-0.2372157215721572,0.022,True
inference_shard_00,clustered,237,100,-0.0859045904590459,0.398,False
inference_shard_00,clustered,238,100,-0.0474287428742874,0.65,False
inference_shard_00,clustered,239,100,0.0384758475847584,0.721,False
inference_shard_00,clustered,240,100,0.0497209720972097,0.636,False
inference_shard_00,clustered,241,100,0.1295769576957695,0.215,False
inference_shard_00,clustered,242,100,0.1202520252025202,0.258,False
inference_shard_00,clustered,243,100,0.0834083408340834,0.408,False
inference_shard_00,clustered,244,100,-0.0681428142814281,0.5,False
inference_shard_00,clustered,245,100,-0.0974857485748574,0.336,False
inference_shard_00,clustered,246,100,-0.0097569756975697,0.937,False
inference_shard_00,clustered,247,100,-0.1347974797479748,0.205,False
inference_shard_00,clustered,248,100,0.1152235223522352,0.281,False
inference_shard_00,clustered,249,100,-0.0683828382838283,0.528,False
inference_shard_01,homoskedastic,0,200,0.1849921248031201,0.005,True
inference_shard_01,homoskedastic,1,200,-0.0481309713234007,0.504,False
inference_shard_01,homoskedastic,2,200,0.1428434282182766,0.037,True
inference_shard_01,homoskedastic,3,200,0.0695777655358053,0.346,False
inference_shard_01,homoskedastic,4,200,-0.0790632562301324,0.277,False
inference_shard_01,homoskedastic,5,200,0.1356529421934177,0.062,False
inference_shard_01,homoskedastic,6,200,-0.0414340358508962,0.591,False
inference_shard_01,homoskedastic,7,200,0.0570839270981774,0.42,False
inference_shard_01,homoskedastic,8,200,-0.021944048601215,0.774,False
inference_shard_01,homoskedastic,9,200,0.02225605640141,0.764,False
inference_shard_01,homoskedastic,10,200,0.0637710942773569,0.396,False
inference_shard_01,homoskedastic,11,200,0.0411092931483165,0.555,False
inference_shard_01,homoskedastic,12,200,0.0925965996387223,0.213,False
inference_shard_01,homoskedastic,13,200,-0.1232221267614752,0.087,False
inference_shard_01,homoskedastic,14,200,-0.0389837392123852,0.613,False
inference_shard_01,homoskedastic,15,200,-0.0057076426910672,0.934,False
inference_shard_01,homoskedastic,16,200,0.0221210530263256,0.742,False
inference_shard_01,homoskedastic,17,200,-0.1663736593414835,0.011,True
inference_shard_01,homoskedastic,18,200,-0.0472774496652885,0.499,False
inference_shard_01,homoskedastic,19,200,-0.0368079201980049,0.604,False
inference_shard_01,homoskedastic,20,200,-0.0254226355658891,0.702,False
inference_shard_01,homoskedastic,21,200,-0.0222590564764119,0.784,False
inference_shard_01,homoskedastic,22,200,-0.1126663166579164,0.124,False
inference_shard_01,homoskedastic,23,200,-0.0392732465586341,0.588,False
inference_shard_01,homoskedastic,24,200,-0.0723303082577064,0.328,False
inference_shard_01,homoskedastic,25,200,0.0683357596458301,0.332,False
inference_shard_01,homoskedastic,26,200,0.029636252019897,0.661,False
inference_shard_01,homoskedastic,27,200,0.0112037800945023,0.873,False
inference_shard_01,homoskedastic,28,200,0.1203563491760251,0.11,False
inference_shard_01,homoskedastic,29,200,0.0489792795836825,0.521,False
inference_shard_01,homoskedastic,30,200,-0.0072361809045226,0.92,False
inference_shard_01,homoskedastic,31,200,0.0995455259677284,0.174,False
inference_shard_01,homoskedastic,32,200,-0.0481729904545042,0.487,False
inference_shard_01,homoskedastic,33,200,0.0667531688292207,0.359,False
inference_shard_01,homoskedastic,34,200,0.0191779866414123,0.76,False
inference_shard_01,homoskedastic,35,200,-0.2672475314061282,0.001,True
inference_shard_01,homoskedastic,36,200,-0.0202310057751443,0.801,False
inference_shard_01,homoskedastic,37,200,0.0337756070560314,0.65,False
inference_shard_01,homoskedastic,38,200,-0.0045548672878339,0.964,False
inference_shard_01,homoskedastic,39,200,0.0787722783861906,0.284,False
inference_shard_01,homoskedastic,40,200,-0.0799580289349898,0.288,False
inference_shard_01,homoskedastic,41,200,-0.1324638115952899,0.061,False
inference_shard_01,homoskedastic,42,200,-0.0065671691046044,0.935,False
inference_shard_01,homoskedastic,43,200,-0.0564509536120713,0.444,False
inference_shard_01,homoskedastic,44,200,-0.0780064794144206,0.305,False
inference_shard_01,homoskedastic,45,200,0.0522343058576464,0.465,False
inference_shard_01,homoskedastic,46,200,-0.0434650866271656,0.548,False
inference_shard_01,homoskedastic,47,200,0.1959439720783052,0.009,True
inference_shard_01,homoskedastic,48,200,0.0268941723543088,0.696,False
inference_shard_01,homoskedastic,49,200,0.0525448136203405,0.437,False
inference_shard_01,homoskedastic,50,200,0.0710230522099548,0.322,False
inference_shard_01,homoskedastic,51,200,-0.0406195154878872,0.567,False
inference_shard_01,homoskedastic,52,200,0.0328313207830195,0.648,False
inference_shard_01,homoskedastic,53,200,-0.0991719792994825,0.18,False
inference_shard_01,homoskedastic,54,200,0.0987115048044413,0.156,False
inference_shard_01,homoskedastic,55,200,0.0160279067081338,0.812,False
inference_shard_01,homoskedastic,56,200,0.0242076051901297,0.734,False
inference_shard_01,homoskedastic,57,200,0.0707350714281091,0.327,False
inference_shard_01,homoskedastic,58,200,0.0132573314332858,0.851,False
inference_shard_01,homoskedastic,59,200,-0.0725395906921189,0.314,False
inference_shard_01,homoskedastic,60,200,0.0748668716717918,0.271,False
inference_shard_01,homoskedastic,61,200,0.0685982149553739,0.347,False
inference_shard_01,homoskedastic,62,200,0.0192139947603704,0.788,False
inference_shard_01,homoskedastic,63,200,-0.0297862446561164,0.681,False
inference_shard_01,homoskedastic,64,200,0.0205940148503712,0.771,False
inference_shard_01,homoskedastic,65,200,-0.0257646441161029,0.718,False
inference_shard_01,homoskedastic,66,200,-0.0615158109637075,0.39,False
inference_shard_01,homoskedastic,67,200,-0.071828572650036,0.319,False
inference_shard_01,homoskedastic,68,200,-0.2073186829670742,0.006,True
inference_shard_01,homoskedastic,69,200,-0.063474860674594,0.396,False
inference_shard_01,homoskedastic,70,200,-0.00388809720243,0.959,False
inference_shard_01,homoskedastic,71,200,-0.1038490962274057,0.148,False
inference_shard_01,homoskedastic,72,200,0.086169654241356,0.253,False
inference_shard_01,homoskedastic,73,200,-0.1189094727368184,0.106,False
inference_shard_01,homoskedastic,74,200,-0.0496955110235957,0.464,False
inference_shard_01,homoskedastic,75,200,0.0711497787444686,0.323,False
inference_shard_01,homoskedastic,76,200,-0.0206615165379134,0.768,False
inference_shard_01,homoskedastic,77,200,0.1323356080160627,0.061,False
inference_shard_01,homoskedastic,78,200,-0.0109757826264057,0.868,False
inference_shard_01,homoskedastic,79,200,0.2103172579314483,0.005,True
inference_shard_01,homoskedastic,80,200,0.0004230105752643,0.995,False
inference_shard_01,homoskedastic,81,200,0.0472541990753048,0.52,False
inference_shard_01,homoskedastic,82,200,-0.0577132361158299,0.432,False
inference_shard_01,homoskedastic,83,200,-0.0093497337433435,0.902,False
inference_shard_01,homoskedastic,84,200,-0.2349718742968574,0.003,True
inference_shard_01,homoskedastic,85,200,0.1003420085502137,0.15,False
inference_shard_01,homoskedastic,86,200,0.1046876171904297,0.14,False
inference_shard_01,homoskedastic,87,200,0.1125246053118677,0.13,False
inference_shard_01,homoskedastic,88,200,-0.0244528704915904,0.743,False
inference_shard_01,homoskedastic,89,200,-0.0033840858711792,0.962,False
inference_shard_01,homoskedastic,90,200,-0.0660654264101998,0.363,False
inference_shard_01,homoskedastic,91,200,0.0030270756768919,0.974,False
inference_shard_01,homoskedastic,92,200,0.0936158755028474,0.194,False
inference_shard_01,homoskedastic,93,200,0.0395695040761687,0.577,False
inference_shard_01,homoskedastic,94,200,0.0133248381177681,0.839,False
inference_shard_01,homoskedastic,95,200,-0.0956558913972849,0.183,False
inference_shard_01,homoskedastic,96,200,-0.0216755581456222,0.764,False
inference_shard_01,homoskedastic,97,200,0.0131335832646762,0.871,False
inference_shard_01,homoskedastic,98,200,0.0554458861471536,0.463,False
inference_shard_01,homoskedastic,99,200,-0.0855981399534988,0.247,False
inference_shard_01,homoskedastic,100,200,0.0387309682742068,0.603,False
inference_shard_01,homoskedastic,101,200,-0.0514843257213873,0.482,False
inference_shard_01,homoskedastic,102,200,0.1533623340583515,0.04,True
inference_shard_01,homoskedastic,103,200,-0.0335333383334583,0.643,False
inference_shard_01,homoskedastic,104,200,0.188970295121252,0.009,True
inference_shard_01,homoskedastic,105,200,0.0506262846419763,0.528,False
inference_shard_01,homoskedastic,106,200,0.1303473075629386,0.081,False
inference_shard_01,homoskedastic,107,200,-0.1329108726134019,0.06,False
inference_shard_01,homoskedastic,108,200,0.074020850521263,0.324,False
inference_shard_01,homoskedastic,109,200,0.002126303954963,0.985,False
inference_shard_01,homoskedastic,110,200,-0.0244116102902572,0.746,False
inference_shard_01,homoskedastic,111,200,-0.0211212859526325,0.772,False
