structure,repetition,independence_units,residual_r,residual_p,rejected_05
homoskedastic,233,200,-0.02968576440843352,0.685,False
homoskedastic,234,200,-0.09603100881011191,0.184,False
homoskedastic,235,200,0.03682442061051527,0.601,False
homoskedastic,236,200,0.09522688067201682,0.197,False
homoskedastic,237,200,0.08563948733166075,0.225,False
homoskedastic,238,200,-0.017161185465082385,0.831,False
homoskedastic,239,200,-0.09588404092708457,0.176,False
homoskedastic,240,200,0.04229732329458158,0.569,False
homoskedastic,241,200,0.06819248038419454,0.324,False
homoskedastic,242,200,0.05156528913222831,0.49,False
homoskedastic,243,200,-0.1344183604590115,0.043,True
homoskedastic,244,200,0.0240561104238037,0.735,False
homoskedastic,245,200,0.012541818248638942,0.855,False
homoskedastic,246,200,0.04556215613971525,0.523,False
homoskedastic,247,200,0.06841148594146058,0.341,False
homoskedastic,248,200,0.06811822850005299,0.328,False
homoskedastic,249,200,0.09732093302332559,0.184,False
heteroskedastic,0,200,-0.04729395008398671,0.504,False
heteroskedastic,1,200,0.0900802857872582,0.221,False
heteroskedastic,2,200,0.05267381684542114,0.464,False
heteroskedastic,3,200,0.02042601831021606,0.78,False
heteroskedastic,4,200,-0.12519992694815513,0.093,False
heteroskedastic,5,200,0.017530938273456836,0.801,False
heteroskedastic,6,200,-0.03832597252155543,0.563,False
heteroskedastic,7,200,0.07101477536938425,0.332,False
heteroskedastic,8,200,-0.04468611715292883,0.544,False
heteroskedastic,9,200,-0.04788796515711924,0.498,False
heteroskedastic,10,200,-0.03984701111790992,0.577,False
heteroskedastic,11,200,0.006955673891847297,0.914,False
heteroskedastic,12,200,-0.148884777951251,0.035,True
heteroskedastic,13,200,-0.04797269931748294,0.492,False
heteroskedastic,14,200,-0.02261233226755589,0.761,False
heteroskedastic,15,200,-0.09780698185217139,0.153,False
heteroskedastic,16,200,-0.10127956996909508,0.146,False
heteroskedastic,17,200,-0.018694238386979173,0.792,False
heteroskedastic,18,200,0.11905497637440937,0.095,False
heteroskedastic,19,200,0.013564839120978025,0.838,False
heteroskedastic,20,200,0.023707360464531962,0.716,False
heteroskedastic,21,200,-0.07524193747991127,0.314,False
heteroskedastic,22,200,-0.009282232055801396,0.906,False
heteroskedastic,23,200,-0.027648691217280436,0.692,False
heteroskedastic,24,200,-0.022454061351533793,0.736,False
heteroskedastic,25,200,-0.18955230988987679,0.01,True
heteroskedastic,26,200,-0.04215555388884723,0.535,False
heteroskedastic,27,200,0.030705040654796862,0.662,False
heteroskedastic,28,200,-0.02974876603073366,0.663,False
heteroskedastic,29,200,-0.037928448211205286,0.575,False
heteroskedastic,30,200,0.07525238130953275,0.288,False
heteroskedastic,31,200,-0.05548788719717994,0.428,False
heteroskedastic,32,200,0.017144691475805503,0.804,False
heteroskedastic,33,200,-0.012049055744790373,0.85,False
heteroskedastic,34,200,0.06878199534313667,0.334,False
heteroskedastic,35,200,-0.054163374395629106,0.485,False
heteroskedastic,36,200,-0.013502602755505532,0.861,False
heteroskedastic,37,200,-0.11429094299181419,0.107,False
heteroskedastic,38,200,-0.013951848796219907,0.832,False
heteroskedastic,39,200,0.046298657466436674,0.508,False
heteroskedastic,40,200,0.03543238580964525,0.632,False
heteroskedastic,41,200,0.08118202955073879,0.257,False
heteroskedastic,42,200,-0.01894023060835302,0.799,False
heteroskedastic,43,200,0.05098177454436362,0.471,False
heteroskedastic,44,200,0.11051226280657017,0.12,False
heteroskedastic,45,200,-0.12041701042526064,0.112,False
heteroskedastic,46,200,-0.02186154653866347,0.76,False
heteroskedastic,47,200,0.04275706892672318,0.527,False
heteroskedastic,48,200,-7.95020173636962e-05,1.0,False
heteroskedastic,49,200,-0.05663091577289432,0.428,False
heteroskedastic,50,200,-0.039633255693866026,0.596,False
heteroskedastic,51,200,0.042206555163879104,0.566,False
heteroskedastic,52,200,0.05637068040601927,0.445,False
heteroskedastic,53,200,0.023160587699914515,0.776,False
heteroskedastic,54,200,0.049791513459657544,0.444,False
heteroskedastic,55,200,0.07305560378595122,0.327,False
heteroskedastic,56,200,-0.03381835814084021,0.623,False
heteroskedastic,57,200,0.04384611259511019,0.533,False
heteroskedastic,58,200,-0.027821195529888248,0.718,False
heteroskedastic,59,200,-0.04991453529929799,0.489,False
heteroskedastic,60,200,0.019932498312457816,0.77,False
heteroskedastic,61,200,-0.016492918507808298,0.827,False
heteroskedastic,62,200,-0.1357459445533526,0.064,False
heteroskedastic,63,200,-0.0470996774919373,0.527,False
heteroskedastic,64,200,0.06695569900086687,0.362,False
heteroskedastic,65,200,-0.08481812045301135,0.258,False
heteroskedastic,66,200,-0.01258681467036676,0.851,False
heteroskedastic,67,200,0.08102455599811414,0.227,False
heteroskedastic,68,200,0.0038610965274131857,0.963,False
heteroskedastic,69,200,0.054823391143554126,0.453,False
heteroskedastic,70,200,-0.08831170779269484,0.21,False
heteroskedastic,71,200,-0.07680342008550214,0.26,False
heteroskedastic,72,200,0.02289357233930848,0.773,False
heteroskedastic,73,200,-0.0721128028200705,0.333,False
heteroskedastic,74,200,0.05238730968274207,0.46,False
