baseline,metric,nuisance_model,status,target,controls,group_col,permutation_block_col,n,independence_units,n_splits,polynomial_degree,run_residual_r,residual_r,residual_p,residual_ci_low,residual_ci_high,baseline_mse,augmented_mse,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,increment_classification,refit_bootstrap_draws,refit_bootstrap_successful,refit_residual_ci_low,refit_residual_ci_high,refit_delta_mse_ci_low,refit_delta_mse_ci_high,refit_predictive_classification,refit_increment_classification
B3_validation,fim_erank,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.11950368838544399,-0.5248391248391249,0.002,,,0.0009052842708383061,0.000806887758004794,9.839651283351214e-05,,,0.10869128737031471,residual-dependence-only,999,999,-0.7435535965961223,0.16959160434983725,-0.0006019044237830678,0.0006845263684267277,no-supported-increment,residual-dependence-only
B3_validation,fim_erank,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.30476660802288136,-0.6661518661518662,0.001,,,0.0010260692771047793,0.0008600891833707266,0.00016598009373405278,,,0.16176304801016214,residual-dependence-only,999,999,-0.8884624287224939,0.09100975695080069,-0.005552122678112985,0.0025029985354722843,no-supported-increment,residual-dependence-only
B3_validation,fim_norm,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.11950368838544399,-0.5248391248391249,0.002,,,0.0009052842708383061,0.000806887758004794,9.839651283351214e-05,,,0.10869128737031471,residual-dependence-only,999,999,-0.7435535965961223,0.16959160434983725,-0.0006019044237830678,0.0006845263684267277,no-supported-increment,residual-dependence-only
B3_validation,fim_norm,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.30476660802288136,-0.6661518661518662,0.001,,,0.0010260692771047793,0.0008600891833707266,0.00016598009373405278,,,0.16176304801016214,residual-dependence-only,999,999,-0.8884624287224939,0.09100975695080069,-0.005552122678112985,0.0025029985354722843,no-supported-increment,residual-dependence-only
B3_validation,feature_erank,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.16425198308589772,0.04066924066924067,0.843,,,0.0009052842708383061,0.001059689602746476,-0.00015440533190816982,,,-0.17056005155727305,no-supported-increment,999,999,-0.4555038457613123,0.5996034511586623,-0.0020484924280684044,0.0007455809277641388,no-supported-increment,no-supported-increment
B3_validation,feature_erank,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.04133460909287323,0.19510939510939512,0.254,,,0.0010260692771047793,0.0010652874037390418,-3.921812663426247e-05,,,-0.03822171417598894,no-supported-increment,999,999,-0.6116371598939067,0.7281938640166226,-0.009552001444060354,0.0040389440526000355,no-supported-increment,no-supported-increment
B3_validation,parameter_l2,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.016329747311789322,-0.050965250965250966,0.765,,,0.0009052842708383061,0.001050156347390979,-0.00014487207655267294,,,-0.1600293755446776,no-supported-increment,999,999,-0.43448972367517735,0.39612893488989886,-0.0014653155300026039,0.00016918647054409887,no-supported-increment,no-supported-increment
B3_validation,parameter_l2,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.26747677522503,-0.39150579150579157,0.02,,,0.0010260692771047793,0.0013507544344106724,-0.00032468515730589304,,,-0.31643590208844846,residual-dependence-only,999,999,-0.643474870230061,0.4095777548918634,-0.009788236375421885,0.0013364017281951128,no-supported-increment,residual-dependence-only
B3_validation,distance_from_initialization_l2,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,0.015562232726696401,-0.14954954954954955,0.397,,,0.0009052842708383061,0.001031339773761933,-0.00012605550292362692,,,-0.13924411036866655,no-supported-increment,999,999,-0.507478842862204,0.5001255402238343,-0.0015472642498907565,0.00037339237154273815,no-supported-increment,no-supported-increment
B3_validation,distance_from_initialization_l2,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.0847095353399807,-0.1837837837837838,0.318,,,0.0010260692771047793,0.0011239199782063477,-9.785070110156831e-05,,,-0.09536461453915657,no-supported-increment,999,999,-0.6068391423908247,0.713978594444239,-0.006268604451562173,0.0019946309970377265,no-supported-increment,no-supported-increment
B3_validation,relative_distance_from_initialization,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,0.059581118327879434,0.09652509652509651,0.575,,,0.0009052842708383061,0.0009558058764339577,-5.052160559565163e-05,,,-0.055807448801543744,no-supported-increment,999,999,-0.2965463753660432,0.5937041328698337,-0.0013762450466327045,0.0002383719728986134,no-supported-increment,no-supported-increment
B3_validation,relative_distance_from_initialization,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.020649835540033294,-0.08416988416988418,0.659,,,0.0010260692771047793,0.0011543129972599224,-0.0001282437201551431,,,-0.12498544008354243,no-supported-increment,999,999,-0.378690551958645,0.7175632338348084,-0.0056897231135293845,0.0022763000507213054,no-supported-increment,no-supported-increment
B3_validation,update_to_weight_ratio,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.10767318710787625,-0.18712998712998716,0.293,,,0.0009052842708383061,0.000986440542106745,-8.11562712684389e-05,,,-0.08964727863137072,no-supported-increment,999,999,-0.38846902347682427,0.5276226770076191,-0.0018252695602810353,0.00023429576817711982,no-supported-increment,no-supported-increment
B3_validation,update_to_weight_ratio,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.18563246358689983,-0.2682110682110682,0.126,,,0.0010260692771047793,0.0010307807173264103,-4.711440221630975e-06,,,-0.004591736958468405,no-supported-increment,999,999,-0.5250670203632292,0.6513159727969321,-0.00684733216558353,0.0025906599782442186,no-supported-increment,no-supported-increment
B3_validation,sharpness_random_perturbation,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.06419745465395021,0.04298584298584299,0.819,,,0.0009052842708383061,0.0009439189880267122,-3.863471718840606e-05,,,-0.042676889937157264,no-supported-increment,999,999,-0.4402365831393434,0.5693547845883887,-0.0006170434210109823,0.00029318213289072096,no-supported-increment,no-supported-increment
B3_validation,sharpness_random_perturbation,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,0.15211169069004188,0.5346203346203346,0.001,,,0.0010260692771047793,0.0011376115632876279,-0.00011154228618284853,,,-0.10870833838586724,residual-dependence-only,999,999,-0.23687212812738231,0.8399309069063045,-0.005764736027663538,0.002898676526139741,no-supported-increment,residual-dependence-only
B3_validation,random_metric,polynomial_ridge,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,0.01757255882383201,0.16447876447876447,0.35,,,0.0009052842708383061,0.0009917182726247398,-8.643400178643366e-05,,,-0.09547719381713608,no-supported-increment,999,999,-0.4212501410480343,0.5105766426712032,-0.00044684087873924147,0.0002197067376890453,no-supported-increment,no-supported-increment
B3_validation,random_metric,polynomial_ridge_interactions,estimated,test_loss,"model_size,learning_rate,weight_decay,dropout,final_train_batch_loss,val_loss",config_id,model_size,180,36,5,6,-0.02127431916622941,0.03346203346203346,0.846,,,0.0010260692771047793,0.0012252161089262989,-0.00019914683182151952,,,-0.19408712088470728,no-supported-increment,999,999,-0.5654725943563222,0.5806669214930232,-0.0016653642485483294,0.0024633092622323117,no-supported-increment,no-supported-increment
