protocol_id,scope,baseline,candidate_id,scenario,icc,beta,repetition,wild_draws,simulation_seed,analysis_seed,status,orthogonal_score_mean,orthogonal_score_t,orthogonal_student_p,orthogonal_wild_p,partial_rank_slope,partial_rank_slope_ci_low,partial_rank_slope_ci_high,supported,positive_supported
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.3,0.0,0,199,15950839717281021438,1419913580231995308,estimated,-0.007239813877773317,-0.6331938591591093,0.5296762119811542,0.615,-0.07085257494863266,-0.29122990417788713,0.14952475428062179,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.3,0.0,1,199,13150815694328671138,13429516710732886413,estimated,-0.003976761908574012,-0.3559389012538543,0.7234790613899736,0.725,-0.048337729782566216,-0.322431818244324,0.22575635867919153,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.3,0.0,2,199,3182222605644405084,15872368385500236321,estimated,-0.004843475568941587,-0.4356297413530303,0.6650996133684628,0.655,-0.04894706130616238,-0.27239582217162694,0.17450169955930217,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.3,0.0,3,199,17159161261768939572,11882370057429688087,estimated,-0.003956425296524186,-0.417234179808128,0.6784068804548575,0.62,-0.03735507361392039,-0.2193320108377676,0.14462186360992685,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.3,0.0,4,199,1174788108930892734,14222956842804781071,estimated,-0.008562956115337214,-0.9190306144183928,0.3627722619439806,0.345,-0.10219758321398723,-0.32974970301500295,0.1253545365870285,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.3,0.0,5,199,1091402029830521643,6551664188624010902,estimated,0.013609998088074471,1.099535989555601,0.2771346095100273,0.32,0.12641221546035122,-0.0997968765908521,0.3526213075115545,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.3,0.0,6,199,10149418569301745631,18105347836268934634,estimated,-0.014448203889302139,-1.4802694007057495,0.14547402219271183,0.165,-0.1518534904022746,-0.3474024662097534,0.04369548540520418,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.3,0.0,7,199,2450502412076639397,8249969932716720676,estimated,0.013621303383200735,1.5057542785989322,0.13882200143831727,0.15,0.12639692877987105,-0.05039169805875643,0.3031855556184985,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.3,0.0,8,199,14794818345631021986,12568313070658711886,estimated,-0.004254481918599554,-0.3763562796779333,0.7083457198797495,0.69,-0.04278076022936371,-0.2727868285040938,0.1872253080453664,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.3,0.0,9,199,15322663202189207627,7891022540309651206,estimated,0.03604017177138565,3.0049853521867065,0.004250445970214963,0.005,0.32903775162061605,0.11739215225638597,0.5406833509848461,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.8,0.0,0,199,2412832382824161894,12852401211275614921,estimated,-0.0021725528015679885,-0.165357321962212,0.8693719529842739,0.85,-0.020946547107096453,-0.2752180979365373,0.23332500372234435,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.8,0.0,1,199,9470797993096516067,16842125085361096303,estimated,-0.009116820954821513,-0.9373115961329149,0.35339003406591696,0.35,-0.12031429597902674,-0.3722224715547331,0.13159387959667965,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.8,0.0,2,199,13790429354538693661,12113215428712733900,estimated,-0.010419021167560017,-0.9184699705663378,0.3630625198170235,0.39,-0.11059217619396089,-0.3587370979527904,0.13755274556486863,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.8,0.0,3,199,10174056782259036514,730324333635784249,estimated,-0.010631863948227413,-0.9729206485736268,0.33557358426506323,0.44,-0.11396939698508994,-0.3391640160050518,0.11122522203487191,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.8,0.0,4,199,16485830076735125194,998543600676330809,estimated,0.020937672438715083,1.823353721549785,0.07461300306148207,0.035,0.19591143370298697,-0.011896922492302037,0.40371978989827595,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.8,0.0,5,199,5918331953169473580,16322962586075673984,estimated,-0.011050526887018991,-0.8902322424496629,0.3778755911411313,0.415,-0.10571548953061623,-0.33420064798550153,0.12276966892426906,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.8,0.0,6,199,7357108608081379935,14999504718113249222,estimated,0.00019364231634406517,0.016964477419197842,0.9865367667279817,1.0,0.0016427013248869835,-0.19330663258320238,0.19659203523297633,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.8,0.0,7,199,729949836745090416,3000276294861331121,estimated,0.009172036141109863,0.6890932195975547,0.4941525919346545,0.475,0.07748979355178544,-0.14513936279212925,0.3001189498957001,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.8,0.0,8,199,15924899764712116074,12868513679760256848,estimated,0.004392445182870469,0.40426446044056136,0.6878520487755988,0.675,0.049352197827798046,-0.2006906916220415,0.2993950872776376,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,independent_null,0.8,0.0,9,199,7128276041179428615,76358237040465518,estimated,0.010758421578234603,0.9409303366012143,0.35155174979908066,0.37,0.0998835557714783,-0.11874680256509353,0.31851391410805013,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.2,0,199,3325863578349280397,4996083008370893353,estimated,0.037420006438938454,3.5107538150984974,0.0009974681362150616,0.005,0.3557168393327848,0.19895341054109095,0.5124802681244787,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.2,1,199,1628995155291954463,7216750827190959204,estimated,0.025060941581146357,2.5769084098916983,0.013168469092660146,0.005,0.3064953419601622,0.08538362714886341,0.527607056771461,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.2,2,199,18375588936483415057,4702288740883624752,estimated,0.02550922568141828,2.20115089388573,0.032672091779041894,0.035,0.25835973868051687,0.048059535480450916,0.4686599418805828,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.2,3,199,8866791654715694711,14158203938792021451,estimated,0.01500227460327729,1.2001613616146678,0.2360912648620204,0.21,0.15005988032667283,-0.10220323868586667,0.40232299933921234,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.2,4,199,126429509297617391,11366887050905148579,estimated,0.033848863705247645,3.2462760910301762,0.002158812991552261,0.005,0.40887921669314375,0.19582346117127047,0.621934972215017,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.2,5,199,11926690763459901224,10562638606626552593,estimated,0.028234383190522377,2.5018885772961723,0.015892133958192355,0.01,0.29663603596020816,0.030673004462202558,0.5625990674582138,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.2,6,199,13391810779960666161,12319696962139794344,estimated,0.02317392319884373,2.125481704319169,0.038831084413214687,0.045,0.2216059126932761,0.01479296304302194,0.4284188623435302,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.2,7,199,1227677957619064040,5989253875854671826,estimated,0.02052823358335788,2.1834774724474366,0.034027744296172224,0.04,0.22608659374737572,0.038675506170165824,0.41349768132458564,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.2,8,199,1663728792066515224,10368940812593817473,estimated,0.012295194728146263,1.3839607896821746,0.17290769392732674,0.195,0.1309083778516209,-0.06939652517140135,0.3312132808746432,False,False
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.2,9,199,10799539158081034496,16226467902985764592,estimated,0.05660930600464698,4.012602949394803,0.000214137357856324,0.005,0.5202231034422066,0.3377544093928709,0.7026917974915423,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.35,0,199,11752697897443568950,5633558563160728465,estimated,0.036776236130165396,2.8105542567790507,0.007188455947363669,0.015,0.3368273607331373,0.13625409318774037,0.5374006282785342,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.35,1,199,6055599440267925765,10939733079266265161,estimated,0.041850269508292216,4.205283667642242,0.0001160427171593503,0.005,0.46625226849063434,0.29424009755665304,0.6382644394246156,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.35,2,199,12677149833852290383,5235309722154496395,estimated,0.036932355186927,3.103777488894074,0.0032314288428396177,0.005,0.3382916037413017,0.12287978314207221,0.5537034243405312,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.35,3,199,2881363428304627535,7235253760211398272,estimated,0.01813476169922446,1.9935661237970648,0.05202115937741536,0.045,0.23154327427888977,0.007587618362737386,0.4554989301950422,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.35,4,199,3129553587545869713,9116240157977567534,estimated,0.03488698345382768,3.642064136573599,0.0006727586447729703,0.005,0.47372143228083385,0.24861354272889433,0.6988293218327734,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.35,5,199,10510027106998724238,563590476366560562,estimated,0.027341480954949076,3.1259636308889904,0.0030365882275502193,0.005,0.358423770672174,0.16710599913563876,0.5497415422087093,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.35,6,199,16720640858774685437,9739333197220464660,estimated,0.04692092908402449,4.247444136887796,0.00010134006708888225,0.005,0.49095429780122185,0.3118150425479745,0.6700935530544692,True,True
mbe3-orthogonal-score-development-v1,image,B1_design,score_additive_d4,interaction_increment,0.3,0.35,7,199,9261767551363491325,17727379427846717312,estimated,0.017900274352563,1.7769606295550786,0.08204672508052754,0.07,0.19378966337788917,-0.005647159104723437,0.3932264858605018,False,False
