scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,repetition,seed,raw_r,raw_p,partial_r,partial_p,legacy_partial_reject,crossfit_residual_r,crossfit_residual_p,delta_mse,delta_mse_ci_low,delta_mse_ci_high,relative_mse_improvement,crossfit_residual_reject,positive_delta_mse,delta_ci_positive,joint_increment_decision,profile_pass
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,46,21265498,-0.13695769576957692,0.17421941362907706,-0.10813877039578972,0.286681310092866,False,-0.12481203007518797,0.604,-0.0004995038826672814,-0.003103188012385638,0.0012962995384035423,-0.022841687925973585,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,47,21265499,-0.14927092709270925,0.1382710571991482,-0.07951489370285843,0.43400589688711405,False,0.27368421052631575,0.252,-0.0008641947011443669,-0.0027356021247484648,0.0009109520683955556,-0.032786471621581104,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,48,21265500,-0.14755475547554753,0.14291315938885318,-0.06770477206603162,0.5054986259839681,False,0.05864661654135337,0.826,-0.0010496787563686188,-0.0020933546877996206,-0.00010511090925061737,-0.052945249815487344,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,49,21265501,0.17176117611761174,0.08749899350400257,0.00768644259752757,0.9398097838935247,False,-0.14887218045112782,0.524,0.0002172148889286324,-0.0009732921853053138,0.0013940794865520462,0.008841955066303028,False,True,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,50,21265502,0.12595259525952593,0.21178579513829715,-0.0395394934452005,0.6975953196178344,False,-0.10526315789473684,0.65,-0.0001714095062868709,-0.0004719856461206646,0.00017472351422755973,-0.007358804469837928,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,51,21265503,-0.18949894989498947,0.05898401932025992,-0.21932954202340868,0.029167277276414917,True,-0.025563909774436087,0.91,0.00031348208588170487,-0.0021839876927663053,0.002667141426678156,0.013881346168021199,False,True,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,52,21265504,-0.1525232523252325,0.12978884772949154,-0.08398573150037895,0.4085226959176585,False,0.04360902255639097,0.852,-0.0005424193275555718,-0.001409896425768164,0.00018023451632996417,-0.027986977718287363,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,53,21265505,-0.09047704770477047,0.3706624323309128,-0.009855548165913325,0.9228706096844496,False,0.35037593984962395,0.142,-0.0007465956249895316,-0.0016000313231324201,6.259368838583954e-05,-0.02936639608637655,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,54,21265506,-0.00192019201920192,0.9848726009121714,0.009439940429765937,0.9261137799305271,False,-0.03609022556390977,0.91,-0.0010984688871567422,-0.0017770731490324315,-0.0004238153502925122,-0.04006571267033576,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,55,21265507,0.14399039903990396,0.15292935041668795,0.1879923368139559,0.06240670696826432,False,-0.0781954887218045,0.74,-0.0008191974625134969,-0.002933849644313533,0.0012616506758911868,-0.031433822836691966,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,56,21265508,-0.057497749774977486,0.5698862661319147,-0.06872751217210199,0.49907543185209724,False,-0.03308270676691729,0.898,-0.0019015257604772448,-0.0029650793254027033,-0.0006893344182901924,-0.0742510676481947,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,57,21265509,-0.189042904290429,0.05960770935608525,0.04219051703639671,0.6784028059199664,False,0.34285714285714286,0.152,-0.0010282322317974532,-0.002138883116050344,4.485350378536074e-05,-0.036404156481568875,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,58,21265510,0.10558655865586558,0.295784270363433,0.09435164018184142,0.3529209001803494,False,-0.12932330827067667,0.562,-0.00033034537698352004,-0.0012979252815883467,0.0005427420708157503,-0.013497615885991108,False,False,False,False,True
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,59,21265511,-0.013813381338133812,0.8915022110012436,-0.05630704036985789,0.5798716701845624,False,-0.2526315789473684,0.26,-0.000690508992714646,-0.001626626534257144,0.0002260176457541517,-0.03548939103359208,False,False,False,False,False
null_metric,no-increment,False,100,4,polynomial_ridge_interactions,60,21265512,0.0596099609960996,0.5557744663950045,0.014551003138501118,0.8863300970248105,False,0.07669172932330826,0.744,1.1066242726422842e-05,-0.0008706922404936826,0.0007812417671130283,0.00042182430035825965,False,True,False,False,True
