scenario,expected_profile,expected_signal,n,polynomial_degree,nuisance_model,legacy_partial_reject_rate,legacy_partial_reject_ci_low,legacy_partial_reject_ci_high,crossfit_residual_reject_rate,crossfit_residual_reject_ci_low,crossfit_residual_reject_ci_high,joint_increment_decision_rate,joint_increment_decision_ci_low,joint_increment_decision_ci_high,profile_pass_rate,profile_pass_ci_low,profile_pass_ci_high,repetitions,median_residual_r,median_delta_mse,median_relative_mse_improvement
linear_proxy,proxy-washout,False,600,6,polynomial_ridge,0.06,0.027786123963188192,0.1247681544589592,0.05,0.02154367915436796,0.11175046923191913,0.0,3.469446951953614e-18,0.03699349820698568,0.92,0.8500189229905127,0.9589065385156194,100,0.0038058198486005967,-0.00020777275519851934,-0.013445873715672019
nonlinear_proxy,nonlinear-proxy-washout,False,150,2,polynomial_ridge,1.0,0.9630065017930143,1.0,0.66,0.5627772885472462,0.7453847920265184,0.64,0.5423540245160874,0.7272877959859567,0.03,0.010254524024038925,0.0845193642905276,100,0.4582869855394883,0.0021412928778737563,0.22664010542247037
nonlinear_proxy,nonlinear-proxy-washout,False,150,4,polynomial_ridge,1.0,0.9630065017930143,1.0,0.04,0.01566330399154762,0.0983707143588792,0.0,3.469446951953614e-18,0.03699349820698568,0.58,0.4820648670304296,0.6720161732564526,100,0.05494994438264739,-8.155545912406133e-06,-0.0013032773548540084
nonlinear_proxy,nonlinear-proxy-washout,False,150,6,polynomial_ridge,1.0,0.9630065017930143,1.0,0.05,0.02154367915436796,0.11175046923191913,0.0,3.469446951953614e-18,0.03699349820698568,0.47,0.3751081795934127,0.5671114302990063,100,0.026473859844271412,-0.00028838671804955066,-0.04524112848693457
nonlinear_proxy,nonlinear-proxy-washout,False,300,2,polynomial_ridge,1.0,0.9630065017930143,1.0,0.92,0.8500189229905127,0.9589065385156194,0.92,0.8500189229905127,0.9589065385156194,0.04,0.01566330399154762,0.0983707143588792,100,0.44826340650180607,0.0023864614753132717,0.2667397175776163
nonlinear_proxy,nonlinear-proxy-washout,False,300,4,polynomial_ridge,1.0,0.9630065017930143,1.0,0.13,0.07757167427240512,0.20980351440076428,0.03,0.010254524024038925,0.0845193642905276,0.62,0.5220975529551107,0.7090240074752127,100,0.09655459849958323,8.523191845535199e-05,0.01161834215717977
nonlinear_proxy,nonlinear-proxy-washout,False,300,6,polynomial_ridge,1.0,0.9630065017930143,1.0,0.05,0.02154367915436796,0.11175046923191913,0.0,3.469446951953614e-18,0.03699349820698568,0.78,0.6892964648501421,0.8499871761539459,100,0.008696860238955266,-0.0001351320085871367,-0.02210037167910639
nonlinear_proxy,nonlinear-proxy-washout,False,600,2,polynomial_ridge,1.0,0.9630065017930143,1.0,0.99,0.9455138038212946,0.9982325679358593,0.99,0.9455138038212946,0.9982325679358593,0.0,3.469446951953614e-18,0.03699349820698568,100,0.44129800680602815,0.002274395577159113,0.25854211553371637
nonlinear_proxy,nonlinear-proxy-washout,False,600,4,polynomial_ridge,1.0,0.9630065017930143,1.0,0.21,0.141656540619153,0.29979968834089865,0.08,0.041093461484380624,0.14998107700948735,0.71,0.6146110882442888,0.7898516425087772,100,0.07874505173970414,0.00011929931721174495,0.017929283353771128
nonlinear_proxy,nonlinear-proxy-washout,False,600,6,polynomial_ridge,1.0,0.9630065017930143,1.0,0.06,0.027786123963188192,0.1247681544589592,0.0,3.469446951953614e-18,0.03699349820698568,0.91,0.837737871472837,0.9519274599974348,100,0.0006701854295437183,-6.053638791522157e-05,-0.009911837717327874
