protocol_id,design_scope,baseline,scenario,icc,beta,repetition,wild_draws,status,n_groups,orthogonal_wild_p,orthogonal_score_mean,partial_rank_slope,supported,positive_supported
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,54,4999,estimated,192,0.0002,0.026666573584466485,0.4853422721164526,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,55,4999,estimated,192,0.0002,0.01612021499039016,0.30274542518955194,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,56,4999,estimated,192,0.0002,0.01812636369458231,0.3009852802267353,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,57,4999,estimated,192,0.0032,0.010546111084017365,0.18138036804016913,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,58,4999,estimated,192,0.0002,0.016783699558976857,0.28565080786776686,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,59,4999,estimated,192,0.0004,0.013937593117514862,0.2187105066192817,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,60,4999,estimated,192,0.0002,0.015179896022341955,0.28856373314135164,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,61,4999,estimated,192,0.0002,0.01766013786522093,0.31345908520019905,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,62,4999,estimated,192,0.0002,0.014503503086066053,0.28622514161956103,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,63,4999,estimated,192,0.0002,0.01979695175726452,0.3611996469645838,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,64,4999,estimated,192,0.001,0.011515463493070291,0.22505158330815564,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,65,4999,estimated,192,0.0002,0.020239549667454736,0.3214305859790264,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,66,4999,estimated,192,0.0002,0.0195095373676863,0.3444782996317398,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,67,4999,estimated,192,0.0002,0.020186959441409063,0.3601306165072107,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,68,4999,estimated,192,0.0004,0.01372482412802667,0.20349637760802922,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,69,4999,estimated,192,0.0002,0.02359537233010377,0.39417009464256725,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,70,4999,estimated,192,0.0002,0.019047437839184448,0.3604850672453488,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,71,4999,estimated,192,0.001,0.011932408857308998,0.18297753658952748,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,72,4999,estimated,192,0.0002,0.01768130723667366,0.30395806182141716,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,73,4999,estimated,192,0.0002,0.02196893857774221,0.34388933119321147,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,74,4999,estimated,192,0.0002,0.021976731688148052,0.36195562142090415,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,75,4999,estimated,192,0.0004,0.012974332892639016,0.24733273283494106,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,76,4999,estimated,192,0.0002,0.013489539155948346,0.23127244486541865,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,77,4999,estimated,192,0.0002,0.01864715351865798,0.2987983421015286,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,78,4999,estimated,192,0.0002,0.015692436050066257,0.31164912525858424,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,79,4999,estimated,192,0.0002,0.01747343368213578,0.31775547181206876,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,80,4999,estimated,192,0.0002,0.020992702626229237,0.3440386834405075,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,81,4999,estimated,192,0.0002,0.02049565611993481,0.36593093009268973,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,82,4999,estimated,192,0.0002,0.01674005366209234,0.34270722898913414,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,83,4999,estimated,192,0.0002,0.018034990708336123,0.3213152205417805,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,84,4999,estimated,192,0.0002,0.01812332256292054,0.3175053756677125,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,85,4999,estimated,192,0.0002,0.017186152774653286,0.3269649121902944,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,86,4999,estimated,192,0.0002,0.016774365986699562,0.28401958543126943,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,87,4999,estimated,192,0.0002,0.017990769160681458,0.3207671813125826,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,88,4999,estimated,192,0.0018,0.012166782767195053,0.21943942604207783,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,89,4999,estimated,192,0.0002,0.01759993626895118,0.2994393596227679,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,90,4999,estimated,192,0.0002,0.014499769273872696,0.2894076124362659,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,91,4999,estimated,192,0.0002,0.014062308926196728,0.22576644401351548,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,92,4999,estimated,192,0.0004,0.012587039002239323,0.2198394609284622,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,93,4999,estimated,192,0.0002,0.020770281830316692,0.40329553290583053,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,94,4999,estimated,192,0.0002,0.020155473144919597,0.3537718939903802,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,95,4999,estimated,192,0.0002,0.017302511535585915,0.32521130043384594,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,96,4999,estimated,192,0.0002,0.019355903044640622,0.38317600145327296,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,97,4999,estimated,192,0.0002,0.020834707679244047,0.3280923523730774,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,98,4999,estimated,192,0.0002,0.015551475563813732,0.290514174440982,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.35,99,4999,estimated,192,0.0002,0.01867061732406985,0.3641869919999323,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,0,4999,estimated,192,0.0002,0.025061186730466794,0.4734896713035359,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,1,4999,estimated,192,0.0002,0.019147794706924067,0.30873312332300173,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,2,4999,estimated,192,0.0002,0.018881206276626355,0.3519755131227547,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,3,4999,estimated,192,0.0002,0.021044979165548205,0.41725780640325244,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,4,4999,estimated,192,0.0002,0.015881374506092633,0.29271135089630745,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,5,4999,estimated,192,0.0002,0.02599932473159131,0.4869456580416736,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,6,4999,estimated,192,0.0002,0.020872814030911735,0.40636527385021143,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,7,4999,estimated,192,0.0002,0.025531226308289703,0.43488316442946295,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,8,4999,estimated,192,0.0002,0.01965248630738553,0.3593541516596228,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,9,4999,estimated,192,0.0002,0.027158358405460718,0.4344601972247037,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,10,4999,estimated,192,0.0002,0.016086072621886906,0.2956744872591746,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,11,4999,estimated,192,0.0002,0.018603425481878703,0.37205023113322905,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,12,4999,estimated,192,0.0002,0.024672341416616738,0.36629474636157777,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,13,4999,estimated,192,0.0002,0.02117549507529941,0.35801293753645835,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,14,4999,estimated,192,0.0002,0.02892468237932568,0.4570347751329998,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,15,4999,estimated,192,0.0002,0.022941994043944328,0.3768801208601808,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,16,4999,estimated,192,0.0002,0.023217607097436022,0.4234162292200185,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,17,4999,estimated,192,0.0002,0.020809270782375537,0.3829082273451165,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,18,4999,estimated,192,0.0002,0.020771184219316532,0.3775875415382254,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,19,4999,estimated,192,0.0002,0.01976045002314018,0.3378588682621501,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,20,4999,estimated,192,0.0002,0.021519124774800835,0.39288501644030166,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,21,4999,estimated,192,0.0002,0.027350183555844745,0.4451512961009689,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,22,4999,estimated,192,0.0002,0.013029497888908744,0.23171659432901923,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,23,4999,estimated,192,0.0002,0.019876391849114602,0.37437609112654396,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,24,4999,estimated,192,0.0002,0.020640286390998845,0.3399165435718295,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,25,4999,estimated,192,0.0002,0.028870471400015557,0.5350109112561369,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,26,4999,estimated,192,0.0002,0.020330317564680244,0.3550879276513397,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,27,4999,estimated,192,0.0002,0.020890230721843223,0.3785018951067568,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,28,4999,estimated,192,0.0002,0.026573333212118466,0.4931530135741068,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,29,4999,estimated,192,0.0002,0.026451393024470155,0.4519733967082802,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,30,4999,estimated,192,0.0002,0.02033491982313727,0.3447951018726929,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,31,4999,estimated,192,0.0002,0.021850336993234184,0.35648899652093446,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,32,4999,estimated,192,0.0002,0.021641536220396437,0.3197171259602998,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,33,4999,estimated,192,0.0002,0.021984181657779878,0.3892347266281533,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,34,4999,estimated,192,0.0002,0.02509752553053225,0.40589839351751006,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,35,4999,estimated,192,0.0002,0.020411383289721398,0.41044763119774136,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,36,4999,estimated,192,0.0002,0.025078884287427786,0.41949947024638795,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,37,4999,estimated,192,0.0002,0.021726462674641057,0.36177804956590787,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,38,4999,estimated,192,0.0002,0.01521772234824134,0.2625239772695264,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,39,4999,estimated,192,0.0002,0.02155232353616483,0.3947299068650286,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,40,4999,estimated,192,0.0002,0.02197283827328095,0.3393402546240673,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,41,4999,estimated,192,0.0002,0.023848802871384536,0.390419946096627,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,42,4999,estimated,192,0.0002,0.018909638131932232,0.3371890111140368,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,43,4999,estimated,192,0.0002,0.02041462000091873,0.3839877455844801,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,44,4999,estimated,192,0.0002,0.023896389754793666,0.4802094765469199,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,45,4999,estimated,192,0.0002,0.021420059742700514,0.341917404845762,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,46,4999,estimated,192,0.0002,0.02203789478615793,0.40439295180491364,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,47,4999,estimated,192,0.0002,0.017991738957407105,0.2969773367501682,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,48,4999,estimated,192,0.0002,0.021537214753329148,0.37717543593147795,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,49,4999,estimated,192,0.0002,0.017849146881190398,0.34580456442633994,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,50,4999,estimated,192,0.0002,0.024338158575368224,0.3908900450794514,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,51,4999,estimated,192,0.0002,0.022639280960212813,0.3684932224476779,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,52,4999,estimated,192,0.0002,0.01662426510180084,0.3154593575155845,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,53,4999,estimated,192,0.0002,0.023483637153376802,0.40311882046991754,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,54,4999,estimated,192,0.0002,0.020934199765068034,0.3872969549439447,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,55,4999,estimated,192,0.0002,0.018136303059377214,0.33346728476765924,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,56,4999,estimated,192,0.0002,0.02630496475669063,0.456237241353086,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,57,4999,estimated,192,0.0002,0.024457349683678103,0.4970105394054449,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,58,4999,estimated,192,0.0002,0.01982330211011099,0.3443216596105889,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,59,4999,estimated,192,0.0002,0.025331032170709412,0.47000073183921304,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,60,4999,estimated,192,0.0002,0.027483272439733652,0.4697908129150706,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,61,4999,estimated,192,0.0002,0.022570525873884206,0.38437451909847686,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,62,4999,estimated,192,0.0002,0.016205745857274908,0.33521165535686737,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,63,4999,estimated,192,0.0008,0.012858581842096794,0.22590223789784467,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,64,4999,estimated,192,0.0002,0.01917518206147464,0.35279173773928124,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,65,4999,estimated,192,0.0002,0.02217044105644439,0.36317613208212957,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,66,4999,estimated,192,0.0002,0.017554503956386,0.28871755529484344,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,67,4999,estimated,192,0.0002,0.02451328301037174,0.4212107830729508,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,68,4999,estimated,192,0.0002,0.02214619539244662,0.3938558694877193,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,69,4999,estimated,192,0.0002,0.02349547946039289,0.4568432915606823,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,70,4999,estimated,192,0.0002,0.020637395033274483,0.34589810657330505,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,71,4999,estimated,192,0.0002,0.020999814033112348,0.3497338758711184,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,72,4999,estimated,192,0.0002,0.02366732290886701,0.41617178337648847,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,73,4999,estimated,192,0.0002,0.016795694729888302,0.3024231222643382,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,74,4999,estimated,192,0.0002,0.02365530058860199,0.43493954749702857,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,75,4999,estimated,192,0.0002,0.024203615754027602,0.39280962802921165,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,76,4999,estimated,192,0.0002,0.01916977975987006,0.339557384874523,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,77,4999,estimated,192,0.0002,0.01645490080928789,0.31283454324509447,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,78,4999,estimated,192,0.0002,0.028666982975390637,0.5299958629513261,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,79,4999,estimated,192,0.0002,0.021668776674708318,0.4113485840537338,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,80,4999,estimated,192,0.0002,0.027349492615986733,0.48492594734310496,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,81,4999,estimated,192,0.0002,0.02380112101825178,0.4110668983041649,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,82,4999,estimated,192,0.0002,0.022498431972722218,0.3887884382114746,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,83,4999,estimated,192,0.0002,0.02153027784796568,0.39170057048097806,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,84,4999,estimated,192,0.0002,0.019884220506008524,0.37981234102237726,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,85,4999,estimated,192,0.0002,0.023520264820007613,0.41040085711831065,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,86,4999,estimated,192,0.0002,0.023862273367119168,0.4054655554728278,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,87,4999,estimated,192,0.0002,0.02136266743656648,0.3809489987364463,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,88,4999,estimated,192,0.0002,0.018370520336500645,0.3841251998900158,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,89,4999,estimated,192,0.0002,0.01824173684687274,0.3256297597981492,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,90,4999,estimated,192,0.0002,0.019014050838760344,0.32290835862119416,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,91,4999,estimated,192,0.0002,0.015292768148017997,0.2630642900880294,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,92,4999,estimated,192,0.0002,0.02528365315034213,0.40814580557631047,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,93,4999,estimated,192,0.0002,0.02977684492480709,0.45791758453930653,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,94,4999,estimated,192,0.0002,0.021516204801558025,0.3597566068058292,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,95,4999,estimated,192,0.0002,0.025154039943331267,0.40251751175034395,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,96,4999,estimated,192,0.0002,0.020538551749697858,0.3744292981766547,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,97,4999,estimated,192,0.0002,0.018588003806531205,0.36391715691740323,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,98,4999,estimated,192,0.0002,0.020923979110938507,0.3834172256627483,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_increment,0.8,0.5,99,4999,estimated,192,0.0002,0.021741055754473753,0.38281715208251765,True,True
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,0,4999,estimated,192,0.922,0.00026343166213152355,0.006285816903193827,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,1,4999,estimated,192,0.5776,0.0018352979900488492,0.039350433867106405,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,2,4999,estimated,192,0.317,0.002615460404047913,0.06465959882547098,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,3,4999,estimated,192,0.5838,0.001716482778990917,0.03921063803763718,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,4,4999,estimated,192,0.3694,0.002344735697334951,0.061560792928049224,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,5,4999,estimated,192,0.0896,0.004169494641236903,0.10781567113620077,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,6,4999,estimated,192,0.3968,-0.002368663455653049,-0.059241606415442905,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,7,4999,estimated,192,0.051,0.005421024608053532,0.14987010302082104,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,8,4999,estimated,192,0.441,0.002203409706343537,0.05188877188296128,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,9,4999,estimated,192,0.1766,0.00397646277222347,0.11538664635770793,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,10,4999,estimated,192,0.3146,0.0031342386446595164,0.06974027144072212,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,11,4999,estimated,192,0.3246,0.0027317787222436943,0.06124504915422191,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,12,4999,estimated,192,0.4378,0.0022825223745073287,0.056049441896929245,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,13,4999,estimated,192,0.7856,-0.0008805729112503716,-0.019214501200234328,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,14,4999,estimated,192,0.1232,0.004598119383753496,0.11234034311561401,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,15,4999,estimated,192,0.006,0.006889714323229941,0.17473612328278282,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,16,4999,estimated,192,0.235,0.0033139987713525147,0.0921627044729395,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,17,4999,estimated,192,0.467,0.0023214930431671994,0.05690652811137995,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,18,4999,estimated,192,0.3222,0.003042758322818724,0.07035249399812536,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,19,4999,estimated,192,0.9246,-0.0002976365213259984,-0.007279270225381119,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,20,4999,estimated,192,0.3102,0.0026490879922633887,0.06989192222938252,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,21,4999,estimated,192,0.6508,-0.001253918449697118,-0.029617803712898263,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,22,4999,estimated,192,0.1744,0.003926046783150061,0.10289733262369795,False,False
mbe3-orthogonal-confirmation-192-v1,text,B1_design,interaction_proxy_null,0.3,0.0,23,4999,estimated,192,0.7168,0.0009694142729519589,0.02311459023025994,False,False
