reliability_tier,quantile,source_metric,icc,baseline,beta,repetition,csv,refit_bootstrap,permutations,degree,simulation_seed,analysis_seed,nuisance_model,status,delta_mse,residual_p,refit_delta_mse_ci_low,refit_delta_mse_ci_high,predictive_supported,joint_supported
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,2,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,110463435,922263435,polynomial_ridge,estimated,0.013849120781241238,0.01,0.005311484771774773,0.022198124676431594,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,2,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,110463435,922263435,polynomial_ridge_interactions,estimated,0.012381181961914343,0.01,-0.0037986796303247725,0.03102337581485475,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,3,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,110563438,923263438,polynomial_ridge,estimated,0.005910979335812595,0.01,0.0012296282967708125,0.016084759249232135,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,3,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,110563438,923263438,polynomial_ridge_interactions,estimated,-0.002192881821480794,0.01,-0.0036766913573901532,0.04797250380250642,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,4,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,110663441,924263441,polynomial_ridge,estimated,0.014828126867292873,0.01,0.0054277176941731125,0.030394300796011443,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,4,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,110663441,924263441,polynomial_ridge_interactions,estimated,0.03312844218543088,0.01,-0.015060652701897152,0.057100442706631255,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,5,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,110763444,925263444,polynomial_ridge,estimated,0.012837584137702824,0.01,0.0049481011644066,0.02751328309052465,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,5,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,110763444,925263444,polynomial_ridge_interactions,estimated,0.01175373875538414,0.01,-0.0026214083204699214,0.06049149443973727,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,6,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,110863447,926263447,polynomial_ridge,estimated,0.01504924309279252,0.01,0.00335789958600991,0.024043713676148406,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,6,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,110863447,926263447,polynomial_ridge_interactions,estimated,0.013538977745907971,0.01,-0.009602722069302122,0.034596281035039596,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,7,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,110963450,927263450,polynomial_ridge,estimated,0.01346112315549707,0.01,0.00402151895577959,0.018414144509470973,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,7,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,110963450,927263450,polynomial_ridge_interactions,estimated,0.020470539395023093,0.01,-0.013016169955932345,0.038257792282843525,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,8,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111063453,928263453,polynomial_ridge,estimated,0.01569263605257653,0.01,0.003991410084489323,0.027680772252602678,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,8,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111063453,928263453,polynomial_ridge_interactions,estimated,0.02210984347863913,0.01,-0.012190077129811412,0.06976853108689578,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,9,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111163456,929263456,polynomial_ridge,estimated,0.008935411822758706,0.01,0.003685918484062997,0.02307318276925828,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,9,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111163456,929263456,polynomial_ridge_interactions,estimated,0.017335348667577685,0.01,-0.0032154826395697097,0.04792599944335119,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,10,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111263459,930263459,polynomial_ridge,estimated,0.005289323800019718,0.01,0.0011441324610830378,0.007259057243200778,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,10,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111263459,930263459,polynomial_ridge_interactions,estimated,0.005558490316032205,0.01,-0.0027303403073462595,0.01820123151256608,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,11,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111363462,931263462,polynomial_ridge,estimated,0.012213522444931076,0.01,0.004245443311035406,0.02180280730821241,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,11,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111363462,931263462,polynomial_ridge_interactions,estimated,0.025583836353588015,0.01,-0.0002040551069136429,0.05776224568059295,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,12,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111463465,932263465,polynomial_ridge,estimated,0.011012160840527746,0.01,0.0026815850976173827,0.017615596374270254,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,12,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111463465,932263465,polynomial_ridge_interactions,estimated,0.024977758490938216,0.01,-0.0011775895866650587,0.03572045734049469,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,13,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111563468,933263468,polynomial_ridge,estimated,0.01007760326779853,0.01,0.003348380783166581,0.0241070340438018,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,13,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111563468,933263468,polynomial_ridge_interactions,estimated,0.020435445640643625,0.01,-0.0023314790090893166,0.06978276583234234,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,14,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111663471,934263471,polynomial_ridge,estimated,0.014728682768180477,0.01,0.0048285386674416985,0.022183478044366545,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,14,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111663471,934263471,polynomial_ridge_interactions,estimated,0.017716053095352687,0.01,-0.002598966787048835,0.037711250865299625,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,15,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111763474,935263474,polynomial_ridge,estimated,0.014482197639997044,0.01,0.005326880076318555,0.027984144107439986,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,15,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111763474,935263474,polynomial_ridge_interactions,estimated,0.015113318403345522,0.01,-0.00680131272095019,0.04802510739523939,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,16,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111863477,936263477,polynomial_ridge,estimated,0.011673871343130297,0.01,0.0018988115662266455,0.016876036783721064,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,16,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111863477,936263477,polynomial_ridge_interactions,estimated,0.008018771494923537,0.01,-0.005159696136026588,0.03566390452599661,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,17,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111963480,937263480,polynomial_ridge,estimated,0.011820606868605876,0.01,0.0024383081383424123,0.02289107150814819,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,17,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,111963480,937263480,polynomial_ridge_interactions,estimated,0.019008822650743613,0.01,-0.004432250702867755,0.036450310416893825,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,18,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112063483,938263483,polynomial_ridge,estimated,0.01313672815585249,0.01,0.0049405052080671915,0.03329585032365223,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,18,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112063483,938263483,polynomial_ridge_interactions,estimated,0.03764826309952513,0.01,-0.0006007295010827863,0.0746182826155715,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,19,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112163486,939263486,polynomial_ridge,estimated,0.01483796972803926,0.01,0.004093566731033488,0.024774958360938255,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,19,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112163486,939263486,polynomial_ridge_interactions,estimated,0.020510345742901108,0.01,-0.008697089715261274,0.04266472180251357,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,20,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112263489,940263489,polynomial_ridge,estimated,0.009387355168786578,0.01,0.0026141196075835094,0.015894080805338728,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,20,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112263489,940263489,polynomial_ridge_interactions,estimated,0.016107427791006615,0.01,-3.5764700708617985e-05,0.03858826590245313,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,21,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112363492,941263492,polynomial_ridge,estimated,0.010782092182076462,0.01,0.0027631659220514956,0.02349744236090596,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,21,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112363492,941263492,polynomial_ridge_interactions,estimated,0.003082316734376282,0.01,-0.010267005666432688,0.017636972435985922,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,22,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112463495,942263495,polynomial_ridge,estimated,0.011286888427505515,0.01,0.004577028434894001,0.020571949174295525,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,22,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112463495,942263495,polynomial_ridge_interactions,estimated,0.020102290106810576,0.01,-0.0026135895224790634,0.053740343627099264,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,23,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112563498,943263498,polynomial_ridge,estimated,0.011401814406471433,0.01,0.0033477135655034422,0.01650012738021135,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,23,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112563498,943263498,polynomial_ridge_interactions,estimated,0.01087548281618871,0.01,-0.010246851743723945,0.02488843106397695,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,24,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112663501,944263501,polynomial_ridge,estimated,0.016034612177307284,0.01,0.004977384133656242,0.031184315373940338,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,24,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112663501,944263501,polynomial_ridge_interactions,estimated,0.024924700900548664,0.01,-0.003729863021097125,0.07223199387463967,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,25,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112763504,945263504,polynomial_ridge,estimated,0.01068333654665354,0.01,0.0021526254482527453,0.016967064276594203,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,25,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112763504,945263504,polynomial_ridge_interactions,estimated,0.01674752648259214,0.01,-0.003984301091842186,0.03904961772196646,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,26,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112863507,946263507,polynomial_ridge,estimated,0.0077507789144766505,0.01,0.0015594816225629222,0.01675901721995542,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,26,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112863507,946263507,polynomial_ridge_interactions,estimated,0.011369855645841646,0.01,-0.007266971893373401,0.035424185992805696,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,27,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112963510,947263510,polynomial_ridge,estimated,0.01825627855774629,0.01,0.0061888630699493685,0.025021104025373817,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,27,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,112963510,947263510,polynomial_ridge_interactions,estimated,0.029091722581706746,0.01,-0.0011360656529944906,0.044931776992141265,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,28,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113063513,948263513,polynomial_ridge,estimated,0.013603926103035052,0.01,0.0044890408238304385,0.02233285532966099,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,28,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113063513,948263513,polynomial_ridge_interactions,estimated,0.01809531236526312,0.01,-0.0010221999865531138,0.049856066835024075,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,29,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113163516,949263516,polynomial_ridge,estimated,0.01700528424425605,0.01,0.005782558812280873,0.02304163256127888,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,29,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113163516,949263516,polynomial_ridge_interactions,estimated,0.020719476836993544,0.01,0.0019929325615854385,0.06108224007097773,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,30,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113263519,950263519,polynomial_ridge,estimated,0.01140147098308361,0.01,0.0022316878378748645,0.018168590246216535,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,30,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113263519,950263519,polynomial_ridge_interactions,estimated,0.007021301909865649,0.01,-0.006788806536655303,0.03410540039474854,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,31,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113363522,951263522,polynomial_ridge,estimated,0.011824245373872787,0.01,0.0048039991530089655,0.02451605690459316,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,31,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113363522,951263522,polynomial_ridge_interactions,estimated,0.025570205741010654,0.01,-0.008792910447281782,0.044121349694034126,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,32,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113463525,952263525,polynomial_ridge,estimated,0.016091921881966884,0.01,0.005185589459431497,0.0249690730392684,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,32,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113463525,952263525,polynomial_ridge_interactions,estimated,0.025684634605569516,0.01,-0.006308350610418689,0.049988987633375094,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,33,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113563528,953263528,polynomial_ridge,estimated,0.007438447201092215,0.01,0.002727571427105749,0.01382133265797086,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,33,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113563528,953263528,polynomial_ridge_interactions,estimated,0.011786416661599776,0.01,-0.0019378428315867094,0.022845153204329068,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,34,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113663531,954263531,polynomial_ridge,estimated,0.014102006184685085,0.01,0.0038170577794747773,0.023735558230978403,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,34,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113663531,954263531,polynomial_ridge_interactions,estimated,0.023398771575073814,0.01,-0.006358462526196277,0.05167183582069052,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,35,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113763534,955263534,polynomial_ridge,estimated,0.01831343831949789,0.01,0.004500515115779607,0.02636959033052709,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,35,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113763534,955263534,polynomial_ridge_interactions,estimated,0.034365902421330294,0.01,-0.0038919220027215915,0.04848381796634501,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,36,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113863537,956263537,polynomial_ridge,estimated,0.01080301585967252,0.01,0.0031091716654820553,0.015680294643252855,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,36,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113863537,956263537,polynomial_ridge_interactions,estimated,0.015863023229241956,0.01,-0.005205198571584407,0.03704452965965483,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,37,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113963540,957263540,polynomial_ridge,estimated,0.015273194393217646,0.01,0.0040024163967757025,0.022004940698070477,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,37,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,113963540,957263540,polynomial_ridge_interactions,estimated,0.025358168066455543,0.01,-0.0013101459199306924,0.054069790424358784,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,38,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,114063543,958263543,polynomial_ridge,estimated,0.019742417106120465,0.01,0.008374510230768397,0.042895037731458426,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,38,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,114063543,958263543,polynomial_ridge_interactions,estimated,0.02914210337052657,0.01,-0.0077897803144341285,0.08998066451762338,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,39,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,114163546,959263546,polynomial_ridge,estimated,0.013435686029703476,0.01,0.004320084050599306,0.030658428731886532,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,39,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,114163546,959263546,polynomial_ridge_interactions,estimated,0.016979185379040116,0.01,-0.008535353653409027,0.05011427229543053,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,40,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,114263549,960263549,polynomial_ridge,estimated,0.013662104112221306,0.01,0.0032452721788485245,0.023382794799261874,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,40,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,114263549,960263549,polynomial_ridge_interactions,estimated,0.026679537736802827,0.01,-0.00022612904185056643,0.050048867483584905,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,41,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,114363552,961263552,polynomial_ridge,estimated,0.019276145061453538,0.01,0.007414821335201266,0.026926831072273595,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,41,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,114363552,961263552,polynomial_ridge_interactions,estimated,0.016058034743314166,0.01,-0.0027115144505847543,0.04084821041632103,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,42,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,114463555,962263555,polynomial_ridge,estimated,0.016939589809860288,0.01,0.00608206666945874,0.02855790221598954,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,42,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,114463555,962263555,polynomial_ridge_interactions,estimated,0.03219703792906847,0.01,-0.003571489376066014,0.07807674748492544,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,43,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,114563558,963263558,polynomial_ridge,estimated,0.009466011608565857,0.01,0.0028371857690184118,0.014274018178391653,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,43,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,114563558,963263558,polynomial_ridge_interactions,estimated,0.02503254133796656,0.01,-0.008167591576683475,0.035346960712751084,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,44,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,114663561,964263561,polynomial_ridge,estimated,0.009671577819466003,0.01,0.003146317104531845,0.019611593798575872,True,True
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,44,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,114663561,964263561,polynomial_ridge_interactions,estimated,0.010028139279701503,0.01,-0.002394825845383696,0.037953229269970315,False,False
low,0.1,fim_erank,0.8300212312342845,B2_training_state,0.5,45,/home/codex/mbe/experiments/15_causal_text_factorial_replication/kaggle_downloads/v1/mbe2_causal_text_factorial_replication.csv,199,99,1,114763564,965263564,polynomial_ridge,estimated,0.016476454450050013,0.01,0.007581175282659121,0.029633717285079603,True,True
