scope,baseline,candidate_id,scenario,icc,beta,repetition,wild_draws,status,n_groups,stable_positive,positive_split_count,maximum_orthogonal_wild_p,minimum_orthogonal_score_mean
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,0,999,estimated,24,False,0,0.959,-0.051461745209797016
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,1,999,estimated,24,False,4,0.098,0.05189597699717561
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,2,999,estimated,24,False,2,0.187,0.0205351638443535
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,3,999,estimated,24,False,0,0.875,-0.071059760604811
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,4,999,estimated,24,False,0,0.882,-0.024940784137712807
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,5,999,estimated,24,True,5,0.018,0.026924936701915637
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,6,999,estimated,24,False,0,0.461,-0.01991285154595036
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,7,999,estimated,24,False,0,0.342,-0.03735262992342212
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,8,999,estimated,24,False,0,0.298,-0.02349850482429619
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,9,999,estimated,24,False,0,0.473,-0.046583633390936456
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,10,999,estimated,24,False,1,0.999,-0.00211227761437729
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,11,999,estimated,24,False,0,0.8,0.01262969008865246
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,12,999,estimated,24,False,0,0.838,-0.09839949097212923
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,13,999,estimated,24,False,0,0.944,-0.018108568011840444
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,14,999,estimated,24,False,0,0.851,-0.031493442580677086
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,15,999,estimated,24,False,0,0.583,-0.014980788306321153
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,16,999,estimated,24,False,2,0.108,0.012949507794723474
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,17,999,estimated,24,False,4,0.112,0.02181808012326195
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,18,999,estimated,24,False,2,0.565,0.020905005508742847
text24,B1_design,d2_r01_repeat5_a05,nonlinear_proxy_null,0.8,0.0,19,999,estimated,24,False,0,0.838,-0.004838956969417984
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,0,999,estimated,24,False,0,0.94,-0.028154070058733282
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,1,999,estimated,24,False,0,0.847,-0.04962599563718648
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,2,999,estimated,24,False,0,0.9,-0.018386025390741367
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,3,999,estimated,24,False,0,0.607,-0.05294884822027651
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,4,999,estimated,24,False,0,0.067,0.03343124782552209
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,5,999,estimated,24,False,0,0.031,0.02746450351812311
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,6,999,estimated,24,False,0,0.461,-0.037002303560004744
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,7,999,estimated,24,False,0,0.719,-0.01208460203037847
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,8,999,estimated,24,False,0,0.926,0.0023525067683903924
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,9,999,estimated,24,False,0,0.96,-0.020279802360129776
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,10,999,estimated,24,False,0,0.343,-0.015396640304451426
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,11,999,estimated,24,False,0,0.824,-0.060492255574592535
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,12,999,estimated,24,False,1,0.122,0.06524223629999172
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,13,999,estimated,24,False,0,0.438,-0.05741903952762984
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,14,999,estimated,24,False,0,0.907,-0.02297905216903991
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,15,999,estimated,24,False,0,0.801,-0.015258162990115225
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,16,999,estimated,24,False,1,0.214,0.027162529617013917
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,17,999,estimated,24,False,0,0.076,0.02223819115177929
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,18,999,estimated,24,False,0,0.899,-0.07257714939904368
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.3,0.0,19,999,estimated,24,False,0,0.925,-0.01544072511242113
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,0,999,estimated,24,False,0,0.503,-0.04175534016680637
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,1,999,estimated,24,False,0,0.92,-0.010863576381691364
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,2,999,estimated,24,False,0,0.023,-0.05426238894149508
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,3,999,estimated,24,False,0,0.288,-0.10054128538262208
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,4,999,estimated,24,False,0,0.503,-0.0857839620434353
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,5,999,estimated,24,False,0,0.355,-0.04537398149223276
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,6,999,estimated,24,False,1,0.537,-0.024965455038378704
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,7,999,estimated,24,False,0,0.081,0.07786205698579608
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,8,999,estimated,24,False,0,0.969,-0.01143104062097576
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,9,999,estimated,24,False,0,0.776,-0.027496160579488293
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,10,999,estimated,24,False,0,0.963,-0.06331740475576365
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,11,999,estimated,24,False,0,0.765,-0.039149396526744616
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,12,999,estimated,24,False,0,0.341,-0.08541724340229577
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,13,999,estimated,24,False,0,0.397,0.015745025346071074
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,14,999,estimated,24,False,0,0.238,-0.12709185072981818
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,15,999,estimated,24,False,0,0.981,-0.005139166224521746
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,16,999,estimated,24,False,0,0.734,-0.017681235035900453
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,17,999,estimated,24,False,0,0.792,-0.029391319743088704
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,18,999,estimated,24,False,0,0.896,-0.039098251336577274
text24,B1_design,d4_r01_repeat3_a01,additive_proxy_null,0.8,0.0,19,999,estimated,24,False,0,0.559,-0.03543449638133333
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,0,999,estimated,24,False,0,0.426,-0.01761695897552533
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,1,999,estimated,24,False,0,0.391,0.019452666264946464
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,2,999,estimated,24,False,0,0.93,-0.01798308771403414
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,3,999,estimated,24,False,0,0.921,0.0016494890511515939
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,4,999,estimated,24,False,0,0.951,-0.0008939846964081743
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,5,999,estimated,24,False,0,0.173,0.023125179624709252
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,6,999,estimated,24,False,0,0.108,-0.0635099428940533
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,7,999,estimated,24,True,3,0.007,0.04175129165274066
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,8,999,estimated,24,False,0,0.087,0.055696548295437166
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,9,999,estimated,24,False,0,0.972,-0.03505814469948098
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,10,999,estimated,24,False,0,0.746,-0.011125618690110356
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,11,999,estimated,24,False,0,0.895,-0.04709051533998835
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,12,999,estimated,24,False,0,0.375,-0.05343897209670875
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,13,999,estimated,24,False,0,0.634,-0.10809790488504593
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,14,999,estimated,24,False,0,0.032,-0.0564232954061113
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,15,999,estimated,24,False,0,0.975,-0.03928641565358746
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,16,999,estimated,24,False,0,0.919,-0.055617412866427914
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,17,999,estimated,24,False,0,0.962,-0.011082120372555236
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,18,999,estimated,24,False,0,0.558,-0.03538188205486722
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.3,0.0,19,999,estimated,24,False,0,0.825,0.0043369604530114686
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,0,999,estimated,24,False,0,0.999,-0.00672587350537955
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,1,999,estimated,24,False,0,0.013,-0.14353442035843342
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,2,999,estimated,24,False,0,0.622,-0.06680712983155283
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,3,999,estimated,24,False,0,0.03,-0.08851149742733344
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,4,999,estimated,24,False,0,0.689,0.012671093167667872
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,5,999,estimated,24,False,1,0.049,0.022192218345559
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,6,999,estimated,24,False,0,0.5,-0.05537415562644138
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,7,999,estimated,24,False,0,0.775,0.003965550515121445
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,8,999,estimated,24,False,0,0.244,-0.045928674106511726
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,9,999,estimated,24,False,0,0.048,-0.0725219779020373
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,10,999,estimated,24,False,0,0.811,-0.00469289555062671
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,11,999,estimated,24,False,0,0.223,-0.10282970811643528
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,12,999,estimated,24,False,0,0.048,-0.059454582659607326
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,13,999,estimated,24,False,0,0.554,-0.08035439245811206
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,14,999,estimated,24,False,0,0.931,-0.01586819822374852
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,15,999,estimated,24,False,0,0.246,0.023111492882526247
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,16,999,estimated,24,False,0,0.022,-0.11691717360926784
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,17,999,estimated,24,False,0,0.103,-0.08542428185987296
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,18,999,estimated,24,False,0,0.552,0.012342120317629502
text24,B1_design,d4_r01_repeat3_a01,heteroskedastic_proxy_null,0.8,0.0,19,999,estimated,24,False,0,0.828,-0.04221257896154681
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,0,999,estimated,24,False,0,0.892,-0.008125467225572914
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,1,999,estimated,24,False,2,0.027,0.05825643260273785
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,2,999,estimated,24,False,0,0.933,-0.0019683629788552572
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,3,999,estimated,24,True,3,0.003,0.058875793863219415
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,4,999,estimated,24,False,1,0.03,0.061347183998239664
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,5,999,estimated,24,False,0,0.986,0.00045654969136170453
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,6,999,estimated,24,False,0,0.138,-0.03978639005258642
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,7,999,estimated,24,False,0,0.26,0.029263063731041847
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,8,999,estimated,24,False,1,0.02,0.0933998577635483
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,9,999,estimated,24,False,0,0.124,-0.057112567290400644
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,10,999,estimated,24,False,0,0.864,-0.00479666397754976
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,11,999,estimated,24,False,0,0.805,0.00484250956687675
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,12,999,estimated,24,False,0,0.334,0.014806898853121952
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,13,999,estimated,24,False,0,0.827,-0.009115871112564474
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,14,999,estimated,24,False,2,0.012,0.08298874197679745
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,15,999,estimated,24,False,2,0.013,0.064731079017614
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,16,999,estimated,24,False,0,0.829,0.006625707312011076
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,17,999,estimated,24,False,0,0.053,0.022521282981794833
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,18,999,estimated,24,False,1,0.159,0.03249736468656023
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.35,19,999,estimated,24,True,3,0.007,0.06409501415013312
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,0,999,estimated,24,False,0,0.203,-0.07201328025002036
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,1,999,estimated,24,False,2,0.024,0.07787157376746805
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,2,999,estimated,24,False,1,0.049,0.044234499609500134
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,3,999,estimated,24,True,3,0.001,0.07226964497852152
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,4,999,estimated,24,False,0,0.885,-0.0019320061012242453
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,5,999,estimated,24,False,0,0.377,-0.0270369355584843
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,6,999,estimated,24,False,0,0.972,-0.010524493553859052
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,7,999,estimated,24,False,0,0.777,-0.0659472406554801
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,8,999,estimated,24,False,1,0.045,0.04558063017142566
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,9,999,estimated,24,True,3,0.009,0.06138358065150721
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,10,999,estimated,24,False,1,0.135,0.05127343474954574
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,11,999,estimated,24,False,1,0.207,0.021008846606860986
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,12,999,estimated,24,False,2,0.014,0.05243313574166783
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,13,999,estimated,24,False,0,0.657,-0.017625851154549614
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,14,999,estimated,24,False,0,0.068,0.038961722091659594
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,15,999,estimated,24,False,1,0.177,0.049324112930343396
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,16,999,estimated,24,True,3,0.006,0.054077881196625925
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,17,999,estimated,24,False,0,0.921,-0.004191905480250471
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,18,999,estimated,24,False,0,0.076,0.059526295883700765
text24,B1_design,d4_r01_repeat3_a01,increment,0.3,0.5,19,999,estimated,24,False,0,0.481,0.01819677218382641
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,0,999,estimated,24,False,0,0.548,0.017090117309728526
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,1,999,estimated,24,True,3,0.009,0.03798926458110179
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,2,999,estimated,24,False,0,0.255,-0.059159686881712976
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,3,999,estimated,24,False,2,0.038,0.0686424242949027
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,4,999,estimated,24,False,0,0.312,0.018458240378505367
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,5,999,estimated,24,False,1,0.143,0.04339514652814932
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,6,999,estimated,24,False,0,0.237,0.044758302686064184
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,7,999,estimated,24,False,1,0.288,0.026388342223474952
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,8,999,estimated,24,True,3,0.009,0.07074174896590239
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,9,999,estimated,24,False,1,0.024,0.09735452675046263
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,10,999,estimated,24,False,0,0.452,-0.05672312622905882
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,11,999,estimated,24,False,0,0.984,-0.0008796439769582498
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,12,999,estimated,24,False,0,0.017,-0.09676315432224715
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,13,999,estimated,24,False,0,0.816,-0.004199479303683139
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,14,999,estimated,24,False,1,0.038,0.022215175561549855
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,15,999,estimated,24,False,0,0.913,0.0030006534382845756
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,16,999,estimated,24,False,0,0.634,-0.048362654600779466
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,17,999,estimated,24,False,0,0.401,-0.0934445532268548
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,18,999,estimated,24,False,0,0.36,-0.06467958657876648
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.35,19,999,estimated,24,False,0,0.655,-0.06244326714595295
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,0,999,estimated,24,False,0,0.882,0.0029473927988139252
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,1,999,estimated,24,False,0,0.465,0.007949570539456899
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,2,999,estimated,24,False,2,0.032,0.0820409930674687
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,3,999,estimated,24,False,0,0.873,0.0058082148697323754
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,4,999,estimated,24,False,1,0.082,0.08710016406540672
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,5,999,estimated,24,False,0,0.5,-0.020360517400004056
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,6,999,estimated,24,False,0,0.136,0.03410728393255923
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,7,999,estimated,24,False,0,0.129,0.03881526734398655
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,8,999,estimated,24,True,3,0.001,0.12607806230526591
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,9,999,estimated,24,False,0,0.49,0.015160044170221666
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,10,999,estimated,24,False,0,0.416,-0.06347053268672015
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,11,999,estimated,24,False,0,0.029,0.04942785061590461
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,12,999,estimated,24,True,3,0.008,0.05926097279069129
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,13,999,estimated,24,True,3,0.001,0.1507291973142458
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,14,999,estimated,24,False,1,0.02,0.09788812892130738
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,15,999,estimated,24,False,1,0.026,0.09406047204862285
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,16,999,estimated,24,False,2,0.011,0.10477039293585244
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,17,999,estimated,24,True,3,0.002,0.1211407654578433
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,18,999,estimated,24,False,2,0.029,0.07005346434740022
text24,B1_design,d4_r01_repeat3_a01,increment,0.8,0.5,19,999,estimated,24,True,3,0.008,0.13117327693525754
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,0,999,estimated,24,False,0,0.618,-0.04850904664467807
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,1,999,estimated,24,False,0,0.2,0.02103313751525605
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,2,999,estimated,24,False,0,0.336,0.02081722312139374
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,3,999,estimated,24,False,0,0.131,0.03708637459147685
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,4,999,estimated,24,False,0,0.278,-0.030842974398826686
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,5,999,estimated,24,False,0,0.361,0.0278477363524034
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,6,999,estimated,24,False,0,0.778,0.006712760841257437
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,7,999,estimated,24,False,0,0.894,-0.036172479090877556
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,8,999,estimated,24,False,0,0.934,-0.06736494832463126
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,9,999,estimated,24,False,2,0.148,0.04053750184479654
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,10,999,estimated,24,False,0,0.603,-0.033581580477277155
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,11,999,estimated,24,False,0,0.294,-0.055563036569179214
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,12,999,estimated,24,False,0,0.086,0.0469584391885656
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,13,999,estimated,24,False,0,0.639,-0.02346677650528023
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,14,999,estimated,24,False,0,0.005,-0.10678929574630812
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,15,999,estimated,24,False,0,0.146,0.03130628802210608
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,16,999,estimated,24,False,0,0.936,-0.0024105341294503335
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,17,999,estimated,24,False,0,0.028,-0.1213149426174564
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,18,999,estimated,24,False,0,0.008,-0.157504580212419
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.3,0.0,19,999,estimated,24,False,0,0.595,-0.02536034278583407
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.8,0.0,0,999,estimated,24,False,0,0.959,-0.019472574359126135
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.8,0.0,1,999,estimated,24,False,0,0.752,-0.0296683256667948
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.8,0.0,2,999,estimated,24,False,0,0.255,-0.1443510102833082
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.8,0.0,3,999,estimated,24,False,0,0.246,-0.026701429328421667
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.8,0.0,4,999,estimated,24,True,3,0.003,0.10691724521764905
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.8,0.0,5,999,estimated,24,False,0,0.312,0.023268144138807137
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.8,0.0,6,999,estimated,24,False,0,0.716,-0.02042850787715102
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.8,0.0,7,999,estimated,24,False,0,0.067,-0.0491862701961898
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.8,0.0,8,999,estimated,24,False,0,0.586,-0.07314363143595422
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.8,0.0,9,999,estimated,24,False,0,0.636,0.0079812640586367
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.8,0.0,10,999,estimated,24,False,1,0.023,0.06598728192867308
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.8,0.0,11,999,estimated,24,False,0,0.087,-0.10646639764224669
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.8,0.0,12,999,estimated,24,False,0,0.07,-0.11321347268277177
text24,B1_design,d4_r01_repeat3_a01,independent_null,0.8,0.0,13,999,estimated,24,False,0,0.651,0.009527311701602545
