protocol_id,baseline,candidate_id,scenario,reliability,beta,repetition,wild_draws,status,n_groups,orthogonal_wild_p,orthogonal_score_mean,positive_supported,supported
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,2,999,estimated,240,0.011,0.010310981639981289,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,3,999,estimated,240,0.189,-0.005805866760500833,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,4,999,estimated,240,0.285,-0.00516903361987176,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,5,999,estimated,240,0.372,0.004092597961869026,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,6,999,estimated,240,0.226,-0.005231837616338866,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,7,999,estimated,240,0.571,0.0024790033469720657,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,8,999,estimated,240,0.664,-0.0018246430471892162,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,9,999,estimated,240,0.573,0.002713735527335791,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,10,999,estimated,240,0.996,4.983506890421004e-05,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,11,999,estimated,240,0.093,-0.007262757164044496,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,12,999,estimated,240,0.397,-0.003605178217617273,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,13,999,estimated,240,0.242,0.005457828935279749,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,14,999,estimated,240,0.006,0.013806511148446726,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,15,999,estimated,240,0.483,0.0030487042787951343,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,16,999,estimated,240,0.11,0.007105239187980925,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,17,999,estimated,240,0.065,0.0085923845158903,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,18,999,estimated,240,0.54,-0.0031841847703313773,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,interaction_proxy_null,0.8,0.0,19,999,estimated,240,0.401,-0.003929948958295364,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,0,999,estimated,240,0.453,0.003341263198631339,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,1,999,estimated,240,0.761,0.0014451464908421681,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,2,999,estimated,240,0.622,-0.0026597860246345317,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,3,999,estimated,240,0.069,-0.009591959698430748,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,4,999,estimated,240,0.584,0.0029242663017184185,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,5,999,estimated,240,0.577,0.0022219126315194894,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,6,999,estimated,240,0.683,0.0022933732455176705,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,7,999,estimated,240,0.534,-0.002844664353141738,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,8,999,estimated,240,0.058,0.008268583110518327,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,9,999,estimated,240,0.06,0.00909363202583177,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,10,999,estimated,240,0.482,-0.003114233059429011,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,11,999,estimated,240,0.068,-0.009340937871582558,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,12,999,estimated,240,0.957,-0.00026547196995439873,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,13,999,estimated,240,0.835,-0.0009642068952432738,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,14,999,estimated,240,0.354,-0.004329290219468688,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,15,999,estimated,240,0.999,-3.883123211803965e-06,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,16,999,estimated,240,0.043,0.009306042438391022,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,17,999,estimated,240,0.135,-0.006349411795813917,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,18,999,estimated,240,0.212,0.0061976126553689535,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.3,0.0,19,999,estimated,240,0.395,0.003755179623787448,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,0,999,estimated,240,0.247,0.004988472833331908,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,1,999,estimated,240,0.824,0.0010552062529704661,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,2,999,estimated,240,0.768,-0.0016469647668826317,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,3,999,estimated,240,0.801,0.001490386260414817,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,4,999,estimated,240,0.052,0.008991610962902874,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,5,999,estimated,240,0.524,-0.003027140026259675,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,6,999,estimated,240,0.038,-0.009837550960251601,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,7,999,estimated,240,0.181,0.0060905603537400686,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,8,999,estimated,240,0.565,0.0029113982755605405,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,9,999,estimated,240,0.978,0.00018346211437555854,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,10,999,estimated,240,0.803,-0.0011631895595919336,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,11,999,estimated,240,0.927,-0.00036321307337368905,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,12,999,estimated,240,0.484,0.003253502585900141,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,13,999,estimated,240,0.698,-0.0020878909967624658,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,14,999,estimated,240,0.212,-0.005637268275670905,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,15,999,estimated,240,0.245,-0.004866800796293645,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,16,999,estimated,240,0.305,-0.004288751598440557,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,17,999,estimated,240,0.659,-0.00202850583433451,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,18,999,estimated,240,0.003,0.013384106999977939,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r01,nonlinear_proxy_null,0.8,0.0,19,999,estimated,240,0.708,0.0018888645180264636,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,0,999,estimated,240,0.483,-0.002300203479411936,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,1,999,estimated,240,0.555,0.0025747043944480724,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,2,999,estimated,240,0.122,0.006982818501584193,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,3,999,estimated,240,0.403,0.003787545413041084,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,4,999,estimated,240,0.449,0.0034340305858475265,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,5,999,estimated,240,0.414,-0.003154997008665518,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,6,999,estimated,240,0.57,-0.002247527949513515,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,7,999,estimated,240,0.536,-0.002337371019254474,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,8,999,estimated,240,0.707,0.0013794691881886536,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,9,999,estimated,240,0.115,0.006386958208318718,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,10,999,estimated,240,0.292,0.004223095399823562,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,11,999,estimated,240,0.005,0.009599759771317821,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,12,999,estimated,240,0.234,0.005204335240643639,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,13,999,estimated,240,0.164,0.006146965607990173,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,14,999,estimated,240,0.777,-0.0010399051920271286,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,15,999,estimated,240,0.563,-0.0023669955305223116,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,16,999,estimated,240,0.693,0.0017187010686697628,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,17,999,estimated,240,0.08,0.0070190846313947985,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,18,999,estimated,240,0.054,0.008287869264460712,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.3,0.0,19,999,estimated,240,0.229,-0.005272313299765305,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,0,999,estimated,240,0.373,0.004299234507123883,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,1,999,estimated,240,0.493,-0.0028945966653114883,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,2,999,estimated,240,0.084,-0.007341409064183296,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,3,999,estimated,240,0.005,-0.013045259407551513,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,4,999,estimated,240,0.355,0.004334368232228132,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,5,999,estimated,240,0.735,0.001362070154944957,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,6,999,estimated,240,0.916,0.00044580544132819785,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,7,999,estimated,240,0.885,0.0005191777949838728,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,8,999,estimated,240,0.033,0.008714029123779238,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,9,999,estimated,240,0.389,0.0034476072263024534,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,10,999,estimated,240,0.968,0.00015225255828257012,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,11,999,estimated,240,0.088,0.006991822297943206,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,12,999,estimated,240,0.797,-0.001161496186565587,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,13,999,estimated,240,0.237,0.005165274062714594,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,14,999,estimated,240,0.024,0.00977482436736132,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,15,999,estimated,240,0.294,0.003948208849042507,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,16,999,estimated,240,0.05,0.008894471990660121,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,17,999,estimated,240,0.178,0.005294498987375251,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,18,999,estimated,240,0.027,0.008550418155767563,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,additive_proxy_null,0.8,0.0,19,999,estimated,240,0.069,-0.007542423747949171,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,0,999,estimated,240,0.242,0.0051860258953659,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,1,999,estimated,240,0.805,-0.0010591287001982664,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,2,999,estimated,240,0.221,0.00478933132453096,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,3,999,estimated,240,1.0,-1.8231399560549496e-06,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,4,999,estimated,240,0.396,-0.0037216265486999618,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,5,999,estimated,240,0.613,-0.002329546175548694,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,6,999,estimated,240,0.062,0.006870177279522895,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,7,999,estimated,240,0.028,0.007561938616915257,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,8,999,estimated,240,0.244,0.0045809868341475804,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,9,999,estimated,240,0.031,0.009956694994549058,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,10,999,estimated,240,0.505,-0.002971568918318575,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,11,999,estimated,240,0.655,0.0019750816907116056,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,12,999,estimated,240,0.137,-0.005109814466696218,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,13,999,estimated,240,0.769,-0.0015208606365464121,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,14,999,estimated,240,0.674,-0.0016954708454744519,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,15,999,estimated,240,0.007,0.012081393490010637,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,16,999,estimated,240,0.261,0.004204546601121705,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,17,999,estimated,240,0.644,-0.002077716504095887,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,18,999,estimated,240,0.378,-0.0036505284033601817,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.3,0.0,19,999,estimated,240,0.312,0.004401640504808396,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,0,999,estimated,240,0.368,0.0033857850137859738,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,1,999,estimated,240,0.118,-0.005630712016760434,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,2,999,estimated,240,0.764,0.0012002285199128734,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,3,999,estimated,240,0.621,0.0019297511591461194,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,4,999,estimated,240,0.532,0.002324198470059227,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,5,999,estimated,240,0.05,0.00864653510593577,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,6,999,estimated,240,0.776,0.0011874843679171062,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,7,999,estimated,240,0.158,0.006684840653793525,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,8,999,estimated,240,0.982,-0.00012416379984601215,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,9,999,estimated,240,0.016,0.008502321802460277,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,10,999,estimated,240,0.081,0.007575775767513904,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,11,999,estimated,240,0.156,0.005643786816396165,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,12,999,estimated,240,0.986,0.0001152597495412073,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,13,999,estimated,240,0.968,0.00019516046051316465,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,14,999,estimated,240,0.818,-0.0010858496678868112,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,15,999,estimated,240,0.326,0.004165130023465863,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,16,999,estimated,240,0.809,0.0008972318394756274,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,17,999,estimated,240,0.075,0.006486929406588537,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,18,999,estimated,240,0.755,0.0011318489950268892,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,heteroskedastic_proxy_null,0.8,0.0,19,999,estimated,240,0.061,0.007588451790888753,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,0,999,estimated,240,0.443,-0.003985472557332253,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,1,999,estimated,240,0.223,-0.006435410343224792,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,2,999,estimated,240,0.238,0.005375264988650009,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,3,999,estimated,240,0.022,0.011098477231702627,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,4,999,estimated,240,0.319,-0.004433372430865138,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,5,999,estimated,240,0.881,0.0009328792367164297,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,6,999,estimated,240,0.96,-0.0002562774969537038,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,7,999,estimated,240,0.046,0.009446350424863458,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,8,999,estimated,240,0.291,0.005398403919512831,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,9,999,estimated,240,0.342,0.005402034701775796,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,10,999,estimated,240,0.177,-0.006788702682968978,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,11,999,estimated,240,0.825,0.0012553763519771008,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,12,999,estimated,240,0.017,-0.010970757450766018,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,13,999,estimated,240,0.674,0.0021311733997127933,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,14,999,estimated,240,0.907,-0.0006869099416501307,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,15,999,estimated,240,0.616,-0.0028506009524947233,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,16,999,estimated,240,0.024,0.011411878441132506,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,17,999,estimated,240,0.645,-0.002396482606118545,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,18,999,estimated,240,0.573,0.0026490205984860404,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.3,0.0,19,999,estimated,240,0.482,0.0034263572931065587,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.8,0.0,0,999,estimated,240,0.707,-0.0017796891556339488,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.8,0.0,1,999,estimated,240,0.732,-0.0017041265657128945,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.8,0.0,2,999,estimated,240,0.073,-0.008728489914133327,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.8,0.0,3,999,estimated,240,0.558,0.00300647642357345,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.8,0.0,4,999,estimated,240,0.84,-0.0008268223311321277,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.8,0.0,5,999,estimated,240,0.301,-0.004805916134854901,False,False
mbe3-pgdl-nuisance-development-v1,B2_training_loss,interactions_d4_r1,independent_null,0.8,0.0,6,999,estimated,240,0.044,-0.010142704108043752,False,False
