protocol_id,baseline,scenario,reliability,beta,repetition,wild_draws,status,n_groups,orthogonal_wild_p,orthogonal_score_mean,partial_rank_slope,supported,positive_supported
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,45,4999,estimated,240,0.0744,0.007932249103296485,0.11936768300721205,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,46,4999,estimated,240,0.1638,0.005327784093352042,0.09081063999565675,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,47,4999,estimated,240,0.0258,0.009582437709775654,0.1405071829165354,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,48,4999,estimated,240,0.2942,0.004832493438406457,0.0694132081267338,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,49,4999,estimated,240,0.1208,0.006919617463958782,0.10870987774283138,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,50,4999,estimated,240,0.2314,0.004727104700160432,0.07076845741262211,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,51,4999,estimated,240,0.2584,0.004894957118577585,0.071526060635999,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,52,4999,estimated,240,0.007,0.012080774229808574,0.16398366475319426,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,53,4999,estimated,240,0.185,0.005414158197855073,0.07997741206364671,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,54,4999,estimated,240,0.7488,-0.0015010998429846488,-0.020942853514514817,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,55,4999,estimated,240,0.0348,0.009153780929629225,0.13175636468353993,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,56,4999,estimated,240,0.2142,0.005357894716253262,0.07442281361209252,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,57,4999,estimated,240,0.1562,0.006682987042667343,0.09411534313333024,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,58,4999,estimated,240,0.002,0.013446198143357775,0.19609046145315798,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,59,4999,estimated,240,0.7618,0.0013561720307990752,0.01822918495081196,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,60,4999,estimated,240,0.0144,0.011317193709277916,0.15464677881699326,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,61,4999,estimated,240,0.6288,0.002206597463869392,0.033668822904386594,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,62,4999,estimated,240,0.3282,0.004034976164394497,0.061926296582914854,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,63,4999,estimated,240,0.1526,0.006741349787213599,0.09533360586573279,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,64,4999,estimated,240,0.1082,0.006827136727458696,0.10159522855909332,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,65,4999,estimated,240,0.133,0.006377449130816543,0.08813767751465124,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,66,4999,estimated,240,0.9214,0.0004408373195130634,0.006064508794479144,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,67,4999,estimated,240,0.9468,-0.0003201250265249029,-0.004700071722656844,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,68,4999,estimated,240,0.1614,0.005856068496618265,0.08304449314808056,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,69,4999,estimated,240,0.0024,0.013992177314949549,0.18799422335762617,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,70,4999,estimated,240,0.0002,0.018022415213012066,0.26123157289303117,True,True
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,71,4999,estimated,240,0.5134,0.0026129642609902526,0.035406486333146206,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,72,4999,estimated,240,0.1914,0.005747714798091807,0.08380981524361482,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,73,4999,estimated,240,0.1668,0.005345979400732185,0.0741261949911376,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,74,4999,estimated,240,0.1508,0.006151328015783579,0.09480603334468116,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,75,4999,estimated,240,0.0058,0.011925008947687025,0.18236641747760948,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,76,4999,estimated,240,0.0376,0.010067503200267166,0.13469815854193048,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,77,4999,estimated,240,0.0398,0.008709822761732445,0.1294114360583632,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,78,4999,estimated,240,0.1972,0.005169692246576067,0.08203544031786952,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,79,4999,estimated,240,0.001,0.013484891951122383,0.21287392485663464,True,True
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,80,4999,estimated,240,0.934,-0.0003476923900201818,-0.005284011921781726,False,False
mbe3-pgdl-transfer-calibration-v1,B1_design,additive_proxy_null,0.3,0.0,81,4999,estimated,240,0.4118,0.003423597393635993,0.0511460972958533,False,False
