protocol_id,design_scope,panels,n_groups,baseline,scenario,icc,beta,repetition,wild_draws,status,orthogonal_wild_p,orthogonal_score_mean,partial_rank_slope,supported,positive_supported
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,28,999,estimated,0.821,0.0005566251656563,0.0133063063881256,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,29,999,estimated,0.907,0.0002794936798968,0.0058523607521985,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,30,999,estimated,0.701,-0.0009565732771075,-0.0241684849645509,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,31,999,estimated,0.969,9.021951558373837e-05,0.0024473153234596,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,32,999,estimated,0.398,-0.0018957268702176,-0.0475734529701899,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,33,999,estimated,0.934,-0.0002121332057635,-0.0052104403822852,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,34,999,estimated,0.239,0.0031004874702924,0.0706823981768254,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,35,999,estimated,0.504,-0.0015128270040836,-0.0383267763477991,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,36,999,estimated,0.63,-0.0011152051093778,-0.0241272856991721,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,37,999,estimated,0.719,0.0007473697170014,0.0159758943343755,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,38,999,estimated,0.36,-0.0025755065082245,-0.0595857452218939,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,39,999,estimated,0.644,-0.0011783659698167,-0.0287514314711842,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,40,999,estimated,0.588,0.0016721305592011,0.0348869040165353,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,41,999,estimated,0.171,-0.0036273323641097,-0.088773819828148,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,42,999,estimated,0.516,-0.0016573664051172,-0.0342074148649423,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,43,999,estimated,0.027,-0.0055201878771213,-0.1252794967247268,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,44,999,estimated,0.794,0.0007568288036717,0.0152652878469984,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,45,999,estimated,0.36,-0.0022840776423065,-0.0543088800231319,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,46,999,estimated,0.03,-0.0049662258527476,-0.1090872063204482,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,47,999,estimated,0.021,-0.0052402568687828,-0.1376174003440078,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,48,999,estimated,0.581,0.0012294338399422,0.0270767634511775,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.3,0.0,49,999,estimated,0.147,-0.0040015123703801,-0.0872931998828581,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,0,999,estimated,0.077,-0.0050934814786297,-0.0925705799081971,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,1,999,estimated,0.017,0.0080767661063866,0.138069775601464,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,2,999,estimated,0.309,0.0029163245699141,0.0442439715156309,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,3,999,estimated,0.031,-0.0073197628635475,-0.1116100783924164,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,4,999,estimated,0.056,-0.0062048735462068,-0.1193943175781969,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,5,999,estimated,0.214,-0.0034562958549039,-0.0560956346113663,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,6,999,estimated,0.477,-0.0022830747293621,-0.0425212079943661,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,7,999,estimated,0.951,-0.0001750133544223,-0.0034893349738541,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,8,999,estimated,0.75,0.0009440968288724,0.0148355437208866,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,9,999,estimated,0.199,0.0037760332440471,0.0627289476850229,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,10,999,estimated,0.01,0.0074543836860309,0.1410739674276964,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,11,999,estimated,0.643,0.0011985125305098,0.0220460352039003,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,12,999,estimated,0.751,-0.0009196961795033,-0.0156003241432257,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,13,999,estimated,0.293,0.002952960843571,0.0557840939014353,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,14,999,estimated,0.821,-0.000736013226101,-0.0137436392522318,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,15,999,estimated,0.155,-0.0044183235410534,-0.0747932674745135,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,16,999,estimated,0.472,0.0024400225736997,0.0379451719893572,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,17,999,estimated,0.937,-0.0002341581364017,-0.0035956450904698,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,18,999,estimated,0.265,-0.003412541311631,-0.0561951791643444,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,19,999,estimated,0.934,0.0002536133210137,0.0044805977475997,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,20,999,estimated,0.26,0.0030600037403709,0.0572537923574189,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,21,999,estimated,0.031,-0.0061830396407701,-0.0997212347095687,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,22,999,estimated,0.339,-0.0029677210676262,-0.0451280190390427,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,23,999,estimated,0.463,-0.0020838909639955,-0.0353109223037574,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,24,999,estimated,0.186,-0.0034770366611274,-0.0529051704473641,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,25,999,estimated,0.596,0.0014041507908975,0.0259656491746,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,26,999,estimated,0.382,0.0026382296690913,0.0409690663820297,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,27,999,estimated,0.276,0.0037676938082951,0.0533847578045795,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,28,999,estimated,0.84,-0.0005185743366523,-0.0089936600313333,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,29,999,estimated,0.642,-0.0014340787612745,-0.0256773843105255,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,30,999,estimated,0.327,-0.0029680226120503,-0.0496537114011988,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,31,999,estimated,0.541,-0.001880986761224,-0.0263431310633158,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,32,999,estimated,0.488,-0.0020575878021849,-0.0328899074462969,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,33,999,estimated,0.387,-0.0024354798125197,-0.041598666806799,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,34,999,estimated,0.397,0.0018389052862478,0.0302535998416022,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,35,999,estimated,0.319,-0.0030028685162432,-0.0492479436097768,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,36,999,estimated,0.557,-0.0016983959190231,-0.0258824741813161,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,37,999,estimated,0.63,-0.001191529816017,-0.0249356931332538,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,38,999,estimated,0.72,-0.0010333350675708,-0.0171634898061829,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,39,999,estimated,0.607,0.0013159455213131,0.0208977351623205,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,40,999,estimated,0.346,-0.0026550889415097,-0.0465110106928892,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,41,999,estimated,0.008,0.0082913324846177,0.1338891298520776,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,42,999,estimated,0.011,0.0061051787010396,0.1124804329529502,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,43,999,estimated,0.866,0.0004718600684619,0.0076662656064134,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,44,999,estimated,0.567,0.0015639445309199,0.0256021180241327,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,45,999,estimated,0.71,0.0012061168130729,0.02121959225381,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,46,999,estimated,0.237,-0.0038359224744229,-0.0644920190191074,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,47,999,estimated,0.064,0.0050742229540387,0.102252844868927,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,48,999,estimated,0.681,0.0011079634012746,0.0262626379312067,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,additive_proxy_null,0.8,0.0,49,999,estimated,0.05,0.0054938151858926,0.1011098433889481,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,0,999,estimated,0.04,0.0055503013466426,0.122088960118369,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,1,999,estimated,0.803,0.0005934606698305,0.0126568305439925,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,2,999,estimated,0.855,-0.0005349725117385,-0.011277326583663,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,3,999,estimated,0.795,0.0006403191329141,0.0134188545788325,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,4,999,estimated,0.269,0.0028880637883856,0.0653195626533375,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,5,999,estimated,0.886,0.00037794046883,0.008994550738146,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,6,999,estimated,0.89,0.0004048447525041,0.0086443090409683,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,7,999,estimated,0.49,0.0018288813673271,0.0407225576306156,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,8,999,estimated,0.012,0.0070922673525096,0.1574508999408467,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,9,999,estimated,0.099,0.0044636700540166,0.0827808003297529,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,10,999,estimated,0.779,0.0007315626230049,0.0142938764991348,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,11,999,estimated,0.003,0.0081958355437289,0.1841001192393776,True,True
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,12,999,estimated,0.185,0.0032996964712857,0.0713232475220835,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,13,999,estimated,0.859,-0.0005248751727456,-0.0117389857760042,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,14,999,estimated,0.4,0.0020664060847604,0.0474666002002858,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,15,999,estimated,0.339,0.0024548280010779,0.0548574580178816,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,16,999,estimated,0.004,0.0067121948569644,0.1535425515556503,True,True
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,17,999,estimated,0.001,0.0096908834212905,0.2122716181840006,True,True
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,18,999,estimated,0.195,0.0034202905227631,0.07409007262744,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,19,999,estimated,0.229,0.0033892740947447,0.0795710655399564,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,20,999,estimated,0.166,0.0031757886977438,0.0739419846607749,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,21,999,estimated,0.067,0.004741877876378,0.1125805275453037,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,22,999,estimated,0.251,0.0033968970454158,0.0621020732606938,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,23,999,estimated,0.003,0.0091995987555164,0.1913704937943585,True,True
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,24,999,estimated,0.944,0.000143177601007,0.0031149836571405,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,25,999,estimated,0.3,0.0027110178418922,0.0671001713234915,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,26,999,estimated,0.013,0.0059862630374438,0.1486239309326937,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,27,999,estimated,0.261,0.0031633886875486,0.0680206817985153,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,28,999,estimated,0.959,-0.0001306369365465,-0.0029583658462384,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,29,999,estimated,0.31,0.0022770021861883,0.0515963159892028,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,30,999,estimated,0.284,0.0024148609957356,0.063450970758072,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,31,999,estimated,0.598,0.0011629202583441,0.0296484247749014,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,32,999,estimated,0.007,0.0082360147631435,0.1672316060644513,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,33,999,estimated,0.912,0.0003290768062223,0.0078857677181137,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,34,999,estimated,0.404,0.0023002565609401,0.0561932353638254,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,35,999,estimated,0.016,0.0061834696685596,0.1476104410709484,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,36,999,estimated,0.76,0.0008169071959173,0.0172654357428484,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,37,999,estimated,0.276,0.0027419540718264,0.0681756771838522,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,38,999,estimated,0.095,0.0048450294879415,0.1025150081777694,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,39,999,estimated,0.649,0.0014139349067372,0.0318602286785254,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,40,999,estimated,0.127,0.0034513416779639,0.0868765844698129,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,41,999,estimated,0.241,0.0032767837474333,0.0696200332104264,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,42,999,estimated,0.08,0.0046072515132107,0.0840474032540589,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,43,999,estimated,0.174,0.0039896303588928,0.0765820811858864,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,44,999,estimated,0.351,0.0022880211740403,0.0490730936334577,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,45,999,estimated,0.002,0.0096282090078181,0.2155794140919418,True,True
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,46,999,estimated,0.009,0.0066984217141516,0.1382220223881307,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,47,999,estimated,0.439,0.0022885328649647,0.0485366908940698,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,48,999,estimated,0.163,0.0033741903559967,0.0755981006971617,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.3,0.0,49,999,estimated,0.308,0.002630106395842,0.0613831012772267,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,0,999,estimated,0.855,-0.000506531774795,-0.0077993522145593,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,1,999,estimated,0.124,0.0050017895865527,0.0898932101159784,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,2,999,estimated,0.758,-0.0010676781111267,-0.0192734415415191,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,3,999,estimated,0.172,0.0044429075750964,0.0605858584534096,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,4,999,estimated,0.203,0.0037234949364729,0.0558696078240555,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,5,999,estimated,0.117,0.0037746219429093,0.0647563024024108,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,6,999,estimated,0.351,0.0029525662867971,0.0452983773180684,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,7,999,estimated,0.772,0.0009658916110918,0.0169967746299214,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,8,999,estimated,0.13,0.0047641747650242,0.0796783391937057,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,9,999,estimated,0.988,4.865814569612873e-05,0.0006728794860426,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,10,999,estimated,0.793,0.0010403621150602,0.0160304469971281,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,11,999,estimated,0.652,0.0014273523084663,0.0216148093989257,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,12,999,estimated,0.424,-0.0021142898831387,-0.0363874252882148,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,13,999,estimated,0.825,-0.0007438915502579,-0.0120043573170478,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,14,999,estimated,0.145,-0.0041122062882223,-0.0592447795747167,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,15,999,estimated,0.514,0.0021564148031311,0.0355963751818795,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,16,999,estimated,0.717,-0.0012148931715033,-0.0202768069915373,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,17,999,estimated,0.179,0.0048296730462361,0.0751773932689614,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,18,999,estimated,0.145,0.0044562327591526,0.0751173592921673,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,19,999,estimated,0.674,0.0013737446756033,0.0231266961985611,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,20,999,estimated,0.856,-0.0005864986474536,-0.0097908614160517,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,21,999,estimated,0.254,0.003565116930739,0.0545789221336173,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,22,999,estimated,0.001,0.0112300514987003,0.1689849016888581,True,True
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,23,999,estimated,0.923,0.0002482533442441,0.003974375248938,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,24,999,estimated,0.021,0.0074897005223172,0.1117158153923956,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,25,999,estimated,0.189,0.0032924653789403,0.0714041240277391,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,26,999,estimated,0.005,0.0082244767080544,0.1484369543681935,True,True
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,27,999,estimated,0.906,-0.0003122710665257,-0.0055687165470837,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,28,999,estimated,0.211,0.0039681294665192,0.0578974076572304,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,29,999,estimated,0.696,0.0012864385711029,0.0208333385618543,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,30,999,estimated,0.037,0.0062437562661337,0.0930433617479071,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,31,999,estimated,0.475,-0.0027426792526289,-0.0504626185617798,False,False
mbe3-orthogonal-sample-size-frontier-v1,image,4,192,B3_validation,heteroskedastic_proxy_null,0.8,0.0,32,999,estimated,0.065,0.0058226444955221,0.092705018753256,False,False
